,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,61755,58623,55111,48165,53811,40939,36371,34456,28002,34127,Upgrade
1,Revenue Growth (YoY),12.06%,21.71%,2.42%,17.65%,47.95%,18.81%,29.89%,0.96%,1.67%,19.66%,Upgrade
2,Cost of Revenue,52201,50789,46485,40811,46593,34969,30358,30240,22934,29244,Upgrade
3,Gross Profit,9554,7834,8626,7353,7217,5970,6013,4216,5068,4884,Upgrade
4,"Selling, General & Admin",1311,1356,1249,1317,1100,1398,862.89,1114,789.09,893.55,Upgrade
5,Operating Expenses,1320,1365,1258,1326,1109,1416,862.89,1131,789.09,911.15,Upgrade
6,Operating Income,8235,6469,7368,6027,6109,4554,5150,3085,4279,3972,Upgrade
7,Interest Expense,-1595,-1684,-1519,-1515,-1473,-1425,-1203,-1324,-1306,-1146,Upgrade
8,Interest & Investment Income,192.48,148.06,149.9,129.27,191.29,277.87,201.23,63.47,371.82,212.42,Upgrade
9,Earnings From Equity Investments,666.68,425.96,518.55,294.8,314.33,498.31,653.75,1939,642.04,444.31,Upgrade
10,Other Non Operating Income (Expenses),-167.95,38.97,-155.71,15.51,150.37,148.61,-0.48,143.3,-37.87,70.5,Upgrade
11,EBT Excluding Unusual Items,7331,5398,6361,4952,5291,4054,4802,3907,3949,3554,Upgrade
12,Gain (Loss) on Sale of Investments,-,33.14,-,40.35,229.78,26.32,-,570.04,-,1.87,Upgrade
13,Gain (Loss) on Sale of Assets,89.54,4.08,1.16,3.56,39.87,14.02,0.81,5.08,0.16,6.84,Upgrade
14,Asset Writedown,-,305.78,-,217.37,4.45,487.72,-,-186.3,-,-,Upgrade
15,Pretax Income,7421,5741,6362,5213,5565,4582,4803,4296,3949,3563,Upgrade
16,Income Tax Expense,1562,1163,1228,1262,1047,944.53,1005,958.96,801.34,853.97,Upgrade
17,Earnings From Continuing Operations,5859,4578,5135,3951,4518,3638,3798,3337,3147,2709,Upgrade
18,Minority Interest in Earnings,-208.54,-104.98,-139.14,-59.6,-157.17,-82.8,-87.08,-14.03,-47.53,-21.18,Upgrade
19,Net Income,5650,4473,4996,3892,4361,3555,3711,3323,3100,2688,Upgrade
20,Preferred Dividends & Other Adjustments,185.46,157.69,147.09,148.87,146.95,254.38,210.75,204.85,202.4,136.07,Upgrade
21,Net Income to Common,5465,4315,4849,3743,4214,3301,3500,3118,2898,2552,Upgrade
22,Net Income Growth,13.11%,14.94%,14.56%,9.47%,17.52%,6.99%,19.71%,23.63%,3.82%,34.73%,Upgrade
23,Shares Outstanding (Basic),5038,5038,5038,5038,5038,5038,5042,5049,5049,5049,Upgrade
24,Shares Outstanding (Diluted),5038,5038,5038,5038,5038,5038,5042,5049,5049,5049,Upgrade
25,Shares Change (YoY),-,-,-,0.00%,-0.09%,-0.23%,-0.14%,-,-,-,Upgrade
26,EPS (Basic),1.08,0.86,0.96,0.74,0.84,0.66,0.69,0.62,0.57,0.51,Upgrade
27,EPS (Diluted),1.08,0.86,0.96,0.74,0.84,0.66,0.69,0.62,0.57,0.51,Upgrade
28,EPS Growth,12.71%,15.30%,15.06%,13.40%,20.50%,6.11%,20.97%,22.20%,1.25%,29.00%,Upgrade
29,Free Cash Flow,-396.64,-224.39,16.2,-83.57,-67.18,10.67,-1249,131.48,-5211,-1398,Upgrade
30,Free Cash Flow Per Share,-0.08,-0.04,0.00,-0.02,-0.01,0.00,-0.25,0.03,-1.03,-0.28,Upgrade
31,Dividend Per Share,0.330,0.285,0.275,0.240,0.240,0.205,0.200,0.190,0.170,0.160,Upgrade
32,Dividend Growth,20.00%,18.75%,14.58%,17.07%,20.00%,7.89%,17.65%,18.75%,6.25%,33.33%,Upgrade
33,Operating Margin,13.33%,11.04%,13.37%,12.51%,11.35%,11.12%,14.16%,8.95%,15.28%,11.64%,Upgrade
34,Profit Margin,8.85%,7.36%,8.80%,7.77%,7.83%,8.06%,9.62%,9.05%,10.35%,7.48%,Upgrade
35,Free Cash Flow Margin,-0.64%,-0.38%,0.03%,-0.17%,-0.12%,0.03%,-3.43%,0.38%,-18.61%,-4.10%,Upgrade
36,EBITDA,8608,6831,7737,6297,6427,4983,5329,3310,4469,4196,Upgrade
37,D&A For EBITDA,372.99,362.2,369.44,269.18,318.78,429.11,179.24,225.62,189.9,223.34,Upgrade
38,EBIT,8235,6469,7368,6027,6109,4554,5150,3085,4279,3972,Upgrade
