,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1287,1702,1672,1245,2013,3207,1746,2408,2659,2484,Upgrade
1,Trading Asset Securities,81.81,109.51,113.36,110.12,-,-,0.2,0.2,0.2,0.2,Upgrade
2,Cash & Short-Term Investments,1368,1812,1786,1355,2013,3207,1746,2408,2659,2485,Upgrade
3,Cash Growth,-23.38%,33.73%,-11.30%,-57.75%,15.28%,33.15%,-34.32%,-3.07%,30.52%,29.32%,Upgrade
4,Accounts Receivable,99.51,46.66,83.24,48.45,70.75,76.2,164.75,196.45,221.53,245.86,Upgrade
5,Other Receivables,-,2.89,-,7.38,-,27.38,51.64,63.62,53.21,41.35,Upgrade
6,Receivables,99.51,49.56,83.24,55.84,70.75,125.03,235.46,260.07,274.74,287.21,Upgrade
7,Inventory,66.5,76.64,61.54,54.24,76.15,71.82,284.49,435.62,403.28,383.81,Upgrade
8,Restricted Cash,-,5.91,-,5.08,5.04,5,9.38,64,4.5,29.42,Upgrade
9,Other Current Assets,662.56,774.24,1116,1377,829.03,189.39,667.98,600.57,233.35,272.15,Upgrade
10,Total Current Assets,2197,2718,3047,2847,2994,3598,2944,3769,3575,3457,Upgrade
11,"Property, Plant & Equipment",8414,8307,7155,6943,6645,6635,9136,9435,9752,10055,Upgrade
12,Long-Term Investments,53.65,36.92,56.82,54.9,161.02,159.36,240.06,221.86,215.6,215.6,Upgrade
13,Other Intangible Assets,19.06,22.14,25.4,11.68,11.44,12.39,12.9,14.86,15.59,17.34,Upgrade
14,Long-Term Deferred Tax Assets,30.2,34.14,35.51,14.26,20,20.15,34.96,36.12,19.98,18.75,Upgrade
15,Other Long-Term Assets,449.13,403.98,318.59,340.13,1110,1216,3008,2944,3027,3108,Upgrade
16,Total Assets,11163,11523,10639,10211,10942,11717,15376,16419,16605,16871,Upgrade
17,Accounts Payable,648.44,735.87,715.55,650,671.13,598.01,1327,992.66,1348,810.27,Upgrade
18,Accrued Expenses,34.73,24.98,-,11.02,-,8.94,3.14,32.94,2.54,48.1,Upgrade
19,Short-Term Debt,947.44,413.97,-,503.23,-,863.56,-,1849,-,1637,Upgrade
20,Current Portion of Long-Term Debt,-,989.57,1004,957.99,2155,1062,2382,920.21,2243,834.42,Upgrade
21,Current Portion of Leases,28.12,35.09,36.04,25.83,20.93,16.52,13.81,12.62,13.48,14.73,Upgrade
22,Current Income Taxes Payable,-,34.83,40.58,33.46,56.07,273.09,269.27,196.46,226.38,203.33,Upgrade
23,Current Unearned Revenue,12.92,278.64,14.63,68.83,15.21,155.21,29.97,854.47,87.03,604.46,Upgrade
24,Other Current Liabilities,723.33,402.57,635.42,390.62,508.68,383.01,1001,623.05,1320,386.16,Upgrade
25,Total Current Liabilities,2395,2916,2447,2641,3427,3361,5025,5482,5241,4538,Upgrade
26,Long-Term Debt,4853,4508,4547,3592,3059,3176,6444,5840,6630,5431,Upgrade
27,Long-Term Leases,264.56,352.08,129.25,188.51,64.66,135.45,34.29,627.08,56.16,653.15,Upgrade
28,Long-Term Unearned Revenue,384.83,390.84,397.48,403.15,406.74,414.35,873.05,839.14,849.66,864.63,Upgrade
29,Long-Term Deferred Tax Liabilities,69.16,66.55,48.94,43.03,45.15,71.45,280,247,240.32,283.93,Upgrade
30,Other Long-Term Liabilities,763.16,771.14,486.85,666.76,402.94,728.5,-,383.99,-,621.32,Upgrade
31,Total Liabilities,8730,9004,8056,7535,7406,7887,12657,13419,13017,12392,Upgrade
32,Common Stock,2.49,2.49,2.49,2.49,2.49,2.45,2.45,2.45,2.45,2.45,Upgrade
33,Additional Paid-In Capital,-,2628,2628,2628,2628,2364,2364,2364,-,2364,Upgrade
34,Retained Earnings,-,-974.3,-866.04,-777.05,79.59,618.87,-503.22,-225.99,-,1226,Upgrade
35,Treasury Stock,-,-37.13,-37.13,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,2332,796.91,768.28,770.24,771.99,781.91,783.34,786,3499,785.91,Upgrade
37,Total Common Equity,2334,2416,2496,2624,3482,3767,2646,2926,3502,4378,Upgrade
38,Minority Interest,99.37,102.33,86.85,52.57,54.35,63.56,73.04,74.17,86.42,100.99,Upgrade
39,Shareholders' Equity,2433,2518,2583,2676,3537,3830,2719,3000,3588,4479,Upgrade
40,Total Liabilities & Equity,11163,11523,10639,10211,10942,11717,15376,16419,16605,16871,Upgrade
41,Total Debt,6093,6299,5717,5268,5300,5254,8874,9249,8943,8570,Upgrade
42,Net Cash (Debt),-4725,-4487,-3931,-3913,-3286,-2048,-7127,-6841,-6284,-6086,Upgrade
43,Net Cash Per Share,-0.58,-0.55,-0.49,-0.48,-0.41,-0.26,-0.89,-0.86,-0.79,-0.76,Upgrade
44,Filing Date Shares Outstanding,8114,8104,8104,8114,8114,8000,8000,8000,8000,8000,Upgrade
45,Total Common Shares Outstanding,8114,8104,8104,8114,8114,8000,8000,8000,8000,8000,Upgrade
46,Working Capital,-198.04,-197.38,600.4,206.4,-433.1,237.22,-2082,-1713,-1666,-1081,Upgrade
47,Book Value Per Share,0.29,0.30,0.31,0.32,0.43,0.47,0.33,0.37,0.44,0.55,Upgrade
48,Tangible Book Value,2315,2394,2470,2612,3471,3755,2633,2911,3486,4360,Upgrade
49,Tangible Book Value Per Share,0.29,0.30,0.30,0.32,0.43,0.47,0.33,0.36,0.44,0.55,Upgrade
50,Buildings,-,277.17,-,267.46,-,269.98,-,269.98,-,269.98,Upgrade
51,Machinery,-,2585,-,1956,-,1948,-,2489,-,2461,Upgrade
52,Construction In Progress,-,772.59,-,1144,-,670.15,-,878.21,-,859.19,Upgrade
