,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1116,1123,1093,1235,1661,1443,1475,1603,1730,1403,Upgrade
1,Revenue Growth (YoY),2.05%,-9.06%,-34.21%,-14.43%,12.60%,-9.93%,-14.70%,14.26%,22.46%,-0.79%,Upgrade
2,Cost of Revenue,571.04,592.13,548.26,685.02,942.93,783.59,800.09,916.33,1090,835.3,Upgrade
3,Gross Profit,544.47,531.17,544.83,550.19,718.46,659.9,675.37,686.3,639.34,567.34,Upgrade
4,"Selling, General & Admin",133.32,145.5,138.59,137.26,137.8,134.71,112.37,121.28,98.85,125.07,Upgrade
5,Other Operating Expenses,20.44,24.71,12.91,9.71,48.24,27.97,42.01,24.66,10.53,27.76,Upgrade
6,Operating Expenses,153.76,170.2,151.5,146.97,186.04,162.68,154.38,145.94,109.38,152.83,Upgrade
7,Operating Income,390.71,360.97,393.33,403.22,532.42,497.23,521,540.35,529.97,414.51,Upgrade
8,Interest Expense,-274.22,-286.18,-292.54,-285.96,-280.25,-281.76,-283.93,-272.18,-289.6,-283.86,Upgrade
9,Interest & Investment Income,12.26,16.24,17.63,12,11.08,12.08,22.55,11.37,38.46,59.5,Upgrade
10,Earnings From Equity Investments,-1.58,2.53,1.84,1.86,-2.9,0.59,-3.01,-2.17,-5.28,4.46,Upgrade
11,Currency Exchange Gain (Loss),-,0.51,-,-47.92,-,4.1,3.15,5.56,-,-,Upgrade
12,Other Non Operating Income (Expenses),26.13,14.34,11.07,15.47,15.33,21.86,42.82,18.6,33.17,55.91,Upgrade
13,EBT Excluding Unusual Items,153.3,108.41,131.33,98.67,275.67,254.09,302.58,301.54,306.71,250.51,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-1.89,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-5.78,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-14.14,9.61,-0.71,-,-1.6,Upgrade
17,Pretax Income,153.3,102.63,131.33,98.67,275.67,238.06,312.19,300.83,306.71,248.92,Upgrade
18,Income Tax Expense,47.2,57.12,46.61,61.12,73.26,59.88,72.18,62.94,74.35,53.78,Upgrade
19,Earnings From Continuing Operations,106.1,45.51,84.72,37.56,202.41,178.18,240,237.89,232.37,195.14,Upgrade
20,Minority Interest in Earnings,2.5,-2.56,-2.92,-3.91,-0.38,-2.2,-3.23,7.38,-7.15,-1.86,Upgrade
21,Net Income,108.6,42.95,81.8,33.65,202.03,175.98,236.77,245.27,225.22,193.27,Upgrade
22,Net Income to Common,108.6,42.95,81.8,33.65,202.03,175.98,236.77,245.27,225.22,193.27,Upgrade
23,Net Income Growth,32.76%,27.64%,-59.51%,-80.88%,-14.67%,-28.25%,5.13%,26.90%,22.67%,61.48%,Upgrade
24,Shares Outstanding (Basic),2140,2140,2140,2140,2140,2140,2140,2140,2061,2020,Upgrade
25,Shares Outstanding (Diluted),2140,2140,2140,2140,2140,2140,2140,2140,2061,2021,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-0.03%,3.80%,5.89%,0.82%,-0.54%,Upgrade
27,EPS (Basic),0.05,0.02,0.04,0.02,0.09,0.08,0.11,0.11,0.11,0.10,Upgrade
28,EPS (Diluted),0.05,0.02,0.04,0.02,0.09,0.08,0.11,0.11,0.11,0.10,Upgrade
29,EPS Growth,32.76%,27.98%,-59.51%,-80.93%,-14.67%,-28.20%,1.28%,19.76%,21.68%,62.40%,Upgrade
30,Free Cash Flow,160.22,282.34,9.87,228.44,139.52,288.08,31.03,275.86,-33.39,270.93,Upgrade
31,Free Cash Flow Per Share,0.07,0.13,0.00,0.11,0.07,0.13,0.01,0.13,-0.02,0.13,Upgrade
32,Operating Margin,35.03%,32.13%,35.98%,32.64%,32.05%,34.45%,35.31%,33.72%,30.64%,29.55%,Upgrade
33,Profit Margin,9.74%,3.82%,7.48%,2.72%,12.16%,12.19%,16.05%,15.30%,13.02%,13.78%,Upgrade
34,Free Cash Flow Margin,14.36%,25.13%,0.90%,18.49%,8.40%,19.96%,2.10%,17.21%,-1.93%,19.32%,Upgrade
35,EBITDA,458.04,403.34,444.49,447.72,573.73,532.64,557.59,577.95,562.15,442.67,Upgrade
36,D&A For EBITDA,67.33,42.38,51.16,44.5,41.31,35.41,36.59,37.59,32.18,28.16,Upgrade
37,EBIT,390.71,360.97,393.33,403.22,532.42,497.23,521,540.35,529.97,414.51,Upgrade
