,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,180,77,100,72,84,55,92,55,156,170,158,144,120,132,142,125,61,72,86,96,105,Upgrade
1,Market Cap Growth,40.00%,40.00%,8.33%,30.43%,-46.15%,-67.61%,-41.82%,-61.67%,30.00%,29.09%,11.86%,15.38%,95.31%,83.33%,63.89%,30.00%,-41.28%,-42.31%,-33.33%,-3.85%,-16.15%,Upgrade
2,Enterprise Value,170,60,83,57,69,37,74,28,127,140,127,102,78,85,94,77,15,19,32,51,58,Upgrade
3,Last Close Price,0.38,0.16,0.21,0.15,0.17,0.12,0.19,0.12,0.33,0.35,0.33,0.30,0.25,0.28,0.29,0.26,0.13,0.15,0.18,0.20,0.22,Upgrade
4,PE Ratio,-,-,-,-9.35,-,-,-,-,-,-,-,-26.15,-,-,-,-,-,-,-,16.85,-,Upgrade
5,PS Ratio,3.52,1.62,2.02,1.53,1.69,1.19,2.03,1.36,3.54,3.74,2.59,2.32,2.06,1.88,2.46,2.24,0.72,0.94,1.07,1.15,1.48,Upgrade
6,PB Ratio,10.95,4.70,4.91,3.48,4.04,2.63,3.15,1.90,3.90,4.01,2.71,2.48,-,2.39,2.30,2.03,-,1.04,1.04,1.13,-,Upgrade
7,P/TBV Ratio,4.70,4.70,4.91,3.48,4.04,2.63,3.15,1.90,3.90,4.01,2.71,2.48,-,2.39,2.30,2.02,-,1.04,1.04,1.13,-,Upgrade
8,EV/Sales Ratio,3.33,1.26,1.67,1.22,1.39,0.80,1.63,0.68,2.88,3.08,2.08,1.64,1.34,1.21,1.64,1.38,0.18,0.25,0.40,0.61,0.82,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-11.02,-,-,-,-,-,-,-,20.82,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-10.92,-,-,-,-,-,-,-,23.91,-,Upgrade
11,Debt / Equity Ratio,0.15,0.15,0.12,0.12,0.24,0.24,0.17,0.17,-,-,0.11,0.11,-,-,-,-,-,-,0.03,0.03,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,0.73,-,-,-,-,-,-,-,0.03,-,Upgrade
13,Quick Ratio,1.08,1.08,-,1.19,-,1.39,-,1.33,-,1.91,-,2.56,-,2.79,-,2.68,-,2.89,-,3.93,-,Upgrade
14,Current Ratio,1.13,1.13,-,1.22,-,1.43,-,1.37,-,1.99,-,2.64,-,2.85,-,2.79,-,3.09,-,3.96,-,Upgrade
15,Return on Equity (ROE),-33.77%,-39.14%,17.80%,-32.80%,-77.79%,-29.18%,-48.52%,-74.57%,-47.97%,-51.45%,-,-,-27.13%,-20.73%,-,-,-15.73%,-51.29%,-,-,Upgrade,
16,Return on Capital (ROIC),-32.21%,-23.70%,-11.11%,-10.50%,-44.35%,-23.24%,-16.26%,-39.34%,-26.09%,-23.45%,-,-,-18.34%,-12.61%,-,-,-11.78%,-21.87%,-,-,Upgrade,
17,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-14.90%,-,-,-,-,-,-,-,2.52%,-,Upgrade
18,Earnings Yield,-2.63%,-5.58%,-7.55%,-10.69%,-14.81%,-32.80%,-21.56%,-44.25%,-8.15%,-6.59%,-6.15%,-3.82%,-21.57%,-15.71%,-13.96%,-22.53%,11.46%,6.46%,5.58%,5.93%,3.93%,Upgrade
19,FCF Yield,-6.58%,-10.96%,-4.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Buyback Yield / Dilution,0.30%,-,-,1.20%,-,-,-,1.80%,-,-,-,-1.82%,-,-,-,0.19%,-,-,-,-1.07%,-,Upgrade
21,Total Shareholder Return,0.30%,-,-,1.20%,-,-,-,1.80%,-,-,-,-1.82%,-,-,-,0.19%,-,-,-,-1.07%,-,Upgrade
