,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,8.61,11.7,14.17,9.96,9.83,8.71,17.73,6.81,6.57,4.89,19.26,5.78,17.09,6.01,17.63,15.77,7.24,4.44,45,11.43,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,2.39,-,-,-,1.82,-,-,-,1.88,-,Upgrade
2,Revenue,8.61,11.7,14.17,9.96,9.83,8.71,17.73,6.81,6.57,4.89,21.65,5.78,17.09,6.01,19.45,15.77,7.24,4.44,46.88,11.43,Upgrade
3,Revenue Growth (YoY),-12.45%,34.37%,-20.12%,46.29%,49.65%,77.95%,-18.09%,17.71%,-61.55%,-18.51%,11.33%,-63.34%,135.97%,35.24%,-58.52%,38.03%,-33.17%,-17.02%,27.44%,-18.09%,Upgrade
4,Cost of Revenue,5.65,7.66,10.05,6.38,8.56,5.28,15.04,5.27,5.04,3.87,17.07,2.85,13.98,2.94,20.77,11.17,5.06,2.69,32.03,7.12,Upgrade
5,Gross Profit,2.96,4.04,4.11,3.57,1.27,3.43,2.69,1.54,1.53,1.03,4.58,2.93,3.11,3.06,-1.32,4.6,2.18,1.75,14.86,4.3,Upgrade
6,"Selling, General & Admin",4.39,5.18,3.29,4.02,4.8,5.02,2.66,6.13,5.11,4.9,1.77,4.64,5.49,4.12,3.62,3.79,4.64,7.57,-2.79,5.26,Upgrade
7,Research & Development,1.07,0.87,1.55,0.74,1.29,1.24,1.81,1.2,1.15,1.14,0.68,1.7,1.6,1.63,4.86,1.65,1.23,1.23,2,0.94,Upgrade
8,Other Operating Expenses,-0.01,-0.01,0.27,-0.18,-0.03,-0.03,0.37,-0.1,-0.1,-0.1,0.42,-0.3,-0.4,-0.07,0.41,-0.2,-0.36,-0.23,0.59,-0.23,Upgrade
9,Operating Expenses,5.45,6.04,5.11,4.58,6.06,6.23,4.85,7.24,6.16,5.94,2.88,6.04,6.69,5.68,11.3,5.24,5.51,8.57,-1.33,5.97,Upgrade
10,Operating Income,-2.49,-2,-1,-1.01,-4.79,-2.79,-2.16,-5.7,-4.62,-4.91,1.71,-3.11,-3.58,-2.62,-12.62,-0.65,-3.33,-6.82,16.19,-1.67,Upgrade
