,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,39.49,39.49,30.48,30.75,21.23,15.63,40.79,28.67,37.95,27.61,-,44.66,47.18,37.36,73.05,45.35,67.93,51.31,-,65.53,Upgrade
1,Revenue Growth (YoY),86.02%,152.67%,-25.29%,7.26%,-44.06%,-43.39%,-,-35.81%,-19.56%,-26.09%,-,-1.50%,-30.54%,-27.19%,-,-30.80%,23.07%,-0.17%,-,18.09%,Upgrade
2,Cost of Revenue,35.84,35.84,25.74,27.48,18.75,14.58,33.52,25.81,34.1,25.81,-,38.89,42.07,34.51,49.93,36.58,61.84,48.7,-,60.85,Upgrade
3,Gross Profit,3.66,3.66,4.74,3.28,2.48,1.05,7.27,2.87,3.85,1.8,-,5.77,5.11,2.85,23.12,8.76,6.09,2.61,-,4.68,Upgrade
4,"Selling, General & Admin",4.86,4.86,5.57,5.02,3.48,7.71,6.35,3.99,2.54,10.46,-,10.98,6.38,12.43,5.79,2.52,6.04,11.5,-,6.47,Upgrade
5,Research & Development,1.71,1.71,6.3,2.58,2.04,2.26,1.97,2.76,2.8,2.31,-,2.8,2.01,1.46,4.86,2.13,1.85,1.08,-,1.87,Upgrade
6,Other Operating Expenses,0.89,0.89,15.99,0.66,-0.45,0.97,6.25,-0.93,-0.27,-2.22,-,-0.42,0.28,-2.63,0.24,-0.65,-0.32,-0.8,-,-0.35,Upgrade
7,Operating Expenses,7.46,7.46,27.86,8.26,5.07,10.95,14.57,5.83,5.06,10.55,-,13.36,8.67,11.26,10.89,4,7.57,11.79,-,7.98,Upgrade
8,Operating Income,-3.8,-3.8,-23.13,-4.98,-2.59,-9.9,-7.3,-2.96,-1.21,-8.75,-,-7.59,-3.56,-8.41,12.23,4.77,-1.48,-9.18,-,-3.3,Upgrade
9,Interest Expense,-0.17,-0.17,-0.03,-0.09,-0.13,-0.1,-0.07,-0.11,-0.11,-0.01,-,-0.13,-0.14,-,-0.07,-0.06,-0.06,-0.11,-,-0.14,Upgrade
10,Interest & Investment Income,0.03,0.03,0.18,0.28,0.24,0.24,0.22,0.12,0.11,0.14,-,0.14,0.2,-,0.14,0.11,0.14,-,-,-,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.06,0.01,0.01,-,-,Upgrade
12,Currency Exchange Gain (Loss),0.01,0.01,0.01,-0.02,0.05,-0.06,-0.19,0.41,0.6,-0.06,-,0.03,-0.15,-,-0.75,-0.75,0.21,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-3.93,-3.93,-22.96,-4.81,-2.43,-9.82,-7.33,-2.54,-0.62,-8.68,-,-7.55,-3.64,-8.41,11.6,4.12,-1.18,-9.28,-,-3.44,Upgrade
14,Impairment of Goodwill,-,-,-1.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-0.21,-,-,-,-,-,-,-,-,-,-,-,0.42,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-,-,Upgrade
17,Pretax Income,-3.93,-3.93,-25.03,-4.81,-2.43,-9.82,-7.33,-2.54,-0.62,-8.68,-,-7.55,-3.64,-8.41,12.02,4.12,-1.18,-9.28,-,-3.44,Upgrade
18,Income Tax Expense,0.03,0.03,0.88,-0.07,0.04,-0.16,-0.38,0.12,0.09,0,-,0.06,0.22,0.03,-0.33,0.03,0.07,-,-,-,Upgrade
