,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,101.99,93.46,99.22,100.15,138.39,149.76,124.66,133.36,126.96,138.55,Upgrade
1,Revenue Growth (YoY),2.79%,-6.67%,-28.30%,-33.13%,11.01%,12.30%,-1.82%,-3.75%,-31.89%,-41.27%,Upgrade
2,Cost of Revenue,65.89,61.35,66.9,74.77,96.75,108.26,83.64,92.61,81.76,99,Upgrade
3,Gross Profit,36.1,32.11,32.33,25.38,41.64,41.5,41.01,40.75,45.2,39.55,Upgrade
4,"Selling, General & Admin",25.12,25.12,28.37,31.26,33.61,31.15,28.77,44.27,27.61,39.43,Upgrade
5,Other Operating Expenses,1.97,1.26,-2.87,-0.06,-2.36,1.13,-1.48,1.02,-3.42,-1.44,Upgrade
6,Operating Expenses,27.08,26.28,25.5,34.3,31.25,34.01,27.29,42.71,24.19,38.78,Upgrade
7,Operating Income,9.02,5.83,6.83,-8.92,10.39,7.49,13.72,-1.97,21.01,0.78,Upgrade
8,Interest Expense,-7.6,-10.39,-4.82,-6.14,-3.28,-6.46,-2.25,-2.96,-3.95,-5.86,Upgrade
9,Interest & Investment Income,1.62,2.14,2.54,8.01,1.55,0.57,0.61,0.87,0.58,0.17,Upgrade
10,Earnings From Equity Investments,9.07,290.8,-1.89,-9.4,0.2,-0.01,-0.69,-4.32,0.92,1.14,Upgrade
11,Other Non Operating Income (Expenses),-0.17,-0.91,-2.37,-0.64,-0.23,-0.19,-0.12,-0.14,-0.24,-0.15,Upgrade
12,EBT Excluding Unusual Items,11.92,287.46,0.29,-17.09,8.64,1.41,11.27,-8.52,18.32,-3.93,Upgrade
13,Gain (Loss) on Sale of Investments,-8.76,-29.07,-4.51,31.62,-5.1,7.2,-2.67,2.53,-1.49,-0.69,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,0.09,-,0.6,-,53.41,-,-,Upgrade
15,Asset Writedown,-34.66,-204.3,10.35,-2.25,4.17,-32.34,51.05,-14.12,-33.47,-149.14,Upgrade
16,Other Unusual Items,-,-,-,13.09,-1.2,-0.59,-4.99,2.13,-1.47,-3.37,Upgrade
17,Pretax Income,-31.5,54.1,6.12,25.46,6.51,-23.71,54.65,35.43,-18.11,-157.13,Upgrade
18,Income Tax Expense,2.06,3.05,1.3,0.97,1.98,1.84,2.37,4.62,4.16,3.15,Upgrade
19,Earnings From Continuing Operations,-33.56,51.04,4.83,24.49,4.54,-25.55,52.29,30.81,-22.27,-160.28,Upgrade
20,Minority Interest in Earnings,-0.28,-0.32,0.84,-0.52,-0.74,0.84,-1.06,-2.38,0.11,0.32,Upgrade
21,Net Income,-33.84,50.73,5.66,23.98,3.8,-24.71,51.22,28.43,-22.16,-159.96,Upgrade
22,Net Income to Common,-33.84,50.73,5.66,23.98,3.8,-24.71,51.22,28.43,-22.16,-159.96,Upgrade
23,Net Income Growth,-,111.56%,49.07%,-,-92.58%,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),225,225,225,225,225,225,225,225,225,225,Upgrade
25,Shares Outstanding (Diluted),225,225,225,225,225,225,225,225,225,225,Upgrade
26,EPS (Basic),-0.15,0.23,0.03,0.11,0.02,-0.11,0.23,0.13,-0.10,-0.71,Upgrade
27,EPS (Diluted),-0.15,0.23,0.03,0.11,0.02,-0.11,0.23,0.13,-0.10,-0.71,Upgrade
28,EPS Growth,-,111.56%,49.07%,-,-92.58%,-,-,-,-,-,Upgrade
29,Free Cash Flow,19.79,-101.65,30.89,-0.14,49.51,-4.32,-35.39,-16.24,9.71,18.32,Upgrade
30,Free Cash Flow Per Share,0.09,-0.45,0.14,-0.00,0.22,-0.02,-0.16,-0.07,0.04,0.08,Upgrade
31,Operating Margin,8.84%,6.23%,6.89%,-8.91%,7.51%,5.00%,11.01%,-1.47%,16.55%,0.56%,Upgrade
32,Profit Margin,-33.17%,54.27%,5.71%,23.94%,2.75%,-16.50%,41.09%,21.32%,-17.46%,-115.45%,Upgrade
33,Free Cash Flow Margin,19.41%,-108.76%,31.13%,-0.14%,35.77%,-2.88%,-28.39%,-12.17%,7.65%,13.22%,Upgrade
34,EBITDA,13.17,10.01,11.06,-4.49,14.86,12.53,18.72,2.61,27.05,7.09,Upgrade
35,D&A For EBITDA,4.15,4.19,4.23,4.43,4.48,5.05,5,4.58,6.04,6.32,Upgrade
36,EBIT,9.02,5.83,6.83,-8.92,10.39,7.49,13.72,-1.97,21.01,0.78,Upgrade
