,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,52.76,41.84,50.65,98.22,60.99,83.54,63.24,159.58,112.43,103.37,Upgrade
1,Short-Term Investments,6.69,4.7,4.99,-,5.2,-,5.12,-,5.12,-,Upgrade
2,Trading Asset Securities,27.77,-,-,-,-,-,10.64,6.06,5.82,-,Upgrade
3,Cash & Short-Term Investments,87.22,46.55,55.64,98.22,66.19,83.54,79.01,165.64,123.37,103.37,Upgrade
4,Cash Growth,56.76%,-52.61%,-15.93%,17.58%,-16.23%,-49.57%,-35.95%,60.23%,6.09%,11.69%,Upgrade
5,Accounts Receivable,175.54,97.63,80.71,93.79,102.25,152.23,160.98,118.29,103.61,99.47,Upgrade
6,Other Receivables,4.29,6.4,5.76,4.28,3.58,4.54,3.41,2.2,2.19,2.21,Upgrade
7,Receivables,179.83,104.02,86.47,98.07,105.84,156.77,164.4,120.49,105.8,101.69,Upgrade
8,Inventory,47.55,38.89,39.37,45.77,50.73,60.64,53.77,48.93,171.31,166.94,Upgrade
9,Prepaid Expenses,-,-,-,1.88,-,1.96,-,2.61,0.33,3.26,Upgrade
10,Restricted Cash,-,-,-,4.1,4.1,4.1,4.1,4.1,4.1,4.1,Upgrade
11,Other Current Assets,30.39,97.83,90.16,111.42,101.7,126.36,107.46,111.57,91.38,85.36,Upgrade
12,Total Current Assets,345,287.3,271.65,359.46,328.56,433.37,408.74,453.32,496.29,464.72,Upgrade
13,"Property, Plant & Equipment",303.21,271.44,203.23,184.74,174.06,178.77,170.58,167.5,171.78,174.31,Upgrade
14,Long-Term Investments,358.7,364.3,96.1,98.61,85.96,86.47,79.38,29.42,20.26,18.52,Upgrade
15,Other Intangible Assets,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.7,3.7,3.7,Upgrade
16,Long-Term Deferred Tax Assets,0.51,0.44,1.23,1.31,3.68,3.39,2.84,2.67,2.73,2.48,Upgrade
17,Other Long-Term Assets,649.37,678.52,859.5,842.63,839.34,830.14,902.56,826.09,834.35,867.38,Upgrade
18,Total Assets,1691,1635,1473,1529,1479,1578,1577,1483,1544,1531,Upgrade
19,Accounts Payable,146.02,106.71,74.2,94.11,84.89,114.62,109.61,111.59,93.11,88.83,Upgrade
20,Accrued Expenses,-,-,-,19.69,-,27.36,-,19.35,-,17,Upgrade
21,Short-Term Debt,-,14.98,15.58,16.18,16.77,18.88,19.56,19.33,19.41,18.83,Upgrade
22,Current Portion of Long-Term Debt,15.09,43.26,35.09,208.49,215.58,319.78,130.21,88.21,190.07,163.07,Upgrade
23,Current Portion of Leases,0.36,1.06,1.4,1.37,0.36,1.06,0.34,1.01,0.34,1,Upgrade
24,Current Income Taxes Payable,4.44,2.85,3.76,1.99,0.25,0.29,5.61,4.52,5.68,4.03,Upgrade
25,Current Unearned Revenue,0.6,1.22,0.84,4.86,0.93,4.26,1.08,4.86,2.06,8.62,Upgrade
26,Other Current Liabilities,26.86,-,29.05,-,21.6,-,26.69,-,25.17,-,Upgrade
27,Total Current Liabilities,193.37,170.07,159.91,346.7,340.37,486.25,293.1,248.87,335.85,301.37,Upgrade
28,Long-Term Debt,305.16,276.62,193.97,59.35,60.34,3.27,167.39,171.45,177.06,181.33,Upgrade
29,Long-Term Leases,-,-,0.36,1.06,-,-,-,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,11.81,11.58,11.27,10.96,14.59,13.8,13.58,13.19,11.99,11.14,Upgrade
31,Other Long-Term Liabilities,66.1,31.34,28.89,30.98,-,-,-,-,-,-,Upgrade
32,Total Liabilities,576.45,489.6,394.4,449.04,415.3,503.31,474.08,433.51,524.89,493.84,Upgrade
33,Common Stock,245.06,245.06,245.06,245.06,245.06,245.06,245.06,245.06,245.06,245.06,Upgrade
34,Retained Earnings,809.36,843.2,799.94,792.91,775.61,771.81,803.29,752.06,730.4,752.56,Upgrade
35,Comprehensive Income & Other,49.7,47.35,24.12,31.14,33.08,47.01,42.46,40.88,34.84,31.36,Upgrade
36,Total Common Equity,1104,1136,1069,1069,1054,1064,1091,1038,1010,1029,Upgrade
37,Minority Interest,10.51,10.1,9.56,10.87,10.19,10.33,12.36,11.2,8.42,8.29,Upgrade
38,Shareholders' Equity,1115,1146,1079,1080,1064,1074,1103,1049,1019,1037,Upgrade
39,Total Liabilities & Equity,1691,1635,1473,1529,1479,1578,1577,1483,1544,1531,Upgrade
40,Total Debt,320.61,335.92,246.4,286.44,293.04,342.99,317.5,279.99,386.88,364.22,Upgrade
41,Net Cash (Debt),-233.38,-289.37,-190.75,-188.23,-226.85,-259.46,-238.49,-114.36,-263.51,-260.85,Upgrade
42,Net Cash Per Share,-1.04,-1.28,-0.85,-0.84,-1.01,-1.15,-1.06,-0.51,-1.17,-1.16,Upgrade
43,Filing Date Shares Outstanding,225.42,225.42,225.42,225.42,225.42,225.42,225.42,225.42,225.42,225.42,Upgrade
44,Total Common Shares Outstanding,225.42,225.42,225.42,225.42,225.42,225.42,225.42,225.42,225.42,225.42,Upgrade
45,Working Capital,151.63,117.22,111.73,12.76,-11.81,-52.88,115.63,204.45,160.44,163.35,Upgrade
46,Book Value Per Share,4.90,5.04,4.74,4.74,4.67,4.72,4.84,4.60,4.48,4.56,Upgrade
47,Tangible Book Value,1101,1132,1066,1066,1050,1060,1087,1034,1007,1025,Upgrade
48,Tangible Book Value Per Share,4.88,5.02,4.73,4.73,4.66,4.70,4.82,4.59,4.47,4.55,Upgrade
49,Buildings,-,201.18,-,205.62,-,213.43,-,210.21,-,240.18,Upgrade
50,Machinery,-,64.97,-,65.38,-,65.95,-,63.81,-,63.12,Upgrade
51,Construction In Progress,-,142.75,-,43.76,-,26.94,-,9.08,-,-,Upgrade
