,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,1351197,561278,411082,372579,390714,308832,267954,302361,272844,223224,340324,347693,471894,533506,676811,647987,835557,493095,309014,251079,258474,Upgrade
1,Market Cap Growth,81.74%,81.74%,53.41%,23.22%,43.20%,38.35%,-21.27%,-13.04%,-42.18%,-58.16%,-49.72%,-46.34%,-43.52%,8.20%,119.02%,158.08%,223.27%,134.14%,29.10%,-7.96%,-11.39%,Upgrade
2,Enterprise Value,1271844,493738,335683,284904,311752,239627,212523,252768,228238,178838,283188,274404,404584,447217,589975,555822,780997,453936,271366,199670,216924,Upgrade
3,Last Close Price,53.85,22.50,16.48,14.94,15.60,12.34,10.72,12.10,10.94,8.96,13.64,13.94,18.90,21.35,27.00,25.75,33.20,20.45,12.84,10.44,10.78,Upgrade
4,PE Ratio,63.97,26.17,20.26,19.70,20.29,18.10,25.97,36.42,97.55,-,71.27,-,19.88,17.21,18.91,21.02,34.56,30.90,24.22,25.26,23.00,Upgrade
5,Forward PE,45.61,24.13,21.29,22.59,21.83,23.12,22.48,25.78,22.41,15.63,18.68,13.37,16.46,19.94,26.68,30.50,44.86,31.13,22.91,19.46,19.48,Upgrade
6,PS Ratio,3.66,1.53,1.24,1.20,1.31,1.09,0.94,0.99,0.86,0.68,0.95,0.87,1.17,1.41,1.83,2.00,2.86,1.86,1.32,1.08,1.12,Upgrade
7,PB Ratio,6.80,2.85,2.21,2.05,2.16,1.80,1.60,1.78,1.68,1.43,2.06,2.06,2.80,3.25,4.14,4.13,5.67,4.57,3.12,2.70,2.83,Upgrade
8,P/TBV Ratio,3.00,3.00,2.32,2.16,2.28,1.88,1.67,1.84,1.74,1.48,2.15,2.15,2.92,3.41,4.26,4.27,5.89,4.65,3.19,2.76,2.90,Upgrade
9,P/FCF Ratio,72.05,29.93,20.29,-,10.12,9.05,15.50,-912.57,-,-51.35,-,-,146.96,-,18.53,19.15,37.32,29.10,47.58,-,11.32,Upgrade
10,P/OCF Ratio,21.84,21.84,16.16,-,8.59,7.65,10.87,48.02,-54.98,-,-52.53,-,39.29,-,16.51,17.32,32.16,23.67,31.40,-,9.70,Upgrade
11,PEG Ratio,1.73,0.65,0.82,0.52,0.43,0.53,0.69,2.83,-,2.12,1.62,0.50,0.54,0.71,1.20,1.29,1.16,1.36,1.23,0.84,0.72,Upgrade
12,EV/Sales Ratio,3.48,1.35,1.01,0.92,1.04,0.85,0.75,0.83,0.72,0.54,0.79,0.68,1.00,1.18,1.60,1.72,2.67,1.72,1.16,0.86,0.94,Upgrade
13,EV/EBITDA Ratio,45.12,19.16,13.76,12.62,15.56,12.87,15.45,22.31,19.93,14.57,17.06,12.35,15.68,17.68,25.58,30.20,59.98,41.95,26.83,17.96,20.58,Upgrade
14,EV/EBIT Ratio,58.23,23.86,16.87,15.77,19.52,17.46,22.37,35.90,31.44,19.46,20.67,14.28,17.54,19.84,27.99,33.54,67.63,49.80,32.01,20.83,24.12,Upgrade
15,EV/FCF Ratio,67.82,26.33,16.57,-,8.08,7.02,12.29,-762.89,-,-41.14,-,-,126.00,-,16.16,16.43,34.88,26.79,41.79,-,9.50,Upgrade
16,Debt / Equity Ratio,0.15,0.15,0.20,0.17,0.18,0.16,0.16,0.15,0.18,0.18,0.26,0.22,0.22,0.19,0.16,0.16,0.15,0.20,0.27,0.19,0.23,Upgrade
17,Debt / EBITDA Ratio,1.09,0.85,1.16,1.13,2.00,0.83,1.20,1.60,2.18,2.24,3.75,2.00,2.03,1.09,0.89,0.78,1.47,1.11,2.80,1.88,2.68,Upgrade
18,Debt / FCF Ratio,1.62,1.62,1.82,-,0.85,0.78,1.56,-77.48,-,-6.54,-,-,11.73,-,0.71,0.74,0.98,1.25,4.10,-,0.91,Upgrade
19,Asset Turnover,1.07,1.06,0.93,0.94,0.96,0.97,0.88,0.96,0.99,0.96,1.01,1.18,1.07,1.22,1.16,1.21,1.41,1.14,1.11,1.28,Upgrade,
20,Inventory Turnover,6.05,5.84,5.45,4.87,5.67,5.82,5.25,4.12,4.23,4.24,4.10,4.47,5.13,4.44,5.46,5.50,6.17,6.72,5.03,5.05,6.61,Upgrade
21,Quick Ratio,0.91,0.91,1.03,0.96,1.18,1.14,1.27,1.17,1.06,0.86,1.02,0.82,1.05,0.84,1.00,0.90,1.11,0.81,0.93,0.73,0.97,Upgrade
22,Current Ratio,1.58,1.58,1.61,1.76,1.72,1.81,1.83,2.00,1.79,1.76,1.67,1.62,1.61,1.65,1.53,1.59,1.63,1.51,1.53,1.55,1.49,Upgrade
23,Return on Equity (ROE),12.17%,11.90%,10.06%,11.65%,12.36%,9.66%,11.54%,8.80%,-4.17%,3.94%,-1.55%,7.15%,2.32%,24.64%,24.31%,32.19%,21.07%,20.53%,10.37%,12.05%,Upgrade,
24,Return on Assets (ROA),3.93%,4.47%,3.65%,1.99%,4.46%,3.72%,2.40%,0.71%,1.13%,1.29%,2.44%,2.31%,3.98%,4.67%,5.73%,2.74%,4.30%,2.40%,2.57%,1.15%,Upgrade,
25,Return on Capital (ROIC),6.61%,7.42%,6.10%,3.29%,7.25%,5.89%,3.78%,1.16%,1.88%,2.19%,4.25%,4.08%,7.30%,8.62%,10.29%,4.99%,7.76%,4.17%,4.57%,2.06%,Upgrade,
26,Return on Capital Employed (ROCE),8.71%,8.40%,8.57%,7.82%,6.95%,6.31%,4.46%,3.27%,3.49%,4.53%,6.30%,8.84%,10.61%,10.73%,10.59%,8.88%,6.67%,7.13%,7.30%,9.19%,8.79%,Upgrade
27,Earnings Yield,1.59%,3.82%,4.94%,5.08%,4.93%,5.53%,3.85%,2.75%,1.03%,0.89%,1.40%,3.89%,5.03%,5.81%,5.29%,4.76%,2.89%,3.24%,4.13%,3.96%,4.35%,Upgrade
28,FCF Yield,1.39%,3.34%,4.93%,6.46%,9.88%,11.05%,6.45%,-0.11%,-4.22%,-1.95%,-4.68%,-2.67%,0.68%,1.94%,5.40%,5.22%,2.68%,3.44%,2.10%,5.37%,8.83%,Upgrade
29,Payout Ratio,0.00%,-,11.55%,-,-,-,28.72%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
