,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,39655,39336,34896,33631,31653,31459,26181,27607,28071,28183,34714,23512,32650,31881,34280,54752,30258,22843,25074,25920,Upgrade
1,Short-Term Investments,40447,39933,49368,53883,52781,44683,35585,30324,26583,29109,23829,33350,29641,34334,37373,18396,15360,20341,13129,21523,Upgrade
2,Trading Asset Securities,19482,18562,13265,20194,14250,13128,9477,9846,11809,17606,17695,29312,19593,27411,22856,22376,21098,17159,13004,16463,Upgrade
3,Cash & Short-Term Investments,99584,97830,97529,107708,98683,89270,71243,67777,66463,74898,76238,86173,81883,93626,94509,95525,66715,60343,51207,63906,Upgrade
4,Cash Growth,0.91%,9.59%,36.90%,58.91%,48.48%,19.19%,-6.55%,-21.35%,-18.83%,-20.00%,-19.33%,-9.79%,22.74%,55.15%,84.56%,49.48%,22.29%,19.55%,40.88%,67.10%,Upgrade
5,Accounts Receivable,16959,13712,11475,12277,14496,14182,11423,11835,14532,15299,17507,18000,14451,14761,13515,10361,13482,8472,7819,6949,Upgrade
6,Other Receivables,-,18669,-,16318,-,16762,6365,15429,-,18771,-,16859,-,22034,-,14304,-,17573,-,18512,Upgrade
7,Receivables,27031,43457,22516,38458,21216,38181,17788,35190,21239,40234,22752,40068,21633,45571,21151,33685,24622,39166,19305,38325,Upgrade
8,Inventory,49313,51524,51919,44423,36842,38455,42595,50438,52997,57799,56145,52398,58182,56802,49537,41671,34996,38857,34111,32585,Upgrade
