,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1270,1196,1121,1075,1078,1032,934.61,962.4,903.5,882,679.51,788.85,711.31,726.26,653.79,738.67,163.42,179.45,259.99,647.79,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,140,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,60.29,45,20,-,80,60,60,-,100,70,170,20.18,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1331,1241,1141,1075,1158,1092,994.61,962.4,1003,952,849.51,809.03,711.31,866.26,653.79,738.67,163.42,179.45,259.99,647.79,Upgrade
4,Cash Growth,14.95%,13.58%,14.70%,11.67%,15.35%,14.74%,17.08%,18.96%,41.08%,9.90%,29.94%,9.53%,335.26%,382.73%,151.47%,14.03%,-30.15%,-72.90%,54.65%,6.11%,Upgrade
5,Accounts Receivable,0.67,1.16,0.97,0.72,-,-,-,-,-,-,-,-,-,-,0.54,-,1.03,-,0.13,-,Upgrade
6,Other Receivables,0.81,0.67,0.45,0.16,1.24,0.38,0.33,0.3,0.39,0.79,0.98,0.23,0.25,0.2,0.25,0.14,4.73,2,0.46,-,Upgrade
7,Receivables,1.48,1.83,1.42,0.88,1.24,0.38,0.33,0.3,0.39,0.79,0.98,0.23,0.25,0.2,0.8,0.14,5.76,2,0.59,-,Upgrade
8,Inventory,53.43,67.49,78.94,72.8,60.02,76.64,84.65,83.5,70.44,85.64,97.51,105.11,85.18,90.06,96.65,94.83,100.11,113.76,124.49,131.24,Upgrade
9,Prepaid Expenses,-,-,-,0.08,-,-,-,-,-,-,-,0.1,-,-,-,0.07,-,-,-,0.22,Upgrade
10,Other Current Assets,8.56,8.56,10.3,5.8,11.75,9.69,14.91,4.17,6.35,4.41,4.57,3.52,173.84,5.96,134.52,3.66,641.32,601.73,425.04,4.89,Upgrade
11,Total Current Assets,1394,1319,1232,1154,1231,1179,1094,1050,1081,1043,952.57,918,970.59,962.47,885.76,837.38,910.61,896.94,810.12,784.14,Upgrade
12,"Property, Plant & Equipment",268.21,265.41,270.64,272.81,280.78,286.23,291.54,297.38,303.15,307.9,313.9,319.88,327.7,334,339.37,346.13,351.54,357.43,364.52,371.06,Upgrade
13,Other Intangible Assets,52.67,53.13,53.6,54.08,54.58,55.07,55.57,56.07,56.57,57.07,57.56,58.06,58.56,59.06,59.62,60.19,60.76,61.22,61.84,62.46,Upgrade
14,Long-Term Deferred Tax Assets,9.92,9.92,9.92,9.92,5.59,5.59,5.59,5.59,8.55,8.55,8.55,8.55,7.59,7.59,7.59,7.59,5.55,5.55,5.55,5.55,Upgrade
15,Other Long-Term Assets,1.7,8.33,2.34,2.34,-,-,-,-,-,-,-,-,-,-,-,0.8,-,-,-,-,Upgrade
16,Total Assets,1726,1655,1568,1493,1571,1526,1447,1409,1449,1416,1333,1304,1364,1363,1292,1252,1328,1321,1242,1223,Upgrade
17,Accounts Payable,182.38,161.52,131.97,95.83,180.85,183.1,126.14,93.66,95.43,101.75,68.14,54.82,79.06,101.63,58.87,30.76,69.93,97.51,48.01,31.37,Upgrade
18,Accrued Expenses,2.09,22.15,3.18,8.09,3.5,20.22,2.09,25.74,2.8,37.66,2.77,6.26,2.11,17.34,1.6,3.94,1.9,14.64,1.41,3.99,Upgrade
19,Short-Term Debt,67,60,40,20,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,21.45,4.31,13.98,5.47,19.91,-,17.96,0,44,5.03,13.77,1.22,22.67,4.02,10.9,3.15,19.69,3.11,7.7,3.67,Upgrade
21,Current Unearned Revenue,76.39,77.21,62.13,67.46,19.32,23.06,29.68,27.19,24.94,18.1,17.62,14.83,13.26,10.85,11.26,22.45,8.2,25.71,10.65,24.25,Upgrade
22,Other Current Liabilities,52.91,54.67,52.72,37.54,52.82,46.67,47.52,39.69,47.07,43.13,37.34,32.34,39.5,41.66,35.35,13.57,37.48,19.49,30.01,8.64,Upgrade
23,Total Current Liabilities,402.22,379.85,303.97,234.39,296.4,293.05,223.39,186.29,214.23,205.67,139.64,109.47,156.6,175.51,117.99,73.86,137.19,160.47,97.78,71.92,Upgrade
24,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,3,3.47,6,6,8.64,-,0.17,0.17,Upgrade
25,Long-Term Deferred Tax Liabilities,1.84,1.84,1.84,1.84,2.08,2.08,2.08,2.08,4.16,4.16,4.16,4.16,4.23,4.23,4.23,4.23,4.62,4.62,4.62,4.62,Upgrade
26,Other Long-Term Liabilities,0.25,0.25,0.25,0.25,0.28,0.28,0.28,0.38,0.55,0.55,0.73,0.73,0.35,0.33,0.49,0.29,0.39,0.61,0.52,0.3,Upgrade
27,Total Liabilities,404.31,381.94,306.06,236.48,298.75,295.41,225.75,188.74,218.95,210.39,144.53,114.36,164.18,183.53,128.7,84.38,150.83,165.7,103.09,77.01,Upgrade
28,Common Stock,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,Upgrade
29,Additional Paid-In Capital,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,506.07,Upgrade
30,Retained Earnings,556.37,508.23,496.8,491.7,507.17,465.44,456.56,455.67,464.84,441.41,423.6,425.32,434.86,414.64,399.07,403.04,412.26,390.79,374.79,381.86,Upgrade
31,Total Common Equity,1312,1264,1253,1248,1263,1222,1213,1212,1221,1197,1180,1181,1191,1171,1155,1159,1168,1147,1131,1138,Upgrade
32,Minority Interest,9.73,9.15,9.08,9.2,9.46,9.04,8.81,8.94,9.09,8.49,8.38,8.75,9.33,8.88,8.5,8.6,9.3,8.6,8.1,8.28,Upgrade
33,Shareholders' Equity,1322,1273,1262,1257,1273,1231,1221,1221,1230,1206,1188,1190,1200,1180,1164,1168,1178,1155,1139,1146,Upgrade
34,Total Liabilities & Equity,1726,1655,1568,1493,1571,1526,1447,1409,1449,1416,1333,1304,1364,1363,1292,1252,1328,1321,1242,1223,Upgrade
35,Total Debt,67,60,40,20,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Net Cash (Debt),1264,1181,1101,1055,1138,1072,994.61,962.4,1003,952,849.51,809.03,711.31,866.26,653.79,738.67,163.42,179.45,259.99,647.79,Upgrade
37,Net Cash Growth,11.08%,10.10%,10.68%,9.59%,13.35%,12.64%,17.08%,18.96%,41.08%,9.90%,29.94%,9.53%,335.26%,382.73%,151.47%,14.03%,-30.15%,-72.90%,54.65%,6.11%,Upgrade
38,Net Cash Per Share,5.08,4.82,4.31,4.21,4.56,3.89,4.43,3.60,4.32,3.69,3.47,3.37,2.78,3.37,2.64,3.09,0.62,0.74,1.03,2.59,Upgrade
39,Filing Date Shares Outstanding,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,Upgrade
40,Total Common Shares Outstanding,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,Upgrade
41,Working Capital,991.77,938.74,927.54,919.89,934.12,886.01,871.1,864.09,866.45,837.17,812.93,808.53,813.98,786.96,767.77,763.51,773.42,736.47,712.34,712.22,Upgrade
42,Book Value Per Share,5.25,5.06,5.01,4.99,5.05,4.89,4.85,4.85,4.88,4.79,4.72,4.73,4.76,4.68,4.62,4.64,4.67,4.59,4.52,4.55,Upgrade
43,Tangible Book Value,1260,1211,1199,1194,1209,1166,1157,1156,1164,1140,1122,1123,1132,1112,1096,1099,1108,1086,1069,1075,Upgrade
44,Tangible Book Value Per Share,5.04,4.84,4.80,4.77,4.83,4.67,4.63,4.62,4.66,4.56,4.49,4.49,4.53,4.45,4.38,4.40,4.43,4.34,4.28,4.30,Upgrade
45,Buildings,-,425.75,-,425.68,-,425.39,-,425.08,-,425.08,-,425.08,-,425.08,-,425.08,-,424.09,-,424.04,Upgrade
46,Machinery,-,854.27,-,851.39,-,861.86,-,861.73,-,860.43,-,860.26,-,858.9,-,857.07,-,862.14,-,863.32,Upgrade
47,Construction In Progress,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24,-,0.96,Upgrade
