,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,293.95,421.17,428.05,478.52,436.78,435.81,543.78,563.62,371.28,353.8,644.99,385.99,-,346.55,344.58,398.81,297.1,369.55,507.68,290.71,Upgrade
1,Trading Asset Securities,-,-,-,-,0.31,-,-,-,-,0.11,-,-,-,-,-,-,0.24,0.03,-,33.2,Upgrade
2,Cash & Short-Term Investments,293.95,421.17,428.05,478.52,437.09,435.81,543.78,563.62,371.28,353.91,644.99,385.99,-,346.55,344.58,398.81,297.34,369.58,507.68,323.9,Upgrade
3,Cash Growth,-32.75%,-3.36%,-21.28%,-15.10%,17.73%,23.14%,-15.69%,46.02%,-,2.12%,87.18%,-3.22%,-,-6.23%,-32.13%,23.13%,44.73%,42.42%,101.66%,48.07%,Upgrade
4,Accounts Receivable,1916,1780,1761,1669,1309,1522,1190,1148,1178,1160,908.63,918.67,1041,1061,923.75,829.22,810.51,719.86,496.82,507.07,Upgrade
5,Other Receivables,29.01,21.95,29.9,23.1,16.72,15.82,16.08,14.44,17.26,19.84,17.1,11.06,14.96,15.45,53.41,7.73,11.78,12.81,14.31,9.39,Upgrade
6,Receivables,1945,1801,1791,1692,1326,1538,1206,1162,1195,1180,925.72,929.73,1056,1076,977.17,836.95,822.29,732.67,511.13,516.46,Upgrade
7,Inventory,1731,1716,1591,1548,1407,1375,1495,1353,1204,1288,1371,1260,1245,1060,927.1,872.38,841.14,863.09,837.33,820.86,Upgrade
8,Prepaid Expenses,-,68.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,180.16,105.8,202.2,210.26,450.98,198.06,213.26,217.21,166.65,187.19,190.52,165.14,675.73,130.69,173.44,104.37,135.79,71.5,68.39,61.62,Upgrade
10,Total Current Assets,4150,4113,4013,3929,3620,3546,3458,3297,2937,3009,3132,2741,2978,2613,2422,2213,2097,2037,1925,1723,Upgrade
11,"Property, Plant & Equipment",1195,1231,1214,1210,1202,1228,1198,1188,1106,1025,920.2,837.36,771.49,703.4,695.58,672.23,661.2,626.63,827.65,621.77,Upgrade
12,Long-Term Investments,479.72,463.99,456.19,440.99,432.91,412.32,399.33,395.87,391.62,373.65,368.52,361.05,355.83,336.06,277.76,271.36,255.72,251.81,254.24,251.39,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78,3.93,3.93,3.87,Upgrade
14,Other Intangible Assets,380.36,357.28,360.02,360.97,362.89,361.89,360.45,363.34,361.31,361.31,364.47,367.7,371.41,374.77,377.73,382.07,380.87,173.4,174,176.5,Upgrade
15,Long-Term Accounts Receivable,201.77,188.5,159.04,132.79,171.5,93.14,92.92,95.23,115.66,85.86,58.96,72.22,61.89,50.19,46.87,29.82,-,16.76,-,-,Upgrade
16,Long-Term Deferred Tax Assets,43.92,45.85,41.07,39.8,43.28,42.54,39.78,39.45,49.2,47.58,36.28,40.76,44.09,38.17,32.13,28.46,24.3,21.89,21.53,19.38,Upgrade
17,Long-Term Deferred Charges,55.05,61.72,62.38,66.97,56.44,47.24,48.6,45.39,31.34,41.39,38.6,36.7,-,21.48,21.67,23.5,24.74,27.53,26.22,29.41,Upgrade
18,Other Long-Term Assets,55.59,13.44,18.73,11.26,18.62,15.13,20.07,14.14,48.68,52.61,38.54,34.5,54.71,25.95,15.69,9.06,33.34,225.88,8.69,40.19,Upgrade
19,Total Assets,6561,6475,6324,6191,5908,5747,5617,5438,5041,4996,4958,4491,4637,4163,3890,3629,3481,3385,3241,2865,Upgrade
20,Accounts Payable,1278,1424,1277,1296,1091,1049,995.15,1045,868.57,966.34,814.39,855.45,1011,972.31,944.42,813.19,758.28,664.3,440.91,508.99,Upgrade
21,Accrued Expenses,136.99,123.22,43.75,170.44,105.86,98.1,57.3,169.32,97.59,88.09,55.33,154.94,113.74,93.09,53.15,133.45,80.3,79.73,56.2,97.67,Upgrade
22,Short-Term Debt,131.15,125.22,123.71,123.46,109.72,91.43,89.05,194.43,134.59,285.62,225.38,201.33,225.18,247.76,154.82,265.18,287.61,393.68,541.01,327.45,Upgrade
23,Current Portion of Long-Term Debt,228.29,266.52,251.08,170.29,147.06,164.99,106.55,56.51,130.18,134.77,152.92,65.5,42.82,67.22,53.27,21.25,31.54,33.08,35.09,35.14,Upgrade
24,Current Portion of Leases,-,5.02,-,5.72,-,4.97,-,4.3,-,3.73,-,4.29,-,1.73,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,37.98,37.12,31.88,16.16,37.51,18.93,25.3,11.62,33.96,21.62,71.44,19.98,59.42,35.48,62.85,23.67,41.28,17.14,18.84,9,Upgrade
26,Current Unearned Revenue,500.25,488.2,527.88,511.33,488.75,478.53,461.86,429.66,393.75,314.28,370.81,412.8,416.47,341.42,307.65,284.09,293.83,266.68,279.83,209.74,Upgrade
27,Other Current Liabilities,183.6,139.78,173.14,160.09,145.05,184.55,156.74,126.97,204.77,113.25,287.76,127.72,184.21,118.81,164.64,99.96,33.95,30.88,35.04,23.74,Upgrade
28,Total Current Liabilities,2496,2609,2428,2453,2125,2090,1892,2038,1863,1928,1978,1842,2053,1878,1741,1641,1527,1485,1407,1212,Upgrade
29,Long-Term Debt,1025,963.13,1001,950.71,961.59,952.48,1018,784.2,648.81,630.17,460.24,239.47,268.38,361.01,315.19,269.32,379.57,470.82,480.26,284.25,Upgrade
30,Long-Term Leases,12.44,12.15,10.69,12.84,8.81,10.98,8.07,11.94,9.16,8.01,6.58,7.92,3.95,4.39,-,-,-,-,-,-,Upgrade
