,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020"
0,Revenue,1152,1160,1000,972.75,863.4,822.58,697.37,554.28,381.84,418.26
1,Revenue Growth (YoY),15.15%,19.27%,15.85%,18.26%,23.81%,48.41%,82.64%,32.52%,-,18.89%
2,Cost of Revenue,605.66,582.18,473.67,480.92,426.86,409.61,343.68,277.07,189.67,214.18
3,Gross Profit,546.14,578.01,526.56,491.83,436.54,412.97,353.69,277.21,192.17,204.07
4,"Selling, General & Admin",157.25,256.59,160.6,190.05,112.14,171.59,94.21,82.88,54.05,63.69
5,Operating Expenses,157.25,256.59,160.6,190.05,112.14,171.59,94.21,82.88,54.05,63.69
6,Operating Income,388.88,321.42,365.97,301.78,324.4,241.38,259.48,194.33,138.12,140.39
7,Interest Expense,-8,-24.22,-21.35,-4.94,-0.08,-6.18,-7.75,-10.64,-4.08,-11.98
8,Interest & Investment Income,10.91,14.89,8.2,5.38,1.12,4.47,0.59,9.41,8.69,10.85
9,Currency Exchange Gain (Loss),-3.89,4.29,-4.28,-1.24,-8.44,-0.42,2.49,-28.26,-5.76,-2.36
10,Other Non Operating Income (Expenses),50.99,68.37,37.72,57.83,39.62,41.78,31.48,17.66,13.04,12.37
11,EBT Excluding Unusual Items,438.89,384.74,386.26,358.82,356.62,281.04,286.29,182.49,150.01,149.26
12,Gain (Loss) on Sale of Investments,-0.46,1.72,0.72,3.37,2.99,12.99,10.13,3.16,-0.52,5.25
13,Asset Writedown,-15.9,-,-29.13,-,-0.71,-,1.9,-,0.8,-
14,Other Unusual Items,-,-,-,-,-,-,-,-,3.17,-
15,Pretax Income,422.53,386.46,357.85,362.19,358.89,294.02,298.33,185.65,153.46,154.51
16,Income Tax Expense,-3.13,8,-7.42,8.66,-0.52,8.25,4.51,9.75,9.11,7.37
17,Earnings From Continuing Operations,425.66,378.46,365.27,353.53,359.41,285.77,293.81,175.9,144.35,147.14
18,Net Income to Company,425.66,378.46,365.27,353.53,359.41,285.77,293.81,175.9,144.35,147.14
19,Minority Interest in Earnings,-49.16,-40.22,-45.62,-54.81,-43.12,-34.57,-44.86,-11.14,-,-
20,Net Income,376.5,338.24,319.65,298.72,316.29,251.2,248.95,164.76,144.35,147.14
21,Net Income to Common,376.5,338.24,319.65,298.72,316.29,251.2,248.95,164.76,144.35,147.14
22,Net Income Growth,17.79%,13.23%,1.06%,18.92%,27.05%,52.46%,72.46%,11.98%,-,58.22%
23,Shares Outstanding (Basic),1137,1137,1085,1116,1109,1104,1110,1065,1053,1055
24,Shares Outstanding (Diluted),1147,1137,1085,1118,1109,1105,1116,1070,1055,1055
25,Shares Change (YoY),5.67%,1.74%,-2.17%,1.13%,-0.60%,3.30%,5.77%,1.38%,-,35.78%
26,EPS (Basic),0.33,0.30,0.29,0.27,0.29,0.23,0.22,0.15,0.14,0.14
27,EPS (Diluted),0.33,0.30,0.29,0.27,0.28,0.23,0.22,0.15,0.14,0.14
28,EPS Growth,11.47%,11.30%,3.34%,17.55%,27.78%,47.66%,63.04%,10.47%,-,16.51%
29,Free Cash Flow,-,-,1034,-458.95,664.97,-365.31,501.47,-280.51,261.11,-495.38
30,Free Cash Flow Per Share,-,-,0.95,-0.41,0.60,-0.33,0.45,-0.26,0.25,-0.47
31,Dividend Per Share,-,0.088,0.087,0.080,0.087,0.065,0.067,0.044,0.041,0.042
32,Dividend Growth,-,10.88%,-0.04%,21.58%,29.81%,47.63%,62.86%,4.48%,-,-
33,Operating Margin,33.76%,27.70%,36.59%,31.02%,37.57%,29.34%,37.21%,35.06%,36.17%,33.57%
34,Profit Margin,32.69%,29.15%,31.96%,30.71%,36.63%,30.54%,35.70%,29.73%,37.80%,35.18%
35,Free Cash Flow Margin,-,-,103.36%,-47.18%,77.02%,-44.41%,71.91%,-50.61%,68.38%,-118.44%
36,EBITDA,512.05,403.83,450.39,382.19,399.37,305.6,319.02,233.07,167.27,169.64
37,D&A For EBITDA,123.17,82.41,84.42,80.41,74.97,64.22,59.54,38.75,29.14,29.25
38,EBIT,388.88,321.42,365.97,301.78,324.4,241.38,259.48,194.33,138.12,140.39
