,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2957,2222,3006,3568,2010,2112,2755,2062,2744,5974,4964,4865,1624,1754,1488,1580,1149,1313,1979,1983,Upgrade
1,Short-Term Investments,-,624.22,-,1171,-,2959,-,3415,-,2063,-,1762,-,1323,-,1950,-,2105,-,2578,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,28.22,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2957,2846,3006,4739,2010,5071,2755,5505,2744,8037,4964,6627,1624,3078,1488,3530,1149,3418,1979,4561,Upgrade
4,Cash Growth,47.10%,-43.87%,9.13%,-13.92%,-26.74%,-36.91%,-44.51%,-16.93%,68.98%,161.16%,233.61%,87.73%,41.25%,-9.97%,-24.82%,-22.60%,-79.64%,-30.89%,-59.85%,1.40%,Upgrade
5,Accounts Receivable,1111,1450,1504,1024,852.88,792.68,788.53,874.63,985.33,835.05,816.39,791.01,817.86,680.33,665.38,573.93,591.61,638.25,211.25,630.27,Upgrade
6,Other Receivables,162.31,185.08,226.16,245.38,350.91,355.21,372.9,380.49,421.95,436.12,543.01,708.57,184.31,136.75,138.79,136.66,193.93,143.1,545.74,121.06,Upgrade
7,Receivables,1273,1635,1731,1270,1204,1148,1161,1255,1407,1271,1359,1500,1002,817.08,804.17,710.6,785.54,781.36,756.99,751.32,Upgrade
8,Inventory,1029,750.59,805.62,534.82,739.55,511.91,782.42,776.25,752.11,507.06,412.65,675.61,494.79,427.14,316.15,374.82,397.22,472.89,474.11,512.81,Upgrade
