,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,8009,8101,7853,7652,8296,8012,7252,7571,7760,7528,7528,7677,7677,7508,7508,7479,7479,7798,7798,8157,Upgrade
1,Interest Paid on Deposits,4904,4923,4999,5031,4968,5013,4780,4708,4690,4757,4757,4402,4402,4322,4322,3857,3857,4597,4597,4779,Upgrade
2,Net Interest Income,3105,3178,2854,2621,3328,2999,2472,2862,3070,2770,2770,3276,3276,3187,3187,3622,3622,3201,3201,3378,Upgrade
3,Net Interest Income Growth (YoY),-6.71%,5.99%,15.43%,-8.43%,8.42%,8.24%,-10.76%,-12.62%,-6.28%,-13.07%,-13.07%,-9.56%,-9.56%,-0.45%,-0.45%,7.21%,7.21%,-0.98%,-0.98%,42.56%,Upgrade
4,Income From Trading Activities,405.55,153.59,59.09,-148.45,312.19,-6.44,203.56,155.24,157.05,241.69,241.69,188.58,188.58,136.26,136.26,-208.93,-208.93,-14.51,-14.51,-284.87,Upgrade
5,Gain (Loss) on Sale of Investments,15.22,-1.54,28.56,-0.97,-0.9,27.95,4.63,1.78,-3.89,51.58,51.58,-2.13,-2.13,22.24,22.24,-21.76,-21.76,34.68,34.68,15.67,Upgrade
6,Other Non-Interest Income,594.73,1309,1176,1326,887.17,1228,1203,858.07,820.46,855.27,855.27,894.96,894.96,1144,1144,861.35,861.35,1124,1124,960.05,Upgrade
7,Total Non-Interest Income,1016,1461,1263,1176,1198,1250,1411,1015,973.62,1149,1149,1081,1081,1303,1303,630.66,630.66,1144,1144,690.84,Upgrade
8,Non-Interest Income Growth (YoY),-15.27%,16.95%,-10.46%,15.89%,23.09%,8.80%,22.86%,-6.13%,-9.97%,-11.85%,-11.85%,71.47%,71.47%,13.85%,13.85%,-8.71%,-8.71%,2.02%,2.02%,-3.90%,Upgrade
9,Revenues Before Loan Losses,4120,4640,4117,3798,4527,4248,3883,3878,4044,3919,3919,4357,4357,4490,4490,4253,4253,4346,4346,4069,Upgrade
10,Provision for Loan Losses,1185,2778,1925,1967,632.14,3483,1689,2350,2926,1124,1124,3028,3028,1898,1898,2243,2243,1872,1872,2196,Upgrade
11,Revenue,2935,1862,2192,1831,3895,765.69,2195,1527,1117,2795,2795,1329,1329,2592,2592,2010,2010,2473,2473,1873,Upgrade
12,Revenue Growth (YoY),-24.63%,143.13%,-0.12%,19.88%,248.58%,-72.60%,-21.47%,14.91%,-15.93%,7.82%,7.82%,-33.87%,-33.87%,4.80%,4.80%,7.27%,7.27%,-12.78%,-12.78%,8.78%,Upgrade
13,Salaries and Employee Benefits,-1169,1169,-,2449,-1008,1008,-,2279,-1116,558,558,601.44,601.44,586.08,586.08,477.17,477.17,557.1,557.1,553.11,Upgrade
14,Occupancy Expenses,-321.91,321.91,-,717.53,-374.87,374.87,-,746.66,-379.72,189.86,189.86,182.97,182.97,188.74,188.74,174.51,174.51,148.2,148.2,136.89,Upgrade
15,Amortization of Goodwill & Intangibles,-74.49,74.49,-,153.75,-79.05,79.05,-,165.6,-79.81,39.9,39.9,34.48,34.48,31.25,31.25,23.24,23.24,29.12,29.12,14.46,Upgrade
16,"Selling, General & Administrative",-342.46,342.46,-,1236,-342.71,342.71,-,1051,-375.27,187.63,187.63,347.01,347.01,134.89,134.89,343.12,343.12,122.03,122.03,279.2,Upgrade
17,Other Non-Interest Expense,3051,-930.6,1047,-2932,3064,-969.08,1071,-2850,2959,48.72,48.72,52.71,52.71,52.74,52.74,51.51,51.51,50.47,50.47,49.8,Upgrade
18,Total Non-Interest Expense,1136,971.89,1043,1617,1252,830.35,1067,1381,1004,1020,1020,1211,1211,989.35,989.35,1064,1064,901.81,901.81,1038,Upgrade
19,EBT Excluding Unusual Items,1800,889.74,1149,214.09,2643,-64.67,1128,145.68,113.36,1775,1775,118.21,118.21,1603,1603,946.01,946.01,1572,1572,835.08,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,Upgrade
21,Pretax Income,1800,889.74,1149,214.09,2643,-64.67,1128,145.68,113.36,1775,1775,118.21,118.21,1603,1603,946.01,946.01,1572,1572,865.08,Upgrade
22,Income Tax Expense,431.7,-25.73,88.5,-221.33,147.03,142.54,84.99,-268.99,-7.14,261.31,261.31,-135.21,-135.21,248.93,248.93,110.49,110.49,235.34,235.34,132.37,Upgrade
23,Earnings From Continuing Operations,1368,915.47,1060,435.42,2496,-207.21,1043,414.67,120.5,1514,1514,253.42,253.42,1354,1354,835.51,835.51,1336,1336,732.71,Upgrade
24,Minority Interest in Earnings,2.6,-7.56,-2.19,-4.08,-0.91,5.79,-7.8,2.46,3.75,-2.15,-2.15,-3.74,-3.74,-5.41,-5.41,-8.52,-8.52,-9.39,-9.39,-15.32,Upgrade
25,Net Income,1370,907.91,1058,431.34,2495,-201.42,1035,417.12,124.24,1512,1512,249.68,249.68,1348,1348,826.99,826.99,1327,1327,717.39,Upgrade
26,Net Income to Common,1370,907.91,1058,431.34,2495,-201.42,1035,417.12,124.24,1512,1512,249.68,249.68,1348,1348,826.99,826.99,1327,1327,717.39,Upgrade
27,Net Income Growth,-45.06%,-,2.20%,3.41%,1907.89%,-,-31.52%,67.06%,-50.24%,12.12%,12.12%,-69.81%,-69.81%,1.62%,1.62%,15.28%,15.28%,-14.76%,-14.76%,7.01%,Upgrade
28,Basic Shares Outstanding,6071,6071,6071,6071,6071,6071,-,6071,-,6071,6071,6071,6071,6071,6071,6071,6071,6071,6071,6071,Upgrade
29,Diluted Shares Outstanding,6071,6071,6071,6071,6071,6071,-,6071,-,6071,6071,6071,6071,6071,6071,6071,6071,6071,6071,6071,Upgrade
30,Shares Change (YoY),-,-,-,-,-,-0.00%,-,-0.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,EPS (Basic),0.23,0.15,0.17,0.07,0.41,-0.03,-,0.07,-,0.25,0.25,0.04,0.04,0.22,0.22,0.14,0.14,0.22,0.22,0.12,Upgrade
32,EPS (Diluted),0.23,0.15,0.17,0.07,0.41,-0.03,-,0.07,-,0.25,0.25,0.04,0.04,0.22,0.22,0.14,0.14,0.22,0.22,0.12,Upgrade
33,EPS Growth,-45.06%,-,-,3.41%,-,-,-,67.06%,-,12.12%,12.12%,-69.81%,-69.81%,1.62%,1.62%,15.28%,15.28%,-14.76%,-14.76%,7.01%,Upgrade
34,Dividend Per Share,-,-,-,0.120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Effective Tax Rate,23.99%,-,7.70%,-,5.56%,-,7.53%,-,-,14.72%,14.72%,-,-,15.53%,15.53%,11.68%,11.68%,14.98%,14.98%,15.30%,Upgrade
