,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,42650,25138,41784,20649,39164,16531,-,22034,-,17777,17777,15150,15150,16781,16781,24595.0,24595.0,19114,19114,32642,Upgrade
1,Investment Securities,281087,289692,264461,288867,280651,258911,-,283697,-,279892,279892,260589,260589,257202,257202,257962.0,257962.0,258672,258672,248791,Upgrade
2,Trading Asset Securities,94561,96434,88480,94001,93022,93641,-,76199,-,73293,73293,73757,73757,76495,76495,65496.0,65496.0,73147,73147,59712,Upgrade
3,Total Investments,375647,386127,352941,382867,373673,352552,-,359896,-,353185,353185,334346,334346,333698,333698,323459.0,323459.0,331819,331819,308503,Upgrade
4,Gross Loans,475776,453946,463205,407455,387857,384331,-,347448,-,348487,348487,337086,337086,317893,317893,307979.0,307979.0,305473,305473,294274,Upgrade
5,Allowance for Loan Losses,-,-12542,-,-11441,-,-12988,-,-10032,-,-12153,-12153,-12412,-12412,-11573,-11573,-12070.0,-12070.0,-13821,-13821,-12716,Upgrade
6,Other Adjustments to Gross Loans,-,-,-,-4.71,-,-,-,-19.54,-,-,-,-66.68,-66.68,-,-,-157.01,-157.01,-,-,-328.44,Upgrade
7,Net Loans,475776,441404,463205,396009,387857,371343,-,337397,-,336333,336333,324607,324607,306320,306320,295752.0,295752.0,291652,291652,281229,Upgrade
8,"Property, Plant & Equipment",3055,3128,3152,3242,3278,3320,-,3576,-,3277,3277,3545,3545,3516,3516,3614.0,3614.0,3394,3394,3405,Upgrade
