,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,274996,296603,263702,246515,241604,251916,258300,256336,241604,221961,246515,234729,237184,233747,259773,287273,277943,287273,305933,304460,-,Upgrade
1,Market Cap Growth,17.74%,17.74%,2.09%,-3.83%,0%,13.50%,4.78%,9.21%,1.86%,-5.04%,-5.10%,-18.29%,-14.66%,-18.63%,-15.09%,-5.65%,-,-,-,-,-,Upgrade
2,Enterprise Value,343623,370077,336955,327633,322723,338475,349803,351332,336600,317848,341442,331763,334218,331728,362189,392102,382772,391870,388071,316010,-,Upgrade
3,Last Close Price,5.60,6.04,5.37,4.92,4.82,5.02,5.14,5.10,4.81,4.42,4.85,4.62,4.67,4.60,5.08,5.62,5.44,5.62,5.93,5.91,-,Upgrade
4,PE Ratio,21.75,23.45,20.66,20.07,20.93,30.77,46.23,179.26,-,357.52,-,49.80,49.25,40.81,47.74,89.02,86.08,72.32,48.86,33.74,-,Upgrade
5,Forward PE,20.25,20.57,18.91,19.32,19.69,21.90,21.57,62.74,35.14,37.67,41.73,24.99,26.91,27.58,28.29,32.90,31.60,40.57,38.24,26.12,-,Upgrade
6,PS Ratio,6.52,7.04,6.24,5.89,5.94,7.20,8.42,11.34,12.50,10.32,11.14,8.03,8.09,7.52,8.58,11.12,11.01,11.20,10.88,9.52,-,Upgrade
7,PB Ratio,1.38,1.33,1.20,1.12,1.11,1.17,1.22,1.22,1.17,1.06,1.19,1.11,1.12,1.11,1.24,1.38,1.33,1.39,1.48,1.46,-,Upgrade
8,P/TBV Ratio,2.09,2.09,1.91,1.76,1.77,1.88,1.99,1.99,1.92,1.75,1.96,1.82,1.85,1.82,2.06,2.29,2.23,2.34,2.52,2.46,-,Upgrade
