,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,52.92,57.46,54.63,35.09,39.48,41.52,41.17,61.68,54.71,63.75,91.79,113.71,92.51,136.87,107.12,132.48,187.43,218.98,252.8,351.55,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.49,40.52,Upgrade
2,Cash & Short-Term Investments,52.92,57.46,54.63,35.09,39.48,41.52,41.17,61.68,54.71,63.75,91.79,113.71,92.51,136.87,107.12,132.48,187.43,218.98,270.29,392.08,Upgrade
3,Cash Growth,34.04%,38.40%,32.69%,-43.12%,-27.84%,-34.88%,-55.15%,-45.75%,-40.87%,-53.42%,-14.31%,-14.17%,-50.64%,-37.49%,-60.37%,-66.21%,-40.19%,29.19%,58.69%,123.73%,Upgrade
4,Accounts Receivable,1.21,1.9,0.95,-,-,-,-,-,-,-,-,-,-,-,-,-,0.96,20.28,-,37.04,Upgrade
5,Other Receivables,29.62,29.72,30.54,29.79,43.99,43.82,68.46,68.39,55.78,55.77,52.6,52.42,55.66,56.56,165.32,183.8,21.31,22.03,18.4,19.51,Upgrade
6,Receivables,30.82,31.62,31.49,29.79,43.99,43.82,68.46,68.39,55.78,55.77,52.6,52.42,55.66,56.56,165.32,183.8,22.27,42.3,18.4,56.55,Upgrade
7,Inventory,1745,1701,1941,1966,1966,1944,1941,1932,2290,2261,2561,2491,3312,3217,3154,3143,4007,3937,3087,3040,Upgrade
8,Prepaid Expenses,-,70.01,-,68.96,-,72.57,-,71.84,-,-,-,68.42,-,95.76,-,-,97.07,82.65,69.88,-,Upgrade
