,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,2098,1608,1138,899,1151,1773,1664,1975,1562,1219,1195,1527,1503,1848,1819,2552,1804,2229,2804,3150,2870,Upgrade
1,Market Cap Growth,-9.31%,-9.31%,-31.60%,-54.48%,-26.31%,45.50%,39.22%,29.34%,3.92%,-34.05%,-34.30%,-40.15%,-16.69%,-17.10%,-35.12%,-19.00%,-37.14%,-,-,-,-,Upgrade
2,Enterprise Value,2058,1568,1076,845,1066,1688,1570,1867,1420,1077,1025,1333,1220,1565,1511,2208,1371,1796,2342,2600,2859,Upgrade
3,Last Close Price,20.53,15.74,11.14,8.80,11.17,17.21,16.15,19.17,15.16,11.83,11.60,14.82,14.59,17.94,17.66,24.76,17.36,21.45,26.98,30.31,27.45,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-20.24,-,-,-,-,-,-,64.56,-,67.88,51.33,68.07,-,Upgrade
5,PS Ratio,13.75,10.45,7.87,6.04,9.28,11.87,10.80,12.51,9.75,8.49,8.76,12.22,8.42,11.80,8.97,11.01,9.24,11.57,13.64,16.84,14.29,Upgrade
6,PB Ratio,4.42,3.41,2.41,1.85,2.30,3.38,2.99,3.44,2.62,2.05,1.88,2.33,2.24,2.75,2.63,3.56,2.54,3.06,4.02,4.56,4.09,Upgrade
7,P/TBV Ratio,3.49,3.49,2.47,1.90,2.33,3.45,3.07,3.55,2.71,2.13,1.97,2.41,2.31,2.85,2.73,3.69,2.55,3.07,4.02,4.56,4.10,Upgrade
8,P/FCF Ratio,-,-,-,-50.79,-,-45.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
