,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,223.65,212.55,236.86,282.55,236.09,309.28,168.13,321.13,296.95,148.67,218.62,272.79,44.31,43.4,53.76,87.33,48.84,53.36,80.24,78.63,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,142,-,-,155,128.6,110,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,223.65,212.55,236.86,282.55,236.09,309.28,310.13,321.13,296.95,303.67,347.22,382.79,44.31,43.4,53.76,87.33,48.84,53.36,80.24,78.63,Upgrade
3,Cash Growth,-5.27%,-31.27%,-23.62%,-12.01%,-20.50%,1.85%,-10.68%,-16.11%,570.17%,599.71%,545.91%,338.34%,-9.28%,-18.66%,-33.01%,11.05%,-40.44%,-53.11%,-43.81%,-48.21%,Upgrade
4,Accounts Receivable,262.12,278.94,266.18,269.59,305.9,354.16,346.38,383.74,393.88,413.7,351.36,416.15,397.65,428.68,458.15,595.58,465.06,453.2,450.55,462.31,Upgrade
5,Other Receivables,3.28,6.37,3.88,5.74,5,10.53,5.12,8.69,9.16,10.23,63.54,13.77,72.47,80.91,83.04,17.16,90.2,136.2,130.87,130.2,Upgrade
6,Receivables,265.4,285.31,270.06,275.33,310.9,364.69,351.49,392.43,403.03,423.93,414.9,429.92,470.11,509.6,541.19,612.74,555.26,589.41,581.42,592.51,Upgrade
7,Inventory,48.86,53.14,59.38,59.16,63.68,58.61,67.58,67.62,89.44,89.53,97.56,85.43,111.56,91.87,78.62,73.38,90.03,99.5,99.78,83.33,Upgrade
8,Prepaid Expenses,-,0.33,-,0.33,-,0.33,-,0.31,-,0.32,-,0.31,-,-,-,0.38,-,-,-,-,Upgrade
