,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,11090,10776,9747,10054,7252,7260,6660,7618,4849,7068,Upgrade
1,Revenue Growth (YoY),13.78%,7.18%,34.41%,38.50%,8.90%,-4.70%,37.34%,7.78%,-20.90%,7.74%,Upgrade
2,Cost of Revenue,7929,7717,7185,7395,5138,5298,4537,5036,3572,4934,Upgrade
3,Gross Profit,3162,3059,2563,2659,2114,1962,2122,2582,1277,2134,Upgrade
4,"Selling, General & Admin",1274,1258,982.95,1159,1001,1053,928.62,924.26,625.65,873.94,Upgrade
5,Research & Development,714.61,781,615.62,665.11,507.28,513.24,427.46,512.83,251.36,356.98,Upgrade
6,Operating Expenses,2003,2062,1598,1851,1510,1568,1357,1453,877.02,1231,Upgrade
7,Operating Income,1158,996.97,964.71,808.54,604.18,393.43,765.28,1129,399.84,903.18,Upgrade
8,Interest Expense,-290.69,-283.21,-232.29,-120.79,-142.39,-131.01,-132.3,-128.29,-119.33,-81.18,Upgrade
9,Interest & Investment Income,190.65,184.72,171.41,133.54,152.87,151.38,133.62,114.17,125.54,78.05,Upgrade
10,Earnings From Equity Investments,7.36,14.15,1.4,5.1,5.38,12.98,9.23,13.37,0.77,-5.12,Upgrade
11,Currency Exchange Gain (Loss),22.98,-15.54,23.35,58.68,-24.57,-14.87,-37.71,-20.5,20.17,-7.57,Upgrade
12,Other Non Operating Income (Expenses),188.85,336.65,141.28,172.51,203.5,398.95,111.83,98.11,39.93,99.55,Upgrade
13,EBT Excluding Unusual Items,1277,1234,1070,1058,798.98,810.87,849.95,1206,466.92,986.91,Upgrade
14,Gain (Loss) on Sale of Investments,5.82,-,-,-,7.78,16.7,37.77,27.1,41.36,23.24,Upgrade
15,Gain (Loss) on Sale of Assets,-4.91,25.66,-9.19,-19.88,-6.5,-41.26,209.94,9.23,-1.61,-14.58,Upgrade
16,Asset Writedown,-5.55,-0.15,-4.45,-55.32,-3.54,-,-3.32,29.2,-45.58,0.23,Upgrade
17,Legal Settlements,-,-,-,-,-,-,-,-52.88,-,20.35,Upgrade
18,Other Unusual Items,-,-,-,-,-,-34.84,-,-,-,-,Upgrade
19,Pretax Income,1273,1259,1056,982.36,796.71,751.47,1094,1218,461.08,1016,Upgrade
20,Income Tax Expense,196.03,192.73,158.76,130.15,118.56,119.22,147.14,149.3,67.29,184.6,Upgrade
21,Earnings From Continuing Operations,1077,1067,897.47,852.21,678.15,632.25,947.2,1069,393.79,831.55,Upgrade
22,Minority Interest in Earnings,-8.47,-50.59,-10.17,-9.23,-20.55,-36.84,-46.1,-43.5,-23.98,-35.37,Upgrade
23,Net Income,1068,1016,887.3,842.98,657.6,595.41,901.1,1026,369.81,796.18,Upgrade
24,Net Income to Common,1068,1016,887.3,842.98,657.6,595.41,901.1,1026,369.81,796.18,Upgrade
25,Net Income Growth,20.39%,20.52%,34.93%,41.58%,-27.02%,-41.95%,143.67%,28.83%,-58.64%,17.98%,Upgrade
26,Shares Outstanding (Basic),1150,1150,1150,1150,1152,1152,1151,1150,1151,1149,Upgrade
27,Shares Outstanding (Diluted),1150,1150,1150,1150,1152,1158,1158,1153,1154,1154,Upgrade
28,Shares Change (YoY),0.01%,0.01%,-0.16%,-0.63%,-0.53%,0.40%,0.37%,-0.07%,0.10%,0.09%,Upgrade
29,EPS (Basic),0.93,0.88,0.77,0.73,0.57,0.52,0.78,0.89,0.32,0.69,Upgrade
30,EPS (Diluted),0.93,0.88,0.77,0.73,0.57,0.51,0.78,0.89,0.32,0.69,Upgrade
31,EPS Growth,20.36%,20.49%,35.03%,42.60%,-26.61%,-42.27%,143.13%,29.01%,-58.76%,17.79%,Upgrade
32,Free Cash Flow,637.4,547.85,-400.29,-192.53,-1292,-1077,-743.01,244.13,-377.26,372.2,Upgrade
33,Free Cash Flow Per Share,0.55,0.48,-0.35,-0.17,-1.12,-0.93,-0.64,0.21,-0.33,0.32,Upgrade
34,Operating Margin,10.44%,9.25%,9.90%,8.04%,8.33%,5.42%,11.49%,14.82%,8.25%,12.78%,Upgrade
35,Profit Margin,9.63%,9.43%,9.10%,8.38%,9.07%,8.20%,13.53%,13.46%,7.63%,11.26%,Upgrade
36,Free Cash Flow Margin,5.75%,5.08%,-4.11%,-1.91%,-17.82%,-14.84%,-11.16%,3.20%,-7.78%,5.27%,Upgrade
37,EBITDA,1861,1651,1613,1347,1105,800.41,1206,1539,808.22,1306,Upgrade
38,D&A For EBITDA,702.64,654.29,648.26,537.98,501.12,406.97,440.95,409.95,408.38,403.07,Upgrade
39,EBIT,1158,996.97,964.71,808.54,604.18,393.43,765.28,1129,399.84,903.18,Upgrade
