,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2667,2959,4059,3206,3919,4154,4031,1095,1496,1549,1589,1121,988.53,932.18,751.54,324.57,614.76,714.54,941.08,565.15,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,1.06,27.09,26.06,20.84,30.68,7.71,27.45,12.75,-,-,-,Upgrade
2,Cash & Short-Term Investments,2667,2959,4059,3206,3919,4154,4031,1095,1496,1550,1616,1147,1009,962.86,759.25,352.03,627.51,714.54,941.08,565.15,Upgrade
3,Cash Growth,-31.95%,-28.76%,0.71%,192.71%,162.00%,168.08%,149.39%,-4.49%,48.18%,60.94%,112.88%,225.79%,60.85%,34.75%,-19.32%,-37.71%,7.01%,138.40%,153.57%,84.62%,Upgrade
4,Accounts Receivable,1310,1408,1634,997.69,1164,1065,922.11,767.03,761.43,1072,750.69,850.02,894.88,790.15,768.69,691.24,427.08,559.78,404.1,563.81,Upgrade
5,Other Receivables,19.91,9.23,11.03,8.32,10.5,8.27,8.43,6.46,6.16,7,3.27,5.72,8.98,7.71,10.31,8.52,12.33,9.23,8.18,10.46,Upgrade
6,Receivables,1330,1417,1645,1006,1175,1073,930.54,773.49,767.6,1079,753.96,855.74,903.87,797.86,779,699.77,439.41,569.01,412.28,574.27,Upgrade
7,Inventory,1965,1836,1804,1959,1818,1793,1792,2021,1830,1694,1738,1682,1425,1430,1315,1170,1056,1030,916.85,827.89,Upgrade
8,Other Current Assets,184.89,164.32,128,142.55,108.43,119.67,105.37,102.87,86.07,82.52,83.13,87.38,80.63,78.34,81.38,73.69,102.78,87.13,94.1,51.03,Upgrade
9,Total Current Assets,6146,6377,7637,6314,7020,7140,6859,3993,4179,4405,4191,3772,3419,3269,2934,2295,2226,2400,2364,2018,Upgrade
10,"Property, Plant & Equipment",4069,3928,3803,3722,3439,3362,940.5,3144,2905,2762,2684,2645,2437,2373,2337,2321,2261,2244,2220,2238,Upgrade
11,Long-Term Investments,112.12,131.55,119.54,121.88,124.51,120.87,122.51,109.13,109.23,113.15,107.73,101.07,96.51,76.15,31,29.87,29.12,28.21,20.34,19.9,Upgrade
12,Goodwill,109.39,109.63,109.87,110.11,110.35,110.59,110.85,111.11,107.24,107.24,97.05,70.35,75.07,75.07,75.07,75.07,75.07,75.07,75.07,75.07,Upgrade
13,Other Intangible Assets,507.17,506.8,496.61,504.74,513.74,509.69,542.01,454.03,459.98,465.92,409.62,412.47,388.47,346.13,286.36,235.78,235.13,274.54,274.62,276.46,Upgrade
14,Long-Term Accounts Receivable,-,0.79,-,-,-,4.11,-,-,-,7.88,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,0.17,0.26,1.38,0.75,31.36,28.65,33.77,24.43,23.98,24.3,13.91,11.21,12.58,9.02,9.17,7.58,2.95,5.69,4.71,7.46,Upgrade
16,Long-Term Deferred Charges,61.27,64.24,79.58,73.2,49.33,57.24,52.53,69.07,46.28,40.02,31.33,16.21,13.15,9.45,0.06,0.14,0.23,0.31,0.39,0.47,Upgrade
17,Other Long-Term Assets,2.99,2.56,3.66,4.74,5.55,2.39,2294,8.38,9.32,2.39,11.21,12.15,10.71,11.65,12.59,36.54,34.37,35.31,36.25,35.03,Upgrade
18,Total Assets,11009,11121,12250,10852,11295,11336,10955,7914,7840,7928,7546,7040,6452,6169,5685,5002,4864,5063,4995,4670,Upgrade
19,Accounts Payable,1222,1121,1190,1198,1073,1099,1098,1245,1216,1196,1123,988.14,860.12,766.92,590.67,530.25,567.92,399.11,369.52,349.32,Upgrade
20,Accrued Expenses,141.45,157.03,110.25,227.81,186.9,215.72,118.29,201.85,177.26,182.25,100.55,168.05,112.46,95.78,54.19,149.82,66.14,82.01,43.97,94.46,Upgrade
21,Short-Term Debt,-,-,1291,-,591.15,610.49,401.43,50.05,203.58,466.55,670.67,498.84,697.69,556.3,501.81,788.02,623.78,581.52,504.79,341.09,Upgrade
22,Current Portion of Long-Term Debt,116.33,8.85,14.3,7.77,102.82,200.21,200.09,200.21,-,-,-,-,0.51,-,-,10.01,5.01,85.1,40.09,40.06,Upgrade
23,Current Portion of Leases,-,7.62,-,6.78,-,6.66,-,6.59,8.77,5.84,0.87,1.01,-,0.49,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,54.7,37.2,79.6,55.3,81.11,71.73,140.56,78.8,57.65,54,70.98,75.37,64.29,34.16,56.95,26.86,43.19,13.67,24.81,16.22,Upgrade
25,Current Unearned Revenue,91.86,66.8,49.5,75.41,77.88,52.36,90.63,83.08,93.66,83.17,73.06,49.64,25.6,42.27,55.81,22.76,27.12,12.41,7.95,20.06,Upgrade
26,Other Current Liabilities,58.91,529.29,82.33,85.95,104.84,478.45,347.63,348.37,411.17,567.02,325.24,303.65,133.64,329.54,114.29,105.32,49.75,462.72,494.34,330.81,Upgrade
27,Total Current Liabilities,1685,1928,2817,1657,2217,2735,2397,2214,2168,2555,2364,2085,1894,1825,1374,1633,1383,1637,1485,1192,Upgrade
28,Long-Term Debt,375.95,420.21,398.39,389.05,296.99,195.1,157.98,83.99,240.5,230.51,201.27,201.49,-,-,-,140.19,410.53,470.4,491.22,490.7,Upgrade
29,Long-Term Leases,8.74,11.41,11.4,11.89,13.77,11.91,15.82,10.6,11.71,14.42,5.02,3.25,1.35,1.35,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,121.71,110.18,113.7,109.12,112.27,116.69,104.39,101.2,104.45,102.89,93.71,97.31,90.47,90.68,89.09,92.49,93.88,97.72,102.37,105.29,Upgrade
31,Long-Term Deferred Tax Liabilities,118.63,116.6,116.66,101.47,132.61,125.57,106.54,106.26,94.08,83.07,81.25,76.55,69.4,61.55,52.02,49.95,36.06,28.14,24.9,23.91,Upgrade
32,Other Long-Term Liabilities,75.13,67.02,57.16,50.77,49.45,44.75,38.98,25.76,14.22,8.84,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,2386,2653,3514,2319,2822,3229,2820,2542,2633,2994,2745,2463,2056,1979,1515,1916,1923,2233,2104,1812,Upgrade
34,Common Stock,899.44,899.44,899.49,899.49,899.49,899.55,899.55,834.25,834.3,834.3,834.36,832.6,832.62,831.39,831.41,805.23,805.23,803.31,805.66,805.66,Upgrade
35,Additional Paid-In Capital,4505,4501,4501,4499,4495,4491,4487,2058,2050,2040,2032,1985,1978,1945,1940,971.34,966.6,936.84,940.23,940.23,Upgrade
36,Retained Earnings,3375,3219,3426,3190,3123,2778,2795,2515,2337,2062,2010,1802,1642,1443,1429,1335,1194,1084,1147,1115,Upgrade
37,Treasury Stock,-230.71,-230.71,-172.01,-132.01,-132.14,-149.45,-126.83,-113.12,-101.12,-85.33,-86.54,-44.43,-56.75,-30.34,-30.66,-30.66,-30.66,-,-9.39,-9.39,Upgrade
38,Comprehensive Income & Other,0.76,7.24,9.59,4.65,14.79,13.66,6.1,2.26,8.35,2.83,2.24,1.49,1.29,1.29,1.1,2.54,2.55,3.18,4.02,3.3,Upgrade
39,Total Common Equity,8549,8396,8664,8461,8400,8032,8061,5297,5128,4854,4792,4577,4397,4190,4171,3083,2937,2827,2888,2855,Upgrade
40,Minority Interest,73.91,72.56,71.35,71.94,72.59,74.51,73.68,75.1,78.1,79.92,8.46,-,0.01,0.01,0.02,2.91,3.33,3.5,3.63,3.73,Upgrade
41,Shareholders' Equity,8623,8468,8736,8533,8472,8107,8135,5372,5207,4934,4800,4577,4397,4190,4171,3086,2941,2830,2891,2858,Upgrade
42,Total Liabilities & Equity,11009,11121,12250,10852,11295,11336,10955,7914,7840,7928,7546,7040,6452,6169,5685,5002,4864,5063,4995,4670,Upgrade
43,Total Debt,501.02,448.1,1715,415.49,1005,1024,775.32,351.44,464.55,717.33,877.83,704.58,699.55,558.14,501.81,938.22,1039,1137,1036,871.84,Upgrade
44,Net Cash (Debt),2166,2511,2344,2791,2914,3130,3256,743.98,1031,832.28,738.47,442.29,309.82,404.72,257.44,-586.2,-411.81,-422.48,-95.03,-306.69,Upgrade
45,Net Cash Growth,-25.69%,-19.77%,-27.99%,275.14%,182.60%,276.06%,340.84%,68.21%,232.82%,105.64%,186.85%,-,-,-,-,-,-,-,-,-,Upgrade
46,Net Cash Per Share,2.38,2.85,2.57,3.09,3.30,3.48,3.71,0.88,1.24,0.99,0.89,0.52,0.38,0.50,0.30,-0.69,-0.53,-0.52,-0.12,-0.40,Upgrade
47,Filing Date Shares Outstanding,899.44,899.44,899.49,899.49,899.49,899.55,899.55,834.25,834.3,834.3,834.36,832.6,832.62,831.39,831.41,831.41,805.23,803.31,805.66,805.66,Upgrade
48,Total Common Shares Outstanding,899.44,899.44,899.49,899.49,899.49,899.55,899.55,834.25,834.3,834.3,834.36,832.6,832.62,831.39,831.41,805.23,805.23,803.31,805.66,805.66,Upgrade
49,Working Capital,4461,4449,4820,4658,4803,4405,4462,1779,2011,1850,1827,1687,1525,1443,1560,662.34,843.15,763.73,878.84,826.32,Upgrade
