,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,736.18,1036,937.64,1212,756.55,969.21,893.17,895.11,993.07,903.61,Upgrade
1,Cash & Short-Term Investments,736.18,1036,937.64,1212,756.55,969.21,893.17,895.11,993.07,903.61,Upgrade
2,Cash Growth,-21.49%,-14.50%,23.94%,25.01%,-15.30%,8.28%,-10.06%,-0.94%,30.08%,13.79%,Upgrade
3,Accounts Receivable,773.58,691.11,655.7,712.5,805.3,612.93,605.31,564.84,395.15,383.97,Upgrade
4,Other Receivables,495.97,346.71,332.12,214.27,268.02,299.44,414.98,165.02,235.32,104.22,Upgrade
5,Receivables,1270,1038,987.82,926.77,1073,912.37,1020,729.85,630.47,504.16,Upgrade
6,Inventory,556.44,486.33,578.91,526.05,575.81,478.92,520.12,315.09,298.19,330.72,Upgrade
7,Other Current Assets,13.37,9.58,4.19,18.81,10.2,14.6,30.33,24.15,11.87,24.77,Upgrade
8,Total Current Assets,2576,2570,2509,2683,2416,2375,2464,1964,1934,1763,Upgrade
9,"Property, Plant & Equipment",1921,1969,1993,1854,1531,1520,1184,1071,1010,1049,Upgrade
10,Long-Term Investments,120.81,164.6,231.08,261.21,296.76,353.91,282.01,279.21,252.77,231.91,Upgrade
11,Goodwill,85.47,85.9,83.49,85.41,1.42,1.42,1.42,1.42,-,-,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,0.18,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,2.15,Upgrade
14,Total Assets,4703,4789,4816,4884,4245,4251,3931,3315,3197,3047,Upgrade
15,Accounts Payable,460.37,501.54,416.52,321.93,527.86,595.23,569.11,305.75,389.53,324.06,Upgrade
16,Accrued Expenses,0.75,0.18,0.9,0.17,0.3,1.49,0.37,0.97,0.06,1.3,Upgrade
17,Short-Term Debt,-,-,22.13,-,-,85.62,234.13,59.41,54.74,-,Upgrade
18,Current Portion of Long-Term Debt,395.01,395.56,574.78,728.39,256.65,200,-,-,-,-,Upgrade
19,Current Portion of Leases,9.26,8.66,8.94,8.87,4.08,4.13,4.63,2.01,2.26,2.08,Upgrade
20,Current Income Taxes Payable,14.85,16.93,15.84,14.54,15.08,5.65,3.29,1.41,0.72,1.19,Upgrade
