,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,726.77,486.3,544.32,879.03,759.14,686.11,533.08,1054,894.01,836.37,446.85,432.45,638.37,619.61,458.44,479.82,734.77,592.47,194.47,435.37,Upgrade
1,Other Revenue,-10.13,10.13,-,-,-7.71,7.71,-,14.82,-6.88,6.88,-,12.36,-5.73,5.73,-,12.83,-5.73,5.73,-,1.75,Upgrade
2,Revenue,716.64,496.43,544.32,879.03,751.43,693.82,533.08,1069,887.12,843.25,446.85,444.81,632.64,625.34,458.44,492.65,729.04,598.2,194.47,437.13,Upgrade
3,Revenue Growth (YoY),-4.63%,-28.45%,2.11%,-17.77%,-15.30%,-17.72%,19.30%,140.33%,40.23%,34.85%,-2.53%,-9.71%,-13.22%,4.54%,135.74%,12.70%,20.29%,37.46%,-50.59%,-7.55%,Upgrade
4,Cost of Revenue,401.16,328.11,344.56,600.49,508.9,448.45,349.18,737.93,536.96,586.51,257.19,384.06,388.31,414.88,290.02,370.79,429.03,340.39,114.49,284.41,Upgrade
5,Gross Profit,315.48,168.33,199.77,278.54,242.53,245.37,183.9,331.08,350.17,256.74,189.66,60.75,244.33,210.46,168.42,121.86,300,257.81,79.98,152.72,Upgrade
6,"Selling, General & Admin",73.49,44.45,75.32,114.75,78.1,70.1,63.8,80.72,75.32,71.29,56.87,63.15,61.11,61.34,54.37,62.27,46.83,45.06,41.44,56.9,Upgrade
7,Research & Development,70.95,72.71,70.78,104.94,84.02,93.64,87.43,120.49,104.69,96.91,79.75,137.75,87.43,80.85,64.99,63.53,57.26,56.72,52.51,64.32,Upgrade
8,Other Operating Expenses,-10.91,1.27,-7.31,-21.21,-1.6,-14.62,-6.22,21.59,-7.02,-3.97,-3.74,20.77,-9.47,-8.17,-5.6,26.04,-10.53,-7.34,-3.68,18.91,Upgrade
9,Operating Expenses,146.92,113.11,133.1,177.3,177.67,174.91,123.26,248.56,185.99,191.04,131.92,225.53,139.26,142.46,120.75,149.93,111.81,99.53,81.66,130.6,Upgrade
10,Operating Income,168.56,55.21,66.67,101.24,64.86,70.46,60.64,82.52,164.17,65.7,57.74,-164.78,105.07,68,47.67,-28.07,188.19,158.28,-1.68,22.12,Upgrade
11,Interest Expense,-4.68,-4.2,-4.83,-17.77,-5.02,-4.32,-4.08,-5.37,-3.66,-2.34,-3.74,-4.36,-2.53,-0.38,-2.44,-,-0.78,-3.04,-,-1.04,Upgrade
