,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,12.66,23.39,40.4,30.14,68.11,45.58,40.82,66.87,29.5,29.21,Upgrade
1,Short-Term Investments,2.94,3,5.05,3.13,3.37,2.6,2.83,4.17,4.53,6.14,Upgrade
2,Accounts Receivable,86.98,97.82,51.59,53.19,66.88,91.01,100.21,96.58,123.91,174.63,Upgrade
3,Other Receivables,57.4,37.15,85.89,68.95,53.39,51.98,56.95,52.3,66.08,34.72,Upgrade
4,"Property, Plant & Equipment",0.15,0.63,1.12,1.61,2.4,2.93,0.72,1.74,2.72,3.73,Upgrade
5,Other Intangible Assets,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Upgrade
6,Other Current Assets,0.8,0.65,0.73,0.78,0.94,0.6,1.01,1.2,7.04,1.17,Upgrade
7,Long-Term Deferred Tax Assets,12.67,12.67,11.45,11.45,3.91,3.91,3.74,3.74,2.65,2.65,Upgrade
8,Other Long-Term Assets,0.23,0.21,0.21,0.21,0.21,0.21,0.21,1.21,1.21,1.21,Upgrade
9,Total Assets,174.32,176.01,196.92,169.94,199.69,199.3,206.99,228.3,238.13,253.94,Upgrade
10,Accounts Payable,2.86,2.73,5.17,3.12,3.47,2.85,2.83,28.31,7.46,8.19,Upgrade
11,Current Portion of Leases,0.13,0.62,0.99,0.96,0.94,0.92,0.7,1.75,2.07,2.03,Upgrade
12,Other Current Liabilities,0.99,1.26,24.45,0.75,0.96,2.22,1.04,1.08,7.01,0.58,Upgrade
13,Long-Term Leases,-,-,0.13,0.62,1.11,1.59,-,-,0.7,1.75,Upgrade
14,Total Liabilities,5.09,5.98,32.11,5.47,6.48,7.58,5.7,31.65,18.98,12.62,Upgrade
15,Common Stock,8.12,8.12,5.41,5.41,4.51,4.51,4.51,4.51,4.51,4.71,Upgrade
16,Additional Paid-In Capital,199.99,199.99,172.75,172.75,159.43,159.43,159.43,159.43,159.43,187.03,Upgrade
17,Retained Earnings,-34.02,-33.21,-8.48,-8.82,34.14,32.65,42.21,37.58,60.08,56.41,Upgrade
18,Comprehensive Income & Other,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,Upgrade
19,Shareholders' Equity,169.23,170.04,164.82,164.48,193.21,191.72,201.29,196.66,219.15,241.33,Upgrade
20,Total Liabilities & Equity,174.32,176.01,196.92,169.94,199.69,199.3,206.99,228.3,238.13,253.94,Upgrade
21,Total Debt,0.13,0.62,1.11,1.59,2.05,2.51,0.7,1.75,2.77,3.77,Upgrade
22,Net Cash (Debt),15.48,25.77,44.33,31.68,69.42,45.67,42.95,69.29,31.26,31.58,Upgrade
23,Net Cash Growth,-65.09%,-18.64%,-36.14%,-30.63%,61.62%,-34.09%,37.39%,119.40%,24.83%,14.62%,Upgrade
24,Net Cash Per Share,0.04,0.06,0.16,0.13,0.31,0.20,0.19,0.31,0.14,0.13,Upgrade
25,Filing Date Shares Outstanding,406.07,406.07,406.07,270.71,225.59,225.59,225.59,225.59,225.59,234.87,Upgrade
26,Total Common Shares Outstanding,406.07,406.07,270.71,270.71,225.59,225.59,225.59,225.59,225.59,234.87,Upgrade
27,Working Capital,155.69,156.04,151.67,151.34,187.31,185.78,196.12,189.47,212.78,234.99,Upgrade
28,Book Value Per Share,0.42,0.42,0.61,0.61,0.86,0.85,0.89,0.87,0.97,1.03,Upgrade
29,Tangible Book Value,168.73,169.54,164.32,163.98,192.71,191.22,200.79,196.16,218.65,240.83,Upgrade
30,Tangible Book Value Per Share,0.42,0.42,0.61,0.61,0.85,0.85,0.89,0.87,0.97,1.03,Upgrade
