,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,23.88,203.65,292.34,119.43,125.15,212.12,551.02,292.18,731.73,1512,Upgrade
1,Trading Asset Securities,16.65,-,23.42,-,21.44,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,40.53,203.65,315.76,119.43,146.59,212.12,551.02,292.18,731.73,1512,Upgrade
3,Cash Growth,-87.16%,70.53%,115.40%,-43.70%,-73.40%,-27.40%,-24.70%,-80.67%,176.86%,1744.53%,Upgrade
4,Accounts Receivable,398.79,415.5,388.42,267.27,273.82,309.47,386.85,353.08,448.11,490.5,Upgrade
5,Other Receivables,5.4,47,44.84,43.62,44.47,50.69,9.72,-2.8,4.53,2.63,Upgrade
6,Receivables,404.19,462.51,433.26,310.89,318.29,360.17,396.57,350.28,452.64,493.13,Upgrade
7,Inventory,1.25,1.35,0.94,0.79,0.98,0.63,0.77,0.4,1.1,0.7,Upgrade
8,Prepaid Expenses,-,0.32,-,0.59,-,0.32,-,0.32,-,-,Upgrade
9,Other Current Assets,35.79,37.03,18.15,48.31,21.9,49.34,14.8,27.76,16.77,28.3,Upgrade
10,Total Current Assets,481.76,704.86,768.1,480.01,487.76,622.58,963.16,670.94,1202,2034,Upgrade
11,"Property, Plant & Equipment",7629,7992,8540,7372,7507,7660,8095,8004,7084,5603,Upgrade
12,Long-Term Investments,49.04,57.39,57.41,57.41,57.21,12.85,12.85,12.86,1330,1403,Upgrade
13,Other Intangible Assets,1027,1034,1042,1050,1058,1067,1102,1103,1105,1107,Upgrade
14,Long-Term Deferred Tax Assets,33.4,34.86,43.48,41.83,65.25,82.25,44.88,44.21,18.49,14.73,Upgrade
15,Other Long-Term Assets,1515,1538,1619,1638,1664,1691,1216,1242,1281,1295,Upgrade
16,Total Assets,10735,11361,12069,10640,10840,11135,11433,11077,12021,11456,Upgrade
17,Accounts Payable,233.43,286.83,336.01,361.62,330.9,344.48,334.92,310.02,322.63,310.34,Upgrade
18,Accrued Expenses,170.08,198.31,174.12,164.56,124.94,202.02,300.58,152.92,181.44,144.81,Upgrade
19,Short-Term Debt,325,320,300,100,20,-,379.45,379.45,910.41,902.67,Upgrade
20,Current Portion of Long-Term Debt,1880,1919,1944,1958,1944,1960,1957,1953,1972,1972,Upgrade
21,Current Portion of Leases,649.84,910.97,546.18,64.34,77.47,82.95,63.9,33.54,69.71,72.95,Upgrade
22,Current Income Taxes Payable,130.12,130.01,147.46,147.46,317.28,317.28,379.92,317.28,381.47,383.38,Upgrade
23,Current Unearned Revenue,41.04,30.27,38.34,23.22,22.82,39.49,21.75,49.44,88.69,13.7,Upgrade
24,Other Current Liabilities,2158,2603,2967,3180,3253,3340,3506,3713,2611,1347,Upgrade
25,Total Current Liabilities,5588,6399,6453,6000,6090,6286,6944,6909,6537,5147,Upgrade
26,Long-Term Debt,-,-,-,-,-,2.6,11.08,18.39,-,-,Upgrade
27,Long-Term Leases,1026,545.46,1057,-,8.89,65.27,86.47,86.9,7.75,2.48,Upgrade
28,Long-Term Unearned Revenue,94.42,103.86,113.32,123.74,139.16,153.37,165.98,182.97,193.28,236.94,Upgrade
29,Long-Term Deferred Tax Liabilities,26.74,53.51,73.03,84.6,2.09,0.99,0.38,0.64,0,0.28,Upgrade
30,Other Long-Term Liabilities,19.38,21.55,22.79,24.68,59.31,61.35,65.06,69.18,41.8,916.62,Upgrade
31,Total Liabilities,6754,7123,7719,6233,6300,6569,7273,7267,6780,6304,Upgrade
32,Common Stock,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,Upgrade
33,Additional Paid-In Capital,864.89,864.89,864.89,864.89,819.66,819.66,819.66,819.66,820.49,819.66,Upgrade
34,Retained Earnings,2674,2922,3007,3058,3248,3260,2840,2495,3915,3835,Upgrade
35,Comprehensive Income & Other,13.62,13.62,13.62,13.62,-19.52,-19.52,-19.52,-19.52,-17.13,-19.52,Upgrade
36,Total Common Equity,4025,4273,4359,4409,4522,4534,4114,3768,5192,5109,Upgrade
37,Minority Interest,-44.05,-35.54,-8.73,-2.92,18.8,32.48,46.18,42.06,48.64,43.76,Upgrade
38,Shareholders' Equity,3981,4238,4350,4407,4541,4566,4160,3811,5240,5153,Upgrade
39,Total Liabilities & Equity,10735,11361,12069,10640,10840,11135,11433,11077,12021,11456,Upgrade
40,Total Debt,3881,3696,3847,2123,2050,2111,2498,2471,2960,2950,Upgrade
41,Net Cash (Debt),-3840,-3492,-3532,-2003,-1904,-1898,-1947,-2179,-2228,-1439,Upgrade
