,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,1149,1591,1066,928.79,212.67,1321,284.92,761.03,608.5,762.74,Upgrade
1,Other Revenue,-,-571.54,-,-409.96,409.96,-609.06,609.06,-,-,-,Upgrade
2,Revenue,1149,1020,1066,518.83,622.63,711.73,893.98,761.03,608.5,762.74,Upgrade
3,Revenue Growth (YoY),7.82%,96.55%,71.20%,-27.10%,-30.35%,-6.48%,46.92%,-0.22%,-25.21%,-1.90%,Upgrade
4,Cost of Revenue,991.11,1075,971.82,604.11,518.64,472.28,399.16,352.93,323.5,362.73,Upgrade
5,Gross Profit,158.17,-55.69,94.13,-85.28,104,239.44,494.83,408.1,285,400,Upgrade
6,"Selling, General & Admin",48.94,79.76,42.79,47.3,37.6,72.39,47.49,54.26,38.07,40.82,Upgrade
7,Other Operating Expenses,29.69,18.41,27.32,21.59,20.45,10.36,6.62,3.79,-3.04,14.2,Upgrade
8,Operating Expenses,92.64,24.04,85.49,78.4,59.65,102.3,63.43,174.1,88.6,55.68,Upgrade
9,Operating Income,65.53,-79.72,8.64,-163.68,44.35,137.14,431.4,234,196.4,344.33,Upgrade
10,Interest Expense,-63.54,-62.25,-76.9,-58.62,-48.86,-6.79,-20.59,-3.98,-2.45,-,Upgrade
11,Interest & Investment Income,1.19,7.49,1.64,-,20.07,6.03,0.5,0.84,2.47,14.18,Upgrade
12,Currency Exchange Gain (Loss),-,-0.81,-,-,-,-,-,3.79,-7.22,14.31,Upgrade
13,Other Non Operating Income (Expenses),-271.81,-1.8,1.1,-1.18,-17.29,188.66,0.45,-339.47,-0.4,-4.22,Upgrade
14,EBT Excluding Unusual Items,-268.63,-137.09,-65.52,-223.48,-1.73,325.04,411.75,-104.81,188.8,368.6,Upgrade
15,Gain (Loss) on Sale of Investments,-12.57,-2.55,-4.86,-5.51,-5.39,-18.2,-0.01,-1314,-75.32,21.43,Upgrade
16,Gain (Loss) on Sale of Assets,-0,0.54,0.73,-0.14,-0.24,-0.48,-0.24,-0.81,-0.07,2.27,Upgrade
17,Asset Writedown,-0.66,-,-0,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,4.18,-,-,Upgrade
19,Pretax Income,-281.86,-139.1,-69.65,-229.13,-7.37,306.36,411.51,-1416,113.41,392.31,Upgrade
20,Income Tax Expense,-25.31,-26.9,-13.22,-63.9,18.1,-99.72,62.03,11,28.92,91,Upgrade
21,Earnings From Continuing Operations,-256.55,-112.2,-56.43,-165.24,-25.47,406.08,349.48,-1427,84.49,301.31,Upgrade
22,Minority Interest in Earnings,8.51,26.81,5.81,21.72,13.68,13.7,-4.12,6.58,-4.88,-1.24,Upgrade
23,Net Income,-248.05,-85.39,-50.62,-143.51,-11.79,419.78,345.36,-1420,79.61,300.07,Upgrade
24,Net Income to Common,-248.05,-85.39,-50.62,-143.51,-11.79,419.78,345.36,-1420,79.61,300.07,Upgrade
25,Net Income Growth,-,-,-,-,-,-,333.83%,-,-71.09%,19.93%,Upgrade
26,Shares Outstanding (Basic),473,473,473,473,473,473,473,473,473,473,Upgrade
27,Shares Outstanding (Diluted),473,473,473,473,473,473,473,473,473,473,Upgrade
28,EPS (Basic),-0.52,-0.18,-0.11,-0.30,-0.02,0.89,0.73,-3.00,0.17,0.63,Upgrade
29,EPS (Diluted),-0.52,-0.18,-0.11,-0.31,-0.02,0.89,0.73,-3.00,0.17,0.63,Upgrade
30,EPS Growth,-,-,-,-,-,-,333.83%,-,-71.00%,21.94%,Upgrade
31,Free Cash Flow,-243.91,137.93,62.21,-27.44,92.56,193.23,317.92,-147.98,-728.05,-647.67,Upgrade
32,Free Cash Flow Per Share,-0.52,0.29,0.13,-0.06,0.20,0.41,0.67,-0.31,-1.54,-1.37,Upgrade
33,Operating Margin,5.70%,-7.82%,0.81%,-31.55%,7.12%,19.27%,48.26%,30.75%,32.28%,45.14%,Upgrade
34,Profit Margin,-21.58%,-8.37%,-4.75%,-27.66%,-1.89%,58.98%,38.63%,-186.59%,13.08%,39.34%,Upgrade
35,Free Cash Flow Margin,-21.22%,13.53%,5.84%,-5.29%,14.87%,27.15%,35.56%,-19.45%,-119.65%,-84.91%,Upgrade
36,EBITDA,228.61,82.7,179.61,11,216.95,234.77,504.79,310.21,272.28,422.93,Upgrade
37,D&A For EBITDA,163.08,162.42,170.97,174.69,172.6,97.63,73.39,76.2,75.88,78.61,Upgrade
38,EBIT,65.53,-79.72,8.64,-163.68,44.35,137.14,431.4,234,196.4,344.33,Upgrade
