,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,923.05,900.92,895.59,894.88,974.16,637.14,522.39,413.1,315.33,221.69,302.66,281.45,156.4,189.99,154.06,177.45,140.63,148.49,159.79,206.07,Upgrade
1,Trading Asset Securities,0,0,0,0,0,0,0,0,0,0.57,0.75,0.57,11.25,0.1,-,0.16,11.06,41.04,79.05,40.19,Upgrade
2,Cash & Short-Term Investments,923.05,900.92,895.59,894.88,974.16,637.14,522.39,413.1,315.33,222.25,303.41,282.02,167.65,190.09,154.06,177.61,151.7,189.53,238.83,246.26,Upgrade
3,Cash Growth,-5.25%,41.40%,71.44%,116.63%,208.93%,186.67%,72.18%,46.48%,88.09%,16.92%,96.94%,58.79%,10.51%,0.30%,-35.49%,-27.88%,23.48%,-10.21%,54.84%,61.26%,Upgrade
4,Accounts Receivable,218.64,232.43,217.93,226.06,227.35,220.66,220.32,241.47,261.03,246.17,245.55,250.36,253.59,214.73,194.87,193.61,207.91,171.4,150.24,174.74,Upgrade
5,Other Receivables,7.79,18.62,21.93,20.45,40.54,25.26,9.42,9.25,10.31,19.77,95.27,140.65,17.83,96.98,107.81,86.22,86.76,89.09,116.13,101.2,Upgrade
6,Receivables,226.44,251.05,239.86,246.51,267.89,245.91,229.75,250.71,271.35,265.94,340.82,391.01,271.42,311.71,302.68,279.82,294.67,260.49,266.37,275.94,Upgrade
7,Inventory,262.15,268.04,252.7,248.72,265,280.11,286.35,322.24,387.39,363.74,326.27,292.68,272.81,237.1,215.17,203.44,188.35,188.75,184.66,190.03,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,0.92,-,-,-,-,-,-,-,-,Upgrade
