,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,56922,65677,68297,77330,62135,68559,59053,63906,72678,60984,62304,64428,66879,71036,63734,66582,56778,48902,55284,48695,85718,Upgrade
1,Market Cap Growth,-4.20%,-4.20%,15.65%,21.01%,-14.51%,12.42%,-5.22%,-0.81%,8.67%,-14.15%,-2.24%,-3.24%,17.79%,45.26%,15.28%,36.73%,-33.76%,-13.83%,19.08%,-3.84%,109.19%,Upgrade
2,Enterprise Value,69018,78568,81672,87815,76700,83121,74675,79234,92157,81569,81197,80152,89322,93739,82289,81851,79342,70468,75020,66403,110708,Upgrade
3,Last Close Price,6.43,7.15,7.50,8.73,7.74,9.12,7.85,7.64,9.01,7.39,7.30,7.48,6.36,6.92,6.48,7.24,5.94,4.87,6.30,5.31,10.84,Upgrade
4,PE Ratio,8.78,18.62,19.46,21.99,18.72,24.91,21.08,22.74,27.26,59.53,86.16,119.68,-,29.38,29.60,32.16,17.69,16.88,15.54,12.32,30.62,Upgrade
5,Forward PE,5.07,5.71,6.52,9.43,7.24,10.18,9.24,9.56,10.49,9.17,7.91,9.51,8.83,8.86,9.42,9.82,11.05,8.67,11.18,10.87,17.05,Upgrade
6,PS Ratio,0.58,1.23,1.33,1.56,1.28,1.56,1.39,1.50,1.80,1.65,1.68,1.73,1.87,2.25,2.05,2.21,1.73,1.37,1.57,1.33,2.46,Upgrade
7,PB Ratio,0.64,1.35,1.48,1.66,1.33,1.53,1.35,1.38,1.61,1.39,1.38,1.35,1.43,1.49,1.37,1.44,1.24,1.12,1.33,1.17,2.08,Upgrade
8,P/TBV Ratio,1.39,1.39,1.52,1.71,1.37,1.59,1.39,1.43,1.66,1.44,1.41,1.38,1.45,1.52,1.39,1.46,1.25,1.14,1.35,1.19,2.11,Upgrade
9,P/FCF Ratio,9.72,20.80,18.38,-,15.57,10.51,9.83,-,23.31,16.58,-,-,14.84,16.00,-,-,14.21,-,-,8.04,19.32,Upgrade
10,P/OCF Ratio,4.25,4.25,4.65,-,4.31,5.49,5.39,-,9.32,8.03,7.36,-,7.34,7.04,-,-,6.34,-,-,5.46,11.00,Upgrade
11,PEG Ratio,0.37,0.40,0.42,0.42,0.34,0.40,0.36,0.10,0.11,0.09,0.08,0.72,0.54,0.54,0.69,1.03,1.13,0.89,1.15,1.11,0.06,Upgrade
12,EV/Sales Ratio,1.29,1.47,1.59,1.77,1.58,1.89,1.76,1.86,2.29,2.20,2.19,2.16,2.49,2.98,2.64,2.72,2.42,1.98,2.13,1.82,3.18,Upgrade
13,EV/EBITDA Ratio,6.03,7.23,7.97,8.88,7.99,10.02,9.54,10.33,12.75,10.72,10.17,9.19,10.54,12.76,11.25,11.83,8.56,7.19,7.44,6.25,12.62,Upgrade
14,EV/EBIT Ratio,11.05,12.57,13.98,15.76,14.53,19.95,20.11,23.35,30.25,22.84,22.08,18.96,22.43,32.22,29.28,33.75,16.92,13.25,12.94,10.52,25.16,Upgrade
15,EV/FCF Ratio,21.86,24.89,21.98,-,19.22,12.74,12.44,-,29.56,22.17,-,-,19.82,21.11,-,-,19.86,-,-,10.96,24.95,Upgrade
16,Debt / Equity Ratio,0.43,0.43,0.47,0.49,0.51,0.54,0.56,0.54,0.56,0.56,0.60,0.61,0.61,0.66,0.67,0.67,0.67,0.70,0.83,0.68,0.71,Upgrade
