,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3044,2809,2735,2727,3295,3105,2977,3184,3864,3992,3909,4418,4667,4253,3749,3613,3437,2703,1931,2462,Upgrade
1,Other Revenue,-145.47,145.47,-,310.68,-155.08,155.08,-,426.44,-222.44,222.44,-,463.41,-212.74,212.74,-,322.83,-130.71,130.71,-,383.8,Upgrade
2,Revenue,2898,2955,2735,3037,3140,3260,2977,3610,3642,4214,3909,4881,4454,4465,3749,3936,3306,2834,1931,2846,Upgrade
3,Revenue Growth (YoY),-7.69%,-9.37%,-8.11%,-15.87%,-13.79%,-22.64%,-23.85%,-26.04%,-18.23%,-5.62%,4.28%,24.02%,34.71%,57.58%,94.13%,38.31%,19.53%,8.62%,-32.87%,-6.09%,Upgrade
4,Cost of Revenue,2532,2608,2405,2693,2768,2902,2647,3300,3309,3872,3553,4509,4083,4064,3398,3571,2913,2490,1721,2482,Upgrade
5,Gross Profit,366.22,347.01,330.27,344.23,372.07,358.12,330.02,310.47,332.93,342.18,356.12,372.19,370.94,401.74,350.42,364.37,393.62,343.62,209.65,363.22,Upgrade
6,"Selling, General & Admin",211.49,188.21,205.73,227.98,228.26,201.93,203.15,209.34,228.31,197.62,201.81,222.56,227.3,193.52,172.68,162.31,194.7,155.98,139.77,235.41,Upgrade
7,Research & Development,72.65,71.86,70.31,78.07,65.77,82.76,68.56,75.18,78.26,73.32,68.85,84.41,81.13,76.33,62.65,68.8,60.91,41.13,23.41,35,Upgrade
8,Other Operating Expenses,-7.52,7.2,-4.66,-8.39,4.91,8.6,6.91,49.22,1.64,-2.7,4.03,36.64,1.49,7.61,4.51,44.83,-0.42,4.7,-7.23,32.55,Upgrade
9,Operating Expenses,290.77,283.56,281.6,330.99,307.02,300.95,279.44,367.65,310.97,271.34,281.33,350.9,315.16,283.04,239.51,276,264.84,207.4,154.95,300.68,Upgrade
10,Operating Income,75.46,63.46,48.67,13.24,65.05,57.17,50.57,-57.18,21.95,70.84,74.79,21.29,55.78,118.7,110.9,88.36,128.78,136.22,54.7,62.55,Upgrade
11,Interest Expense,-14.37,-13.35,-15.21,-17.75,-19.68,-19.46,-18.47,-22.92,-19.98,-24.58,-26.54,-24.44,-30.88,-28.75,-23.08,-18.67,-21.63,-17.46,-17.36,-21.72,Upgrade
12,Interest & Investment Income,1.88,2.19,2.4,1.61,3.27,2.23,1.45,-,7.9,2.63,2.45,6.9,2.33,1.11,1.36,1.82,1.66,1.83,1.65,34.07,Upgrade
13,Currency Exchange Gain (Loss),0.45,-0.45,-,0.42,-2.21,2.21,-,4.9,-1.64,1.64,-,-3.59,2.37,-2.37,-,-4.6,0.54,-0.54,-,8.13,Upgrade
14,Other Non Operating Income (Expenses),-3.29,0.62,-0.99,-9.67,-12.27,-1.9,-2.36,-5.75,0.9,-3.31,-3.85,-17.36,-4.53,14.83,-1.67,-21.69,-1.91,11.84,5.16,-10.21,Upgrade
15,EBT Excluding Unusual Items,60.13,52.46,34.87,-12.16,34.17,40.24,31.19,-80.95,9.13,47.22,46.84,-17.2,25.06,103.52,87.51,45.23,107.44,131.9,44.15,72.81,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.71,-,0.04,-0.04,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.1,-4.49,-2.54,10.3,-3.05,4.36,-0.76,-0.63,-1.34,2.04,0.12,1.01,-2.15,-1.9,-0.96,0.86,0.05,0.29,-0.23,-3.33,Upgrade
18,Asset Writedown,0.42,-0.42,-,-6.48,1.3,-1.3,-,-3.19,0.73,-0.73,-,-3.44,0.43,-0.43,-,-1.77,0.77,-0.77,-,-1.81,Upgrade
19,Other Unusual Items,-6.98,4.43,-0.92,-1.59,-,-,-,41.56,-,-,-,52.48,-,-,-,64.36,-,-,-,36,Upgrade
20,Pretax Income,53.66,51.99,31.41,-9.93,32.42,43.3,30.43,-43.22,8.53,48.53,46.95,32.85,23.35,101.19,86.55,103.97,108.25,131.47,43.87,103.68,Upgrade
21,Income Tax Expense,-1.8,-2.76,3.47,7.31,-2.23,5.24,-0.27,-30.35,-20.82,-1.19,3.51,19.4,-25.5,5.45,13.04,19.9,16.69,20.13,3.48,27.45,Upgrade
22,Earnings From Continuing Operations,55.46,54.74,27.94,-17.24,34.66,38.05,30.7,-12.87,29.35,49.73,43.44,13.45,48.85,95.74,73.5,84.07,91.56,111.34,40.39,76.23,Upgrade
23,Minority Interest in Earnings,0.94,-0.29,5.63,0.56,5.27,9.8,1.35,-0.51,9.55,4.61,8.9,0.16,5.02,-5.99,-12.38,-11.78,-11.97,-9.93,-3.61,-3.9,Upgrade
24,Net Income,56.4,54.45,33.57,-16.69,39.92,47.85,32.06,-13.38,38.9,54.34,52.34,13.62,53.87,89.75,61.12,72.29,79.59,101.42,36.78,72.34,Upgrade
25,Net Income to Common,56.4,54.45,33.57,-16.69,39.92,47.85,32.06,-13.38,38.9,54.34,52.34,13.62,53.87,89.75,61.12,72.29,79.59,101.42,36.78,72.34,Upgrade
26,Net Income Growth,41.27%,13.80%,4.72%,-,2.62%,-11.94%,-38.75%,-,-27.78%,-39.46%,-14.36%,-81.17%,-32.32%,-11.50%,66.17%,-0.06%,31.11%,55.02%,-46.17%,42.92%,Upgrade
27,Shares Outstanding (Basic),1096,1396,1119,989,931,1595,1069,1168,1269,1062,1308,1239,1098,1292,1222,1205,1327,1077,1226,994,Upgrade
28,Shares Outstanding (Diluted),1096,1396,1119,989,931,1595,1069,1168,1269,1062,1308,1239,1098,1292,1222,1205,1327,1077,1226,994,Upgrade
29,Shares Change (YoY),17.64%,-12.48%,4.72%,-15.28%,-26.60%,50.18%,-18.34%,-5.77%,15.51%,-17.81%,7.04%,2.86%,-17.19%,19.95%,-0.30%,21.24%,9.26%,-16.69%,7.65%,-20.96%,Upgrade
30,EPS (Basic),0.05,0.04,0.03,-0.02,0.04,0.03,0.03,-0.01,0.03,0.05,0.04,0.01,0.05,0.07,0.05,0.06,0.06,0.09,0.03,0.07,Upgrade
31,EPS (Diluted),0.05,0.04,0.03,-0.02,0.04,0.03,0.03,-0.01,0.03,0.05,0.04,0.01,0.05,0.07,0.05,0.06,0.06,0.09,0.03,0.07,Upgrade
32,EPS Growth,20.09%,30.02%,0%,-,39.82%,-41.36%,-25.00%,-,-37.48%,-26.35%,-20.00%,-81.69%,-18.27%,-26.22%,66.67%,-17.57%,20.00%,86.07%,-50.00%,80.81%,Upgrade
33,Free Cash Flow,-81.56,123.03,162.12,201.82,12.24,-96.76,45.25,53.76,44.11,98.01,65.6,-34.77,-82.31,-149.05,-6.91,-5.09,-245.52,-168.7,165.41,-111.14,Upgrade
34,Free Cash Flow Per Share,-0.07,0.09,0.14,0.20,0.01,-0.06,0.04,0.05,0.03,0.09,0.05,-0.03,-0.07,-0.12,-0.01,-0.00,-0.19,-0.16,0.13,-0.11,Upgrade
35,Dividend Per Share,-,-,-,0.120,-,-,-,0.120,-,-,-,0.150,-,-,-,0.100,-,-,-,0.100,Upgrade
36,Dividend Growth,-,-,-,0%,-,-,-,-20.00%,-,-,-,50.00%,-,-,-,0%,-,-,-,100.00%,Upgrade
37,Gross Margin,12.64%,11.74%,12.08%,11.33%,11.85%,10.98%,11.09%,8.60%,9.14%,8.12%,9.11%,7.63%,8.33%,9.00%,9.35%,9.26%,11.90%,12.13%,10.86%,12.76%,Upgrade
38,Operating Margin,2.60%,2.15%,1.78%,0.44%,2.07%,1.75%,1.70%,-1.58%,0.60%,1.68%,1.91%,0.44%,1.25%,2.66%,2.96%,2.25%,3.89%,4.81%,2.83%,2.20%,Upgrade
39,Profit Margin,1.95%,1.84%,1.23%,-0.55%,1.27%,1.47%,1.08%,-0.37%,1.07%,1.29%,1.34%,0.28%,1.21%,2.01%,1.63%,1.84%,2.41%,3.58%,1.90%,2.54%,Upgrade
40,Free Cash Flow Margin,-2.81%,4.16%,5.93%,6.64%,0.39%,-2.97%,1.52%,1.49%,1.21%,2.33%,1.68%,-0.71%,-1.85%,-3.34%,-0.18%,-0.13%,-7.43%,-5.95%,8.57%,-3.91%,Upgrade
41,EBITDA,143.37,132.93,116.59,81.15,131.25,122.87,116.77,9.02,81.55,141.18,134.38,80.88,103.05,174.8,158.17,135.63,176.57,184.57,102.5,110.34,Upgrade
42,EBITDA Margin,4.95%,4.50%,4.26%,2.67%,4.18%,3.77%,3.92%,0.25%,2.24%,3.35%,3.44%,1.66%,2.31%,3.91%,4.22%,3.45%,5.34%,6.51%,5.31%,3.88%,Upgrade
43,D&A For EBITDA,67.91,69.47,67.91,67.91,66.2,65.7,66.2,66.2,59.59,70.34,59.59,59.59,47.27,56.1,47.27,47.27,47.79,48.35,47.79,47.79,Upgrade
44,EBIT,75.46,63.46,48.67,13.24,65.05,57.17,50.57,-57.18,21.95,70.84,74.79,21.29,55.78,118.7,110.9,88.36,128.78,136.22,54.7,62.55,Upgrade
45,EBIT Margin,2.60%,2.15%,1.78%,0.44%,2.07%,1.75%,1.70%,-1.58%,0.60%,1.68%,1.91%,0.44%,1.25%,2.66%,2.96%,2.25%,3.89%,4.81%,2.83%,2.20%,Upgrade
46,Effective Tax Rate,-,-,11.06%,-,-,12.11%,-,-,-,-,7.48%,59.05%,-,5.38%,15.07%,19.14%,15.42%,15.31%,7.93%,26.47%,Upgrade
47,Revenue as Reported,2898,2955,2735,3037,3140,3260,2977,3610,3642,4214,3909,4881,4454,4465,3749,3936,3306,2834,1931,2846,Upgrade
