,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,1473,1443,1485,1596,1609,1325,1215,1370,1229,1070,1094,1426,1063,1181,1179,283.88,305.5,237.24,136.87,218.58,Upgrade
1,Other Revenue,-25.85,25.85,-,43.07,-21.01,21.01,-,53.55,-19.91,19.91,-,41.82,-17.81,17.81,-,13.24,-7.61,7.61,-,12.56,Upgrade
2,Revenue,1448,1469,1485,1639,1588,1346,1215,1423,1210,1090,1094,1468,1045,1198,1179,297.12,297.89,244.85,136.87,231.14,Upgrade
3,Revenue Growth (YoY),-8.83%,9.11%,22.21%,15.13%,31.27%,23.55%,11.06%,-3.01%,15.71%,-9.08%,-7.16%,393.93%,250.92%,389.45%,761.25%,28.55%,38.45%,13.53%,-23.88%,-9.23%,Upgrade
4,Cost of Revenue,1093,1142,1132,1275,1178,1042,915.72,1057,914.02,859.91,845.4,1114,785.77,942.4,905.47,185.92,212,183.51,97.57,140.04,Upgrade
5,Gross Profit,354.46,327.14,353.61,363.7,410.09,304.39,299.75,366.54,295.51,229.65,249,353.58,259.59,256.04,273.31,111.2,85.89,61.34,39.3,91.1,Upgrade
6,"Selling, General & Admin",151.43,138.86,142.59,135.19,137.71,138.98,123.29,141.67,117.28,109.6,115.93,216.15,128.28,106.39,122.9,62.66,30.87,22.58,29.23,43.27,Upgrade
7,Research & Development,85.64,89.43,92.53,107.11,85.88,69.95,73.43,97.4,78.92,65.45,61.92,66.92,65.15,48.43,53.73,13.01,11.32,9.51,6.03,10.38,Upgrade
8,Other Operating Expenses,-1.28,0.12,2,5.51,-1.99,-4.14,-1.79,17.68,3.17,-2.15,2.21,9.58,2.96,3,5.32,3.67,1.76,1.25,0.77,0.87,Upgrade
9,Operating Expenses,237.85,228.29,238.18,257.51,221.26,205.48,193.58,259.19,204.63,177.86,179.5,296.75,195.81,159.54,181.89,79.44,44.19,33.09,35.92,54.47,Upgrade
10,Operating Income,116.61,98.85,115.43,106.19,188.83,98.9,106.18,107.36,90.88,51.79,69.5,56.83,63.77,96.5,91.42,31.77,41.7,28.26,3.39,36.63,Upgrade
11,Interest Expense,-37.27,-34.68,-37.08,-29.18,-31.27,-27.82,-23.22,-23.23,-19.37,-18.04,-17.5,-16.23,-22.4,-22.3,-19.64,-0.76,-,-,-,-7.4,Upgrade
12,Interest & Investment Income,5.32,4.12,4.46,1.42,9.7,6.03,4.68,5.23,5.27,5.1,2.3,0.27,5.52,8.3,4.69,6.06,4.62,1.09,1.94,-,Upgrade
13,Currency Exchange Gain (Loss),6.81,-6.81,-,14.31,-26.26,26.26,-,23.28,-11.54,11.54,-,-18.25,8.88,-8.88,-,-13.22,-0.72,0.72,-,1.44,Upgrade
14,Other Non Operating Income (Expenses),-0.7,-9.34,8.14,-15.61,14.76,4.21,-5.73,-32.99,29.94,3.3,-2.28,4.86,-7.24,5.72,-5.14,7.42,-7.68,-2.01,0.87,-42.19,Upgrade
15,EBT Excluding Unusual Items,90.77,52.13,90.95,77.13,155.76,107.59,81.9,79.65,95.17,53.7,52.02,27.47,48.53,79.35,71.33,31.27,37.93,28.06,6.2,-11.52,Upgrade
16,Gain (Loss) on Sale of Investments,-2.24,0.53,-3.28,-41.6,1.85,-40.42,-0.73,-77.8,1.72,-16.51,0.16,-109.68,-0.3,1.06,-0.21,2.3,-3.21,-5.93,-0.8,-84.12,Upgrade
17,Gain (Loss) on Sale of Assets,1.42,-0.12,6.05,-0.95,0.02,0.89,0.54,1.38,-0.94,0.49,-0.31,-0.4,0.12,0.08,-,-0,0.1,-,-,-1.59,Upgrade
18,Asset Writedown,-18.79,6.94,-7.03,10.88,-13.23,0.88,-1.05,1.64,-3.37,0.94,-1.17,-0.7,-2.3,-2.81,0.26,-0.95,0.1,-1.24,0.05,0.06,Upgrade
19,Other Unusual Items,-2.43,2.43,-,18.93,-,-,-,19.06,-,-,-,13.21,-1.5,1.5,-,3.02,-,-,-,-,Upgrade
20,Pretax Income,68.73,61.92,86.69,64.38,144.4,68.95,80.65,23.93,92.59,38.62,50.7,-70.11,44.54,79.17,71.38,35.63,34.93,20.89,5.44,-97.16,Upgrade
21,Income Tax Expense,0.65,10.72,14.25,4.71,20.27,-1.66,16.12,-19.08,15.54,-8.51,8.62,-25.96,-2.01,10.65,16.98,10.56,6.06,4.21,0.98,1.24,Upgrade
22,Earnings From Continuing Operations,68.07,51.19,72.44,59.67,124.13,70.61,64.53,43.01,77.05,47.13,42.08,-44.15,46.56,68.52,54.39,25.08,28.87,16.69,4.46,-98.4,Upgrade
23,Minority Interest in Earnings,-22.26,-16.22,-27.98,-39.04,-43.41,-46.21,-29.1,-43.45,-33.31,-30.28,-15.97,-14.08,-13.74,-29.94,-17.47,-,-,-,-,-,Upgrade
24,Net Income,45.81,34.97,44.45,20.63,80.72,24.39,35.44,-0.44,43.74,16.85,26.11,-58.23,32.82,38.58,36.92,25.08,28.87,16.69,4.46,-98.4,Upgrade
25,Net Income to Common,45.81,34.97,44.45,20.63,80.72,24.39,35.44,-0.44,43.74,16.85,26.11,-58.23,32.82,38.58,36.92,25.08,28.87,16.69,4.46,-98.4,Upgrade
26,Net Income Growth,-43.25%,43.36%,25.44%,-,84.56%,44.75%,35.72%,-,33.28%,-56.32%,-29.28%,-,13.68%,131.25%,728.51%,-,113.16%,32.44%,-39.28%,-,Upgrade
27,Shares Outstanding (Basic),131,134,131,131,132,135,131,134,128,130,109,114,110,110,112,108,111,111,111,105,Upgrade
28,Shares Outstanding (Diluted),131,134,131,131,132,135,131,134,128,130,109,114,110,110,112,108,111,111,111,105,Upgrade
