,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,63,39,56,103,163,95,87,56,67,78,64,95,84,67,84,95,67,139,90,99,137,Upgrade
1,Market Cap Growth,-59.01%,-59.01%,-35.63%,84.77%,140.95%,21.43%,34.78%,-41.18%,-19.67%,16.67%,-23.33%,0%,25.00%,-51.52%,-6.25%,-4.23%,-51.02%,0%,-44.83%,-52.67%,-30.00%,Upgrade
2,Enterprise Value,29,13,30,46,105,40,32,11,22,46,32,60,49,12,29,52,24,91,42,82,120,Upgrade
3,Last Close Price,0.21,0.13,0.19,0.35,0.43,0.27,0.24,0.15,0.18,0.21,0.18,0.26,0.23,0.18,0.23,0.26,0.18,0.38,0.25,0.27,0.38,Upgrade
4,PE Ratio,-,-4.22,-5.85,-,-28.92,-14.52,-17.13,-,-5.41,-4.93,-,-,-,-,-14.85,-,36.44,42.65,14.55,13.09,13.68,Upgrade
5,PS Ratio,0.77,0.52,0.77,1.46,2.10,1.21,1.06,0.66,0.84,0.96,0.75,1.08,0.85,0.67,0.84,0.91,0.60,1.20,0.72,0.76,0.99,Upgrade
6,PB Ratio,1.38,0.85,1.22,2.41,-,1.06,0.97,0.62,-,0.78,0.65,0.96,-,0.59,0.72,0.82,-,1.13,0.74,0.82,-,Upgrade
7,P/TBV Ratio,0.88,0.88,1.26,2.53,-,1.08,1.00,0.64,-,0.80,0.68,1.01,-,0.61,0.76,0.87,-,1.26,0.86,0.95,-,Upgrade
8,P/FCF Ratio,8.51,4.71,13.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.11,4.71,13.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.35,0.17,0.41,0.65,1.36,0.51,0.39,0.13,0.28,0.56,0.37,0.68,0.49,0.12,0.29,0.50,0.21,0.79,0.34,0.63,0.87,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-28.79,-,-25.50,-,-2.19,-3.41,-,-,-,-,-2.58,-,4.59,12.86,3.82,6.19,7.49,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-19.05,-,-,-,-2.08,-3.25,-,-,-,-,-2.26,-,7.92,21.10,5.24,8.45,10.08,Upgrade
13,EV/FCF Ratio,3.91,1.57,7.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.01,-,0.10,0.13,0.13,-,0.10,0.09,0.09,-,0.01,0.05,0.05,-,0.11,0.09,0.09,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,8.25,-,-,0.82,-,-,-,-,1.18,-,-,3.29,1.28,2.57,-,Upgrade
16,Debt / FCF Ratio,0.05,0.05,0.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.53,1.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,4.98,4.98,4.98,4.02,-,5.08,-,3.41,-,3.45,-,3.59,-,3.85,-,3.73,-,2.67,-,2.96,-,Upgrade
19,Current Ratio,4.98,4.98,4.98,4.02,-,5.42,-,3.84,-,4.14,-,4.36,-,4.61,-,4.43,-,3.15,-,3.45,-,Upgrade
20,Return on Equity (ROE),12.36%,12.75%,-,-,5.00%,13.51%,-,-,10.47%,-4.82%,-,-,-6.57%,2.01%,-,-,0.90%,3.64%,-,-,Upgrade,
21,Return on Assets (ROA),-8.44%,-8.48%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-10.26%,-10.57%,-,-,-4.13%,-0.72%,-,-,6.66%,-2.07%,-,-,-3.04%,2.06%,-,-,0.96%,2.80%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-12.87%,-,-,-,-,-,-,-,3.49%,-,7.89%,-,Upgrade
