,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+19 Quarters
0,Market Capitalization,3723,2305,1791,2277,2593,3120,2366,1931,1668,1717,2311,2654,3055,2581,3154,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-26.14%,-26.14%,-24.30%,17.95%,55.42%,81.70%,2.39%,-27.27%,-45.38%,-33.45%,-26.74%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3708,2299,1756,2256,2572,3100,2313,1910,1647,1731,2347,2681,3085,2544,3276,-,-,-,-,-,-,Upgrade
3,Last Close Price,24.28,15.03,11.60,14.58,16.60,19.98,15.15,12.36,10.68,10.99,14.79,16.89,19.44,16.42,20.07,-,-,-,-,-,-,Upgrade
4,PE Ratio,70.59,43.96,32.59,38.95,48.60,60.27,49.82,44.03,35.56,38.32,53.66,61.27,61.82,40.77,49.05,-,-,-,-,-,-,Upgrade
5,PS Ratio,5.29,3.29,2.56,3.34,4.01,5.03,3.97,3.39,2.90,3.14,4.44,5.04,5.96,4.90,6.07,-,-,-,-,-,-,Upgrade
6,PB Ratio,5.66,3.50,2.73,3.42,3.98,4.87,3.80,3.07,2.68,2.81,3.86,4.42,5.18,4.43,5.53,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.89,3.89,3.04,3.80,4.42,5.43,4.24,3.42,3.00,3.15,4.34,4.96,5.83,4.99,6.24,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,81.78,50.63,-,180.47,149.70,-,-,25.24,33.73,40.13,-73.34,-,-37.61,-,265.56,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,25.51,25.51,22.20,25.94,25.21,30.21,24.31,14.71,16.77,19.48,50.88,82.58,131.87,-,35.64,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,5.30,3.29,2.51,3.31,3.98,5.00,3.88,3.35,2.86,3.16,4.51,5.09,6.02,4.83,6.30,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,34.36,21.36,15.77,20.71,24.49,32.69,28.05,22.64,19.07,22.53,30.91,34.60,36.89,23.53,29.16,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,70.36,40.90,28.56,37.19,44.11,62.43,60.00,46.08,36.85,47.52,63.24,66.89,-,34.42,41.83,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,81.44,50.50,-,178.82,148.50,-,-,24.97,33.30,40.45,-74.49,-,-37.99,-,275.81,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.16,0.16,0.14,0.15,0.13,0.15,0.14,0.14,0.13,0.17,0.17,0.17,0.15,0.13,0.34,0.43,0.43,-,0.49,0.49,0.49,Upgrade
15,Debt / EBITDA Ratio,0.95,0.84,0.91,0.99,0.80,0.69,0.96,1.07,1.26,1.16,1.02,1.12,3.51,0.89,1.80,1.36,1.28,-,2.15,2.15,2.22,Upgrade
16,Debt / FCF Ratio,2.26,2.26,-,7.81,4.82,-,-,1.18,1.64,2.41,-3.27,-,-1.12,-,16.23,-,10.65,-,-,-,5.22,Upgrade
17,Asset Turnover,0.71,0.70,0.67,0.70,0.73,0.66,0.57,0.64,0.68,0.60,0.67,0.60,0.59,-,-,-,-,0.59,0.59,0.68,Upgrade,
18,Inventory Turnover,4.68,4.48,4.50,4.39,4.91,4.83,4.51,3.93,4.57,4.16,3.63,3.87,3.74,3.71,-,-,-,-,3.66,3.82,4.66,Upgrade
19,Quick Ratio,1.00,1.00,1.01,1.04,1.03,1.00,1.01,1.06,1.06,1.04,1.01,1.02,0.96,0.91,1.03,-,0.59,-,0.48,0.48,0.60,Upgrade
20,Current Ratio,1.40,1.40,1.45,1.46,1.44,1.38,1.41,1.50,1.48,1.46,1.52,1.60,1.56,1.49,1.32,-,0.88,-,0.79,0.79,0.90,Upgrade
21,Return on Equity (ROE),9.13%,7.87%,7.90%,7.10%,11.08%,10.52%,5.05%,6.42%,8.73%,8.56%,7.37%,5.32%,7.95%,11.09%,18.26%,-,-,9.78%,9.89%,13.00%,Upgrade,
22,Return on Assets (ROA),4.49%,3.04%,3.04%,3.39%,5.95%,3.01%,2.64%,1.32%,3.38%,4.14%,3.94%,-1.04%,3.74%,-,-,-,-,4.43%,4.42%,4.17%,Upgrade,
23,Return on Capital (ROIC),6.00%,4.05%,4.09%,4.62%,8.07%,3.99%,3.49%,1.74%,4.34%,5.09%,4.76%,-1.25%,4.56%,6.67%,9.82%,-,-,5.59%,5.65%,5.39%,Upgrade,
24,Return on Capital Employed (ROCE),7.64%,8.15%,8.97%,8.71%,8.56%,7.30%,5.82%,6.23%,6.82%,5.64%,5.87%,6.32%,-,12.52%,13.52%,-,15.66%,-,11.97%,11.61%,11.25%,Upgrade
25,Earnings Yield,1.41%,2.27%,3.07%,2.57%,2.06%,1.66%,2.01%,2.27%,2.81%,2.61%,1.86%,1.63%,1.62%,2.45%,2.04%,-,-,-,-,-,-,Upgrade
26,FCF Yield,1.22%,1.98%,1.13%,0.55%,0.67%,0.49%,1.11%,3.96%,2.97%,2.49%,-1.36%,-1.83%,-2.66%,-1.29%,0.38%,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.66%,-,1.98%,-,0.90%,-,-,-,1.40%,-,-,-,0.51%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,72.96%,85.77%,181.81%,7.95%,6.77%,2.57%,142.28%,8.02%,14.07%,7.46%,134.51%,-,82.64%,-,-,-,11.03%,14.22%,78.58%,78.58%,17.42%,Upgrade
29,Buyback Yield / Dilution,-1.13%,0.65%,2.44%,-2.89%,-1.22%,5.84%,-4.16%,-0.80%,8.50%,-12.88%,-19.14%,-37.80%,-38.46%,-31.10%,0.30%,4.09%,7.56%,8.37%,-7.52%,-7.52%,-6.31%,Upgrade
30,Total Shareholder Return,-0.48%,0.65%,4.42%,-2.89%,-0.31%,5.84%,-4.16%,-0.80%,9.90%,-12.88%,-19.14%,-37.80%,-37.95%,-31.10%,0.30%,4.09%,7.56%,8.37%,-7.52%,-7.52%,-6.31%,Upgrade
