,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,34.76,34.76,44.76,44.76,57.98,-,79.14,-,71.8,-,67.7,-,70.14,-,105.33,-,135.84,-,141.42,-,Upgrade
1,Short-Term Investments,4,4,14.43,14.43,4,-,13.35,-,-,-,12.69,-,36.61,-,2.29,-,38.72,-,2.54,-,Upgrade
2,Cash & Short-Term Investments,38.76,38.76,59.19,59.19,61.98,92.49,92.49,71.8,71.8,80.38,80.38,-,106.75,107.62,107.62,-,174.56,143.96,143.96,-,Upgrade
3,Cash Growth,-37.46%,-58.09%,-36.00%,-17.56%,-13.68%,15.05%,15.05%,-,-32.74%,-25.31%,-25.31%,-,-38.85%,-25.24%,-25.24%,-,13.73%,-9.31%,-9.31%,-,Upgrade
4,Accounts Receivable,89.61,89.61,87,87,94.81,-,87.81,-,87.91,-,102.77,-,87.06,-,83.41,-,96.99,-,89.56,-,Upgrade
5,Other Receivables,0.92,0.92,34.98,34.98,1.49,-,17.96,-,6.87,-,22.2,-,-,-,38.94,-,-,-,16.85,-,Upgrade
6,Receivables,90.54,90.54,121.97,121.97,96.3,-,105.78,-,94.78,-,148.97,-,129.4,-,140.36,-,115.46,-,124.42,-,Upgrade
7,Prepaid Expenses,62.63,62.63,2.28,2.28,39.04,-,2.79,-,41.81,-,6.18,-,-,-,9.03,-,-,-,7.28,-,Upgrade
8,Other Current Assets,-,-,0.04,0.04,-,-,-,-,0.57,-,0.57,-,0.57,-,0.57,-,1.63,-,1.63,-,Upgrade
9,Total Current Assets,191.93,191.93,183.48,183.48,197.32,-,201.05,-,208.97,-,236.11,-,236.72,-,257.58,-,291.65,-,277.29,-,Upgrade
10,"Property, Plant & Equipment",74.47,74.47,68.18,68.18,94.5,-,102.85,-,102.29,-,107.43,-,111.65,-,61.57,-,33.69,-,28.67,-,Upgrade
11,Long-Term Investments,7.13,7.13,8.29,8.29,7.67,-,8.71,-,13.61,-,6.24,-,16.2,-,18.8,-,39.04,-,40.43,-,Upgrade
