,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,95,88,95,81,84,62,53,73,87,104,103,108,115,159,193,185,192,230,287,293,328,Upgrade
1,Market Cap Growth,41.82%,41.82%,78.72%,10.77%,-3.90%,-40.22%,-48.35%,-32.29%,-24.38%,-34.71%,-46.76%,-41.33%,-40.11%,-30.80%,-32.86%,-36.84%,-41.56%,-38.63%,-22.22%,-32.14%,-9.86%,Upgrade
2,Enterprise Value,65,42,49,36,38,-8,-17,14,27,43,41,16,23,70,104,15,22,105,162,159,195,Upgrade
3,Last Close Price,0.08,0.08,0.08,0.07,0.07,0.06,0.05,0.07,0.08,0.09,0.09,0.10,0.11,0.15,0.19,0.18,0.19,0.22,0.28,0.28,0.32,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-18.28,-21.04,21.87,-,-,7.73,21.64,20.64,-,Upgrade
5,PS Ratio,0.16,0.15,0.16,0.14,0.14,0.11,0.09,0.13,0.16,0.19,0.19,0.21,0.22,0.31,0.38,0.36,0.38,0.46,0.58,0.60,0.70,Upgrade
6,PB Ratio,0.43,0.39,0.42,0.36,0.37,0.23,0.19,0.26,0.30,0.36,0.34,0.36,-,0.50,0.60,0.58,-,0.71,0.96,0.98,-,Upgrade
7,P/TBV Ratio,0.40,0.40,0.43,0.36,0.38,0.24,0.19,0.27,0.31,0.37,0.35,0.36,-,0.50,0.61,0.59,-,0.72,0.98,1.00,-,Upgrade
8,EV/Sales Ratio,0.11,0.07,0.08,0.06,0.07,-,-,0.02,0.05,0.08,0.08,0.03,0.04,0.14,0.20,0.03,0.04,0.21,0.33,0.33,0.41,Upgrade
9,EV/EBITDA Ratio,8.45,10.04,30.54,570.15,-7.25,-,-,-,-,-,-,-,0.97,3.17,4.68,0.54,0.71,3.01,4.13,3.99,5.28,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,1.33,4.18,5.70,0.61,0.76,3.23,4.38,4.22,5.63,Upgrade
11,Debt / Equity Ratio,0.02,0.02,0.02,0.04,0.04,0.05,0.07,0.07,0.04,0.04,0.06,0.06,-,0.04,0.06,0.06,-,0.01,0.06,0.06,-,Upgrade
12,Debt / EBITDA Ratio,0.50,0.81,0.81,0.81,0.81,-,-,-,-,-,-,-,-,0.74,0.99,0.50,-,0.18,0.47,0.34,-,Upgrade
13,Asset Turnover,1.87,1.87,1.92,1.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,1.63,1.63,1.63,2.47,2.47,2.01,-,2.54,-,2.21,-,2.24,-,2.40,-,2.43,-,3.23,-,2.71,-,Upgrade
15,Current Ratio,2.42,2.42,2.42,2.50,2.50,2.51,-,2.57,-,2.77,-,2.57,-,2.93,-,2.73,-,3.47,-,3.00,-,Upgrade
16,Return on Equity (ROE),-4.05%,-4.02%,-33.64%,-31.10%,-6.40%,-5.67%,-13.74%,-12.88%,-8.42%,-5.04%,-,-,1.22%,0.03%,-,-,22.25%,9.44%,-,-,Upgrade,
17,Return on Assets (ROA),-2.16%,-2.16%,-0.38%,-0.35%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-2.89%,-2.84%,-0.48%,-0.45%,-3.98%,-2.57%,-4.51%,-7.24%,-9.93%,-3.42%,-,-,1.88%,2.54%,-,-,3.09%,7.23%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,5.09%,-,7.30%,-,9.95%,-,12.47%,-,Upgrade
20,Earnings Yield,-45.06%,-48.53%,-47.18%,-57.13%,-44.37%,-43.75%,-54.68%,-39.25%,-53.98%,-35.47%,-28.94%,-23.94%,-5.47%,-4.75%,4.57%,8.58%,16.66%,12.93%,4.62%,4.85%,11.87%,Upgrade
21,FCF Yield,-34.83%,-37.51%,-24.28%,-16.03%,-7.80%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-,-1.13%,-10.00%,-10.00%,-10.00%,-8.77%,-,-,-,-,-,-,-,-0.19%,-9.96%,Upgrade,
23,Total Shareholder Return,-,-,-,-,-,-,-1.13%,-10.00%,-10.00%,-10.00%,-8.77%,-,-,-,-,-,-,-,-0.19%,-9.96%,Upgrade,
