,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,131892,134354,125151,117290,103981,124023,146732,142107,109222,96737,124253,125819,116054,112086,89973,97748,97749,102962,103824,118876,132737,Upgrade
1,Market Cap Growth,8.33%,8.33%,-14.71%,-17.46%,-4.80%,28.21%,18.09%,12.95%,-5.89%,-13.69%,38.10%,28.72%,18.73%,8.86%,-13.34%,-17.77%,-26.36%,-28.25%,-35.19%,-33.10%,-17.58%,Upgrade
2,Enterprise Value,799466,810799,751619,709080,699255,712588,664842,632866,609414,642833,595688,575581,561226,586485,497848,483758,445691,481044,427821,418186,444919,Upgrade
3,Last Close Price,9.36,9.53,8.50,8.20,7.23,8.71,10.18,9.85,7.51,6.63,8.66,8.63,7.83,7.52,5.92,6.31,6.45,6.60,6.52,7.12,7.89,Upgrade
4,PE Ratio,5.89,5.97,5.54,5.13,4.60,6.80,8.11,7.81,6.17,5.58,6.97,7.30,7.05,5.74,4.60,5.88,6.69,6.68,7.31,6.94,7.09,Upgrade
5,PS Ratio,0.18,0.18,0.17,0.15,0.14,0.17,0.20,0.20,0.15,0.14,0.18,0.18,0.17,0.15,0.12,0.14,0.16,0.17,0.18,0.22,0.24,Upgrade
6,PB Ratio,0.28,0.28,0.27,0.25,0.23,0.28,0.33,0.33,0.26,0.22,0.30,0.31,0.30,0.30,0.24,0.27,0.27,0.33,0.34,0.39,0.45,Upgrade
7,P/TBV Ratio,1.33,1.33,1.63,1.40,1.25,2.43,2.76,2.95,2.33,3.08,4.28,8.30,6.71,19.96,10.31,18.53,25.89,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-3.79,-,-,-,-3.31,-,-,-,-2.34,-,-,-,-1.25,-,-,-,-2.26,Upgrade
9,P/OCF Ratio,-,-,-,-,9.02,-,-,-,95.93,29.49,-,-,-9.19,-18.17,-,-,7.06,18.15,20.27,-,24.66,Upgrade
10,EV/Sales Ratio,1.04,1.08,1.00,0.93,0.92,0.98,0.92,0.87,0.84,0.90,0.84,0.82,0.82,0.80,0.69,0.71,0.71,0.82,0.76,0.76,0.80,Upgrade
11,EV/EBITDA Ratio,15.13,15.96,14.17,13.37,13.39,16.29,15.42,15.30,14.74,14.17,12.83,11.85,11.90,11.52,9.83,9.89,9.94,11.17,10.83,10.61,11.05,Upgrade
12,EV/EBIT Ratio,19.84,20.52,18.04,17.05,17.21,22.23,20.91,20.89,19.89,18.36,16.52,15.09,15.28,14.51,12.41,12.54,12.94,14.76,14.61,14.32,14.69,Upgrade
13,EV/FCF Ratio,-18.94,-,-,-,-25.46,-,-,-,-18.45,-,-,-,-11.32,-,-,-,-5.69,-,-,-,-7.58,Upgrade
14,Debt / Equity Ratio,1.38,1.38,1.42,1.30,1.19,1.39,1.38,1.12,1.13,1.18,1.26,1.09,1.09,1.19,1.33,1.17,1.12,1.29,1.41,1.18,1.15,Upgrade
15,Debt / EBITDA Ratio,12.71,16.02,14.41,10.95,8.04,12.47,13.22,9.27,14.44,10.80,13.60,8.40,8.57,8.75,10.45,9.08,6.10,8.05,10.56,11.94,5.87,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-19.91,-,-,-,-14.67,-,-,-,-8.63,-,-,-,-5.13,-,-,-,-5.82,Upgrade
17,Asset Turnover,0.38,0.39,0.40,0.49,0.41,0.45,0.45,0.46,0.45,0.50,0.48,0.47,0.48,0.54,0.46,0.67,0.52,0.50,0.33,0.66,Upgrade,
18,Inventory Turnover,6.78,6.52,6.67,6.82,7.81,7.01,7.74,7.59,7.86,7.95,9.01,8.06,7.47,7.89,8.57,6.97,10.43,8.02,7.68,5.11,10.12,Upgrade
19,Quick Ratio,0.65,0.65,0.73,0.64,0.72,0.66,0.75,0.64,0.74,0.69,0.79,0.67,0.76,0.64,0.80,0.66,0.71,0.67,0.78,0.70,0.77,Upgrade
20,Current Ratio,0.92,0.92,0.90,0.93,0.90,0.93,0.92,0.93,0.93,0.96,0.96,0.95,0.95,0.96,0.98,1.01,1.00,0.99,1.01,1.03,1.00,Upgrade
21,Return on Equity (ROE),5.49%,5.96%,6.48%,8.40%,5.66%,7.04%,6.44%,4.89%,5.86%,7.03%,6.38%,5.06%,6.77%,7.25%,6.30%,8.97%,6.90%,5.12%,3.31%,10.27%,Upgrade,
22,Return on Assets (ROA),0.97%,1.09%,1.59%,1.87%,1.34%,1.18%,1.61%,0.70%,1.45%,1.07%,1.83%,1.53%,1.75%,1.53%,1.71%,2.42%,1.98%,1.47%,1.09%,2.43%,Upgrade,
23,Return on Capital (ROIC),1.62%,1.82%,2.66%,3.14%,2.25%,2.04%,2.77%,1.19%,2.45%,1.82%,3.16%,2.67%,3.03%,2.60%,2.94%,4.22%,3.40%,2.49%,1.90%,4.17%,Upgrade,
24,Return on Capital Employed (ROCE),3.87%,3.92%,4.23%,4.18%,4.41%,3.31%,3.47%,3.37%,3.60%,3.95%,4.20%,4.60%,4.64%,5.00%,5.14%,5.02%,4.77%,4.72%,4.45%,4.64%,5.09%,Upgrade
25,Earnings Yield,16.97%,17.74%,19.07%,20.89%,23.02%,15.97%,13.38%,13.90%,17.64%,19.50%,15.55%,14.91%,15.51%,18.82%,23.18%,18.62%,16.58%,16.22%,15.92%,15.49%,15.08%,Upgrade
26,FCF Yield,-32.00%,-31.84%,-37.10%,-32.70%,-26.41%,-31.19%,-22.38%,-18.36%,-30.24%,-34.50%,-27.35%,-34.76%,-42.73%,-71.89%,-95.18%,-70.91%,-80.14%,-67.37%,-65.45%,-57.67%,-44.22%,Upgrade
27,Dividend Yield,4.63%,-,5.09%,-,4.05%,-,-,-,2.89%,-,-,-,2.60%,-,-,-,2.81%,-,-,-,2.95%,Upgrade
28,Payout Ratio,115.99%,185.65%,133.50%,75.17%,90.09%,205.63%,112.76%,80.88%,333.02%,107.98%,103.91%,88.53%,155.12%,195.04%,90.70%,108.33%,132.34%,-,-,166.25%,87.41%,Upgrade
29,Buyback Yield / Dilution,-0.70%,-0.47%,-8.41%,7.17%,-2.88%,1.80%,-0.81%,0.68%,0.03%,-0.02%,1.73%,-1.50%,-27.90%,12.03%,-4.45%,3.65%,17.88%,-36.94%,27.93%,-9.67%,5.54%,Upgrade
30,Total Shareholder Return,3.93%,-0.47%,-3.32%,7.17%,1.17%,1.80%,-0.81%,0.68%,2.92%,-0.02%,1.73%,-1.50%,-25.30%,12.03%,-4.45%,3.65%,20.69%,-36.94%,27.93%,-9.67%,8.49%,Upgrade
