,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,183.07,189.76,135.94,166.87,148.84,189.06,173.11,212.44,223.36,183.79,Upgrade
1,Cash & Short-Term Investments,183.07,189.76,135.94,166.87,148.84,189.06,173.11,212.44,223.36,183.79,Upgrade
2,Cash Growth,34.67%,13.72%,-8.66%,-11.74%,-14.02%,-11.00%,-22.50%,15.59%,32.86%,29.91%,Upgrade
3,Accounts Receivable,177.57,203.11,197.58,232.53,201.59,182.99,203.15,181.97,190.94,199.52,Upgrade
4,Other Receivables,-,6.84,-,4.85,-,1.74,-,1.53,-,2.07,Upgrade
5,Receivables,177.57,209.95,197.58,237.38,201.59,184.73,203.15,183.5,190.94,201.59,Upgrade
6,Inventory,73.56,82.74,137.21,148.56,124.5,110.13,62.46,23.18,24.89,30.73,Upgrade
7,Prepaid Expenses,60.53,30.22,62.99,44.12,56.74,39.37,44.83,32.69,20.34,9.32,Upgrade
8,Total Current Assets,494.73,512.67,533.72,596.92,531.66,523.29,483.56,451.8,459.53,425.43,Upgrade
9,"Property, Plant & Equipment",12.23,15.89,18.14,20.63,29.29,36.24,38.69,46.29,54.47,53.66,Upgrade
10,Long-Term Investments,55.54,77.01,81.49,81.7,64.95,47.78,14.73,16.32,19.77,17.53,Upgrade
11,Other Intangible Assets,2.94,3.54,15.54,16.55,18.58,19.64,20.72,1.26,1.6,2.09,Upgrade
12,Long-Term Accounts Receivable,2.97,3.63,4.25,4.87,8.74,12.7,16.51,20.56,24.35,28.35,Upgrade
13,Long-Term Deferred Tax Assets,6.56,7.32,5.45,4.95,2.5,2.01,-,-,-,-,Upgrade
14,Other Long-Term Assets,0.12,0.07,0.08,0.72,0.34,0.27,0.21,0.2,0.17,0.37,Upgrade
15,Total Assets,575.09,620.12,658.66,726.34,656.06,641.93,574.41,536.43,559.89,527.43,Upgrade
16,Accounts Payable,100.31,109.7,118.77,168.08,149.28,121.31,113.55,104.62,113.44,102.72,Upgrade
17,Accrued Expenses,23.04,45.28,38.1,48.24,30.67,39.79,28.56,24.06,24.21,25.39,Upgrade
18,Current Portion of Leases,2.67,3.08,6.58,8.55,10.77,12.48,12.03,12.28,13.66,12.96,Upgrade
19,Current Income Taxes Payable,4.14,8.04,8.03,8.26,7.2,4.48,6.39,5.71,5.09,4.07,Upgrade
20,Current Unearned Revenue,20.47,11.33,15.42,37.02,25.45,35.45,19.08,13.31,24.12,5.88,Upgrade
21,Other Current Liabilities,-,0.99,-,1.61,-,2.12,-,4.56,-,4.84,Upgrade
22,Total Current Liabilities,150.63,178.42,186.89,271.76,223.38,215.64,179.61,164.53,180.52,155.85,Upgrade
23,Long-Term Leases,2.08,2.57,1.58,0.95,5.09,9.54,11.97,17.11,22.97,28.39,Upgrade
24,Long-Term Deferred Tax Liabilities,1.51,2.68,2.46,2.6,2.34,4.26,-,-,-,-,Upgrade
25,Total Liabilities,154.22,183.67,190.93,275.31,230.81,229.45,191.58,181.64,203.48,184.24,Upgrade
