,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,104.17,147.15,161.38,80.57,121.23,84.32,46.67,54.78,82.24,56.29,86.97,72.56,62.18,97.9,93.47,68.37,87.06,83.04,147.76,84.19,Upgrade
1,Trading Asset Securities,60.22,20.05,20.46,70.34,30.02,32.54,115.22,104.6,135,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,164.39,167.2,181.84,150.91,151.25,116.86,161.89,159.38,217.24,56.29,86.97,72.56,62.18,97.9,93.47,68.37,87.06,83.04,147.76,84.19,Upgrade
3,Cash Growth,8.69%,43.07%,12.32%,-5.31%,-30.38%,107.60%,86.15%,119.65%,249.40%,-42.50%,-6.95%,6.13%,-28.58%,17.90%,-36.74%,-18.80%,38.95%,30.91%,77.65%,18.81%,Upgrade
4,Accounts Receivable,60.64,57.68,70.77,105.82,92.49,138.9,106.09,112.73,110.91,96.3,97.74,107.71,108.63,96.32,104.6,126.9,319.09,321.68,291.49,312.52,Upgrade
5,Other Receivables,14.69,14.34,12.4,12,13.43,13.24,11.76,11.39,13.95,11.7,10.83,10.3,10.15,10.06,11.86,11.85,11.36,11.06,11.03,9.44,Upgrade
6,Receivables,75.34,72.03,83.16,117.82,105.92,152.13,117.84,124.12,124.86,108,108.57,118.02,118.78,106.38,116.47,138.75,330.45,332.74,302.53,321.96,Upgrade
7,Inventory,0.23,0.24,0.32,0.28,0.25,0.27,0.43,0.29,0.44,0.28,0.3,0.29,0.38,0.26,0.3,0.39,0.45,0.43,0.3,0.37,Upgrade
8,Prepaid Expenses,-,0.01,-,0.01,-,-,-,0.02,-,0.27,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,4.83,5.29,6.23,5.47,5.63,6.22,9.11,8.79,7.57,8.26,7.71,7.42,13.16,8.1,8.91,9.31,10.81,12.15,20.26,25.82,Upgrade
10,Total Current Assets,244.79,244.77,271.56,274.49,263.05,275.48,289.28,292.6,350.1,173.1,203.54,198.3,194.5,212.65,219.14,216.81,428.77,428.35,470.84,432.34,Upgrade
11,"Property, Plant & Equipment",914.69,921.67,777.81,756.58,765.51,778.59,792.51,799.62,766.96,751.53,739.71,743.95,752.88,834.24,949.66,373.81,358.52,344.35,343.14,340.22,Upgrade
12,Long-Term Investments,3.03,3.21,3.37,3.49,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,54.24,54.6,54.96,55.14,55.49,55.84,56.2,56.55,56.93,57.31,57.7,58.09,58.52,58.9,59.31,59.65,60.06,60.47,60.88,61.29,Upgrade
14,Long-Term Deferred Tax Assets,8.85,8.84,8.85,8.85,9.57,9.51,9.57,9.58,7.32,6.9,6.07,6.1,5.82,5.81,5.79,5.82,0.68,0.52,0.75,0.86,Upgrade
