,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,12066,16427,16693,16970,11734,13128,8940,12308,8834,10403,11218,9066,10910,7645,4315,5708,4233,5203,10197,3444,Upgrade
1,Short-Term Investments,10586,9732,10192,8600,9293,11125,9917,10516,9634,12855,11358,11451,15450,12735,12662,12539,10125,10628,11143,8942,Upgrade
2,Trading Asset Securities,40018,33806,38111,33477,36893,38268,35205,32580,37654,34455,34500,34375,39393,32479,27937,27805,26922,27724,25117,23141,Upgrade
3,Accounts Receivable,4019,5787,3736,7159,4297,8235,4897,8043,4096,8041,4281,7549,5290,6411,4816,7008,5837,7280,5145,6809,Upgrade
4,Other Receivables,2362,372.21,2212,438.28,4119,694.59,4034,529.36,2996,1040,3267,1657,3203,1949,2543,604.53,2127,521.42,920,700.5,Upgrade
5,"Property, Plant & Equipment",762.35,830.04,880.53,913.77,1042,1072,1125,1106,998.07,986.79,1246,1232,1217,1221,1222,679.55,637.36,586.89,656.78,509.01,Upgrade
6,Goodwill,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,66.63,66.63,66.63,66.63,85.28,67.34,67.98,66.63,Upgrade
7,Other Intangible Assets,292.76,301.5,315.03,326.07,312.19,318.7,338.37,345.59,296.55,292.57,219.75,361.93,376.17,373.59,399.51,573.32,570.66,568.18,584.69,584.11,Upgrade
8,Investments in Debt & Equity Securities,6775,3487,6554,3776,7530,8927,10534,3942,4335,5567,7922,6384,5556,5847,4672,4747,4771,4730,5353,4818,Upgrade
9,Other Current Assets,2595,10942,3286,12369,3350,7960,2268,14411,5042,13536,5855,9774,7994,13571,6357,5327,5743,7342,5067,5163,Upgrade
10,Long-Term Deferred Tax Assets,1419,1389,1394,1400,1106,986.19,955.42,1097,660.7,591.34,531.72,482.5,279.95,291.65,305.73,294.19,204.18,226.43,153.64,176.75,Upgrade
11,Other Long-Term Assets,12652,11247,14703,13914,18785,12360,15826,13297,20839,11350,19564,14061,20398,11694,17802,16052,13940,9167,12375,5519,Upgrade
12,Total Assets,93597,94522,98130,99548,98512,103255,94091,98350,95437,99283,100013,96559,110135,94314,83099,81405,75196,74083,76780,59920,Upgrade
13,Accounts Payable,-,136.35,-,224.69,-,177.03,4.51,293.88,-,350.59,22.41,465.29,-,288.54,31.88,-,-,84.79,-,-,Upgrade
14,Accrued Expenses,9531,7811,9367,8259,9513,8591,8568,9432,9259,10740,11172,10778,16712,14022,14286,12009,11233,11379,10747,7822,Upgrade
15,Short-Term Debt,9274,9703,10254,11326,13679,16180,13846,10003,9989,11882,14625,20446,23795,17322,15004,17076,11256,12439,16411,14140,Upgrade
16,Current Portion of Long-Term Debt,-,15038,-,7418,-,20071,-,29679,-,6761,-,6880,-,1337,-,4292,-,4069,-,2017,Upgrade
17,Current Portion of Leases,-,122.77,-,112.64,-,134.84,-,127,-,98.97,-,112.24,-,-,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,579.06,607.38,732.24,671.15,2125,1834,1661,1287,650.77,744.16,595.98,656.92,702.54,1360,242.54,61.52,-,728.75,-,-,Upgrade
19,Long-Term Debt,44419,31368,47631,41158,45831,29108,42369,19477,44656,39718,43858,28077,34500,27412,27150,22715,27237,20385,21090,16153,Upgrade
20,Long-Term Leases,397.08,319.92,476.81,377.2,619.51,458.38,580.25,454.91,457.51,362.09,505.28,409.27,358.33,370.68,362.72,-,-,-,-,-,Upgrade
21,Long-Term Unearned Revenue,28.61,26.42,35.04,34.04,31.39,29.77,31.96,74.17,26.79,41.99,33.68,58.16,38.6,43.52,48.1,51.87,38.41,45.4,0.2,0.2,Upgrade
22,Long-Term Deferred Tax Liabilities,514.32,477.2,450.91,424.97,312.68,302.89,286.2,310.97,330.17,327.3,312.23,396.42,369.55,359.03,307.74,287.17,54.3,89.39,105.73,99.85,Upgrade
23,Other Long-Term Liabilities,4911,4771,4947,4935,1615,1438,2151,3311,4245,2453,3050,2332,2849,1412,3141,2603,2085,1904,5406,2181,Upgrade
24,Total Liabilities,69697,70396,73954,74962,73758,78375,69590,74496,69712,73594,74390,70736,79445,63947,60677,59162,52125,51230,53866,42413,Upgrade
25,Common Stock,8666,8666,8666,8666,8666,8666,8666,8666,8666,8666,8666,8666,8666,8666,6666,6666,6666,6666,6666,5180,Upgrade
