,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2631,2595,2385,2513,2693,2719,2458,2377,2541,2413,1851,2265,2127,2253,2271,2303,2361,2040,1811,2014,Upgrade
1,Other Revenue,-22.93,22.93,-,38.89,-18.22,18.22,-,38.18,-13.32,13.32,-,38.34,-14.05,14.05,-,21.66,-10.67,10.67,-,24.72,Upgrade
2,Revenue,2608,2618,2385,2552,2675,2737,2458,2416,2528,2426,1851,2303,2112,2267,2271,2325,2350,2050,1811,2038,Upgrade
3,Revenue Growth (YoY),-2.49%,-4.36%,-2.93%,5.65%,5.83%,12.83%,32.77%,4.89%,19.66%,6.99%,-18.51%,-0.92%,-10.11%,10.59%,25.46%,14.04%,16.37%,2.49%,-3.82%,3.23%,Upgrade
4,Cost of Revenue,2151,2145,1890,2042,1983,2182,2017,2014,2092,2154,1630,2038,1823,2029,1821,1847,1666,1429,1407,1523,Upgrade
5,Gross Profit,457.3,472.8,495.66,510.01,692.3,554.75,440.09,401.97,435.73,271.42,221.1,265.18,289.16,238.27,450.61,477.2,684.22,621.26,403.36,515.57,Upgrade
6,"Selling, General & Admin",156.63,163.68,157.63,177,163.81,160.92,152.63,141.59,155,149.98,129.24,157.05,148.11,153.09,152.64,88.74,183.56,159.1,152.68,201.75,Upgrade
7,Research & Development,44.29,38.25,28.76,37.23,40.48,37.34,24.98,39.35,36.42,35.51,23.72,30.16,38.76,-59.64,115.35,103.11,116.11,109.94,110.43,27.28,Upgrade
8,Other Operating Expenses,3.84,-21.3,17.1,19.76,19.02,9.99,14.75,25.4,7.9,8.57,6.21,22.7,11.74,7.47,9.02,32.68,11.78,9.36,8.02,44.95,Upgrade
