,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,463266,367050,231911,186304,169743,212316,212518,211570,195103,168605,160279,180114,172149,193404,215880,238328,229382,219228,187697,140045,57161,Upgrade
1,Market Cap Growth,9.13%,72.88%,9.13%,-11.94%,-13.00%,25.92%,32.59%,17.46%,13.33%,-12.82%,-25.76%,-24.43%,-24.95%,-11.78%,15.02%,70.18%,301.29%,306.17%,315.74%,262.44%,66.85%,Upgrade
2,Enterprise Value,550211,472546,333471,276306,253029,281790,269128,257609,236552,186534,171149,195683,188333,203199,221964,244031,230271,210843,214767,166424,81463,Upgrade
3,Last Close Price,92.98,94.62,59.99,46.10,43.66,53.02,51.15,50.52,50.11,41.14,37.78,45.17,46.09,52.99,55.20,61.82,54.32,57.75,49.65,-,-,Upgrade
4,PE Ratio,117.97,102.05,59.06,50.76,31.63,33.18,26.16,19.58,17.73,13.45,11.46,14.80,13.64,17.89,23.56,27.20,43.63,47.46,51.51,50.14,29.32,Upgrade
5,PS Ratio,4.41,6.26,4.41,3.69,3.56,4.74,4.65,4.45,4.12,3.36,3.12,3.99,4.39,5.59,6.92,8.18,8.53,8.59,7.34,5.67,2.41,Upgrade
6,PB Ratio,1.05,1.58,1.05,0.83,0.76,0.97,0.95,0.97,0.96,0.84,0.81,0.98,1.03,1.20,1.43,1.62,1.58,1.55,1.31,1.50,0.79,Upgrade
7,P/TBV Ratio,1.61,2.44,1.61,1.27,1.17,1.49,1.46,1.48,1.47,1.28,1.21,1.48,1.54,1.78,2.04,2.31,2.29,2.22,1.87,2.86,1.30,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,60.27,-89.63,-,-,-14.84,-,-,-,-,-,Upgrade
9,P/OCF Ratio,12.31,15.84,12.31,11.39,7.77,8.92,9.83,9.03,6.23,4.57,3.93,5.15,6.56,10.11,12.90,13.39,18.78,20.22,18.78,18.52,7.25,Upgrade
10,EV/Sales Ratio,10.13,8.06,6.34,5.47,5.30,6.29,5.89,5.42,5.00,3.72,3.33,4.33,4.81,5.88,7.11,8.38,8.56,8.27,8.40,6.73,3.43,Upgrade
11,EV/EBITDA Ratio,23.46,17.61,14.54,12.53,12.19,13.98,12.91,11.30,9.94,7.08,6.36,8.31,9.31,12.01,16.77,21.04,26.58,29.00,31.51,32.77,20.15,Upgrade
12,EV/EBIT Ratio,366.07,136.63,196.99,239.38,231.91,-,102.74,47.39,28.81,16.42,13.99,18.82,22.62,35.46,72.53,109.32,1338.18,-,-391.94,-,-24.52,Upgrade
13,EV/FCF Ratio,-13.57,-,-,-,-,-,-,-,-,-,-,65.48,-98.05,-,-,-15.19,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.33,0.36,0.33,0.34,0.33,0.33,0.32,0.32,0.32,0.30,0.29,0.27,0.25,0.27,0.27,0.27,0.26,0.29,0.21,0.32,0.49,Upgrade
15,Debt / EBITDA Ratio,3.24,2.73,2.60,2.95,3.45,3.74,3.14,3.28,3.27,3.05,1.89,1.68,1.56,2.46,2.03,2.02,2.66,31.37,2.09,3.87,3.77,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,16.26,-22.09,-,-,-2.43,-,-,-,-,-,Upgrade
17,Asset Turnover,0.18,0.18,0.16,0.15,0.14,0.14,0.14,0.13,0.15,0.19,0.20,0.20,0.18,0.17,0.17,0.14,0.13,0.18,0.20,0.21,Upgrade,
18,Inventory Turnover,2.30,2.34,2.46,2.38,2.20,2.11,2.11,2.23,2.30,2.44,2.96,3.33,3.48,3.57,3.65,4.03,4.04,4.45,4.98,4.29,4.31,Upgrade
19,Quick Ratio,1.09,1.33,1.09,0.98,1.20,1.31,1.40,1.58,1.91,1.91,2.48,2.51,2.98,2.99,3.29,3.65,4.33,3.41,3.04,1.96,1.57,Upgrade
20,Current Ratio,1.57,1.69,1.57,1.49,1.60,1.79,1.75,1.99,2.29,2.36,2.92,2.83,3.34,3.42,3.67,4.08,4.77,3.90,3.31,2.39,1.94,Upgrade
21,Return on Equity (ROE),3.42%,2.86%,2.23%,0.82%,3.09%,2.07%,6.23%,3.65%,5.98%,8.32%,9.38%,8.80%,9.47%,6.46%,12.60%,2.11%,4.28%,6.16%,4.29%,2.01%,Upgrade,
22,Return on Assets (ROA),1.11%,0.90%,0.46%,0.01%,-0.10%,0.47%,0.44%,0.47%,0.63%,2.91%,3.37%,3.64%,1.30%,2.37%,2.27%,1.00%,-2.04%,1.83%,-0.43%,0.67%,Upgrade,
23,Return on Capital (ROIC),1.26%,1.02%,0.53%,0.01%,-0.11%,0.55%,0.50%,0.55%,0.74%,3.39%,3.88%,4.11%,1.46%,2.64%,2.52%,1.11%,-2.30%,2.11%,-0.50%,0.78%,Upgrade,
24,Return on Capital Employed (ROCE),0.32%,1.17%,0.60%,0.40%,0.38%,-,0.94%,1.99%,3.18%,4.48%,4.86%,4.55%,4.02%,2.85%,1.62%,1.20%,0.09%,-,-0.33%,-,-3.39%,Upgrade
25,Earnings Yield,0.85%,0.98%,1.69%,1.97%,3.16%,3.01%,3.82%,5.11%,5.64%,7.44%,8.73%,6.76%,7.33%,5.59%,4.25%,3.68%,2.31%,2.13%,1.98%,2.05%,3.55%,Upgrade
26,FCF Yield,-8.75%,-8.93%,-17.48%,-25.70%,-22.04%,-14.27%,-14.95%,-13.64%,-6.79%,-3.37%,-0.89%,1.66%,-1.12%,-3.64%,-5.58%,-6.74%,-9.81%,-10.76%,-7.31%,-5.26%,-13.54%,Upgrade
27,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.17%,-,3.62%,-,Upgrade
28,Buyback Yield / Dilution,-0.35%,-0.38%,-0.28%,-0.25%,-0.28%,-0.37%,-0.46%,-0.28%,0.06%,0.07%,0.26%,-0.13%,-0.27%,4.47%,-0.54%,-31.95%,-32.77%,-43.67%,-36.61%,-18.60%,-17.95%,Upgrade
29,Total Shareholder Return,-0.35%,-0.38%,-0.28%,-0.25%,-0.28%,-0.37%,-0.46%,-0.28%,0.06%,0.07%,0.26%,-0.13%,-0.27%,4.47%,-0.54%,-31.95%,-32.77%,-43.67%,-36.61%,-18.60%,-17.95%,Upgrade
