,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5595,5306,5584,6438,7518,7556,8033,7225,5347,5182,6302,7337,9254,8096,6383,3912,3374,4645,3768,3405,3240,Upgrade
1,Market Cap Growth,-29.78%,-29.78%,-30.48%,-10.89%,40.61%,45.83%,27.47%,-1.53%,-42.22%,-36.00%,-1.27%,87.54%,174.30%,74.29%,69.42%,14.91%,4.14%,44.16%,53.58%,49.16%,84.38%,Upgrade
2,Enterprise Value,5482,5128,5361,6157,7223,7239,7752,6886,5144,4942,6030,7026,8942,8248,6301,3807,3259,4527,3649,3289,3163,Upgrade
3,Last Close Price,15.86,15.04,15.83,18.23,21.29,21.24,22.62,20.35,15.06,14.60,17.75,20.63,26.02,24.62,19.41,11.89,10.26,14.12,11.46,10.32,9.82,Upgrade
4,PE Ratio,-,-89.15,-,103.30,-,99.99,119.95,108.07,82.11,50.75,60.81,56.33,78.44,83.15,73.55,62.99,56.84,69.01,59.20,60.17,57.72,Upgrade
5,PS Ratio,9.85,9.50,9.55,9.71,11.38,11.39,12.16,11.33,8.70,8.47,10.54,12.12,17.45,16.67,16.34,12.56,10.84,15.14,12.35,11.58,10.92,Upgrade
6,PB Ratio,4.09,3.84,4.09,4.42,5.15,4.84,5.24,5.06,3.81,3.71,4.59,5.36,6.86,6.21,7.38,4.96,4.32,6.07,4.98,4.51,4.31,Upgrade
7,P/TBV Ratio,4.91,4.91,5.22,5.83,6.78,6.29,6.85,6.78,5.13,5.80,7.26,8.52,11.00,10.02,18.58,7.16,6.28,8.93,7.40,6.77,6.51,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-123.59,-,-,-,212.48,381.12,-,217.91,-,-,67.90,89.61,68.75,Upgrade
9,P/OCF Ratio,-,-,-,-,-320.40,-,-,-,99.19,-,183.06,-,154.72,147.02,-,66.12,67.62,60.76,58.59,70.91,56.01,Upgrade
10,EV/Sales Ratio,9.82,9.18,9.17,9.28,10.93,10.91,11.74,10.80,8.37,8.08,10.09,11.61,16.86,16.99,16.13,12.23,10.47,14.75,11.96,11.18,10.66,Upgrade
11,EV/EBITDA Ratio,149.17,190.30,-,69.83,77.90,73.08,81.32,73.33,55.68,46.43,55.59,59.40,85.51,71.88,61.32,41.75,36.53,50.00,43.00,38.95,38.92,Upgrade
12,EV/EBIT Ratio,700.28,700.28,-,87.00,-,87.20,97.50,88.78,67.47,54.60,64.73,66.90,97.26,80.29,69.37,48.09,42.17,57.51,49.64,44.70,44.63,Upgrade
13,EV/FCF Ratio,-46.53,-,-,-,-,-,-,-,-118.91,-,-,-,205.31,388.28,-,212.08,-,-,65.77,86.56,67.12,Upgrade
14,Debt / Equity Ratio,0.31,0.31,0.31,0.29,0.29,0.24,0.25,0.04,0.10,0.14,0.13,0.11,0.11,0.14,0.30,0.12,0.08,0.09,0.08,0.06,0.06,Upgrade
15,Debt / EBITDA Ratio,11.69,4.21,-,4.65,8.20,3.01,2.81,0.58,1.87,1.69,1.47,1.44,1.43,1.51,1.65,2.00,0.48,0.95,0.54,1.09,0.33,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-3.18,-,-,-,3.48,8.51,-,5.43,-,-,1.05,1.17,0.98,Upgrade
