,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1269,1470,1120,1346,993.53,1158,886.53,986.97,765.86,787.22,Upgrade
1,Revenue Growth (YoY),13.30%,9.23%,12.70%,16.23%,12.07%,17.34%,15.76%,25.37%,-18.62%,-19.26%,Upgrade
2,Cost of Revenue,321.03,385.17,283.26,321.3,255.44,292.04,225.29,236.89,194.27,212.96,Upgrade
3,Gross Profit,947.52,1085,836.42,1025,738.09,866.1,661.24,750.08,571.59,574.26,Upgrade
4,"Selling, General & Admin",546.62,669.04,498.77,631.74,462.72,520.59,379.41,434.17,311.83,345.62,Upgrade
5,Other Operating Expenses,-6.88,-54.67,-4.78,-5.16,-9.31,-11.08,-3.72,-2.35,-1.47,-3.45,Upgrade
6,Operating Expenses,530.57,619.3,476.46,606.88,440.62,492.81,374.35,446.67,324.88,402.76,Upgrade
7,Operating Income,416.95,465.96,359.96,417.94,297.47,373.29,286.89,303.41,246.71,171.51,Upgrade
8,Interest Expense,-13.38,-14.06,-7.21,-6.84,-4.09,-7.66,-5.24,-9.91,-11.49,-13.88,Upgrade
9,Interest & Investment Income,43.51,36.47,32.45,28.84,23.58,18.6,20.65,10.62,17.27,11.15,Upgrade
10,Currency Exchange Gain (Loss),-13.02,-1.62,-7.4,-2.87,-6.41,5.83,5.5,33.92,-6.55,-15.09,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-3.64,Upgrade
12,EBT Excluding Unusual Items,434.06,486.75,377.8,437.07,310.55,390.05,307.8,338.04,245.94,150.05,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-320.65,Upgrade
14,Gain (Loss) on Sale of Assets,-0.1,-0.65,-0.2,-0.19,-1.03,-1.88,-0.11,-0.23,-0.02,-0.17,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-5.49,Upgrade
16,Pretax Income,433.96,486.1,377.61,436.88,309.52,388.17,307.69,337.82,245.92,-176.26,Upgrade
17,Income Tax Expense,33,47.37,29.78,48.82,13.88,45.96,62.79,53.29,48.7,20.56,Upgrade
18,Earnings From Continuing Operations,400.96,438.72,347.83,388.06,295.64,342.21,244.91,284.53,197.21,-196.82,Upgrade
19,Minority Interest in Earnings,-1.2,-2.08,0.06,-1.88,1.09,-2.68,5.74,5.37,11.67,27.17,Upgrade
20,Net Income,399.77,436.64,347.89,386.18,296.73,339.53,250.64,289.9,208.89,-169.65,Upgrade
21,Net Income to Common,399.77,436.64,347.89,386.18,296.73,339.53,250.64,289.9,208.89,-169.65,Upgrade
22,Net Income Growth,14.91%,13.07%,17.24%,13.74%,18.39%,17.12%,19.99%,-,-16.27%,-,Upgrade
23,Shares Outstanding (Basic),802,793,789,788,793,803,800,808,826,846,Upgrade
24,Shares Outstanding (Diluted),811,802,797,789,795,805,804,808,827,846,Upgrade
25,Shares Change (YoY),1.79%,1.58%,0.23%,-2.00%,-1.16%,-0.34%,-2.72%,-4.45%,-4.84%,-3.74%,Upgrade
26,EPS (Basic),0.50,0.55,0.44,0.49,0.37,0.42,0.31,0.36,0.25,-0.20,Upgrade
27,EPS (Diluted),0.49,0.54,0.44,0.49,0.37,0.42,0.31,0.36,0.25,-0.20,Upgrade
28,EPS Growth,12.89%,11.47%,16.98%,16.47%,19.76%,16.67%,23.35%,-,-12.01%,-,Upgrade
29,Free Cash Flow,303.42,529.21,237.2,590.91,305.19,470.45,156.83,526.14,292.22,178.11,Upgrade
30,Free Cash Flow Per Share,0.37,0.66,0.30,0.75,0.38,0.58,0.20,0.65,0.35,0.21,Upgrade
31,Dividend Per Share,0.279,0.270,0.139,-,-,0.161,0.083,0.163,0.073,0.091,Upgrade
32,Dividend Growth,101.13%,-,-,-,-,-0.98%,14.03%,79.22%,-17.06%,-,Upgrade
33,Operating Margin,32.87%,31.69%,32.15%,31.05%,29.94%,32.23%,32.36%,30.74%,32.21%,21.79%,Upgrade
34,Profit Margin,31.51%,29.69%,31.07%,28.69%,29.87%,29.32%,28.27%,29.37%,27.27%,-21.55%,Upgrade
35,Free Cash Flow Margin,23.92%,35.99%,21.18%,43.90%,30.72%,40.62%,17.69%,53.31%,38.16%,22.63%,Upgrade
36,EBITDA,453.51,501.95,395.56,451.92,333.97,407.28,321.43,337.5,281.29,207.53,Upgrade
37,D&A For EBITDA,36.56,35.99,35.6,33.98,36.5,33.99,34.54,34.09,34.58,36.02,Upgrade
38,EBIT,416.95,465.96,359.96,417.94,297.47,373.29,286.89,303.41,246.71,171.51,Upgrade
