,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2596,2748,2644,2450,1941,2196,1715,1940,1521,1383,Upgrade
1,Short-Term Investments,985.32,834.94,518,589.17,510,230,300,-,-,-,Upgrade
2,Cash & Short-Term Investments,3581,3583,3162,3039,2451,2426,2015,1940,1521,1383,Upgrade
3,Cash Growth,13.25%,17.89%,29.04%,25.27%,21.59%,25.05%,32.50%,40.27%,6.99%,8.94%,Upgrade
4,Accounts Receivable,233.46,255.84,191.37,259.56,295.81,351.23,374.67,448.54,596.77,763.81,Upgrade
5,Other Receivables,40.61,54.13,49.45,36.1,24.78,18.34,16.51,9.89,10.03,28.44,Upgrade
6,Receivables,274.06,309.97,240.81,295.66,320.6,369.57,391.18,458.43,606.8,792.25,Upgrade
7,Inventory,364.32,384.91,343.46,287.66,257.74,257.62,240.21,227.37,192.15,210.68,Upgrade
8,Restricted Cash,-,-,-,-,-,2.32,2.32,-,-,-,Upgrade
9,Other Current Assets,23.59,-,37.94,-,24.16,-,62.16,32.62,16.85,23.49,Upgrade
10,Total Current Assets,4243,4278,3784,3623,3053,3056,2711,2659,2337,2410,Upgrade
11,"Property, Plant & Equipment",875.63,863.71,858.53,875,870.08,858.45,813.24,799.45,788.98,788.12,Upgrade
12,Long-Term Investments,19.23,9.23,15.5,6.5,6.5,-,-,-,-,-,Upgrade
13,Other Intangible Assets,270.7,283.14,297.02,311.9,326.78,341.66,356.54,371.42,386.3,396.07,Upgrade
14,Long-Term Deferred Tax Assets,20.9,17.84,27.72,36.43,40.75,46.86,61.67,58.89,60.5,45.94,Upgrade
15,Other Long-Term Assets,60.21,55.99,44.19,39.87,48.71,59.94,71.41,61.8,70.67,68.31,Upgrade
16,Total Assets,5490,5508,5027,4892,4346,4363,4014,3950,3643,3708,Upgrade
17,Accounts Payable,41.85,83.1,81.44,59.89,62.82,66.64,37.31,50.89,36.66,55.52,Upgrade
18,Accrued Expenses,607.24,638.76,525.83,566.13,463.99,465.53,380.77,406.42,323.72,364.6,Upgrade
19,Current Portion of Long-Term Debt,507.7,503.42,528.01,450.52,466.42,599.3,577.55,549.41,585.16,553.57,Upgrade
20,Current Portion of Leases,4.12,4.22,3.81,3.71,3.4,3.12,3.2,-,-,-,Upgrade
21,Current Income Taxes Payable,34.31,43.38,18.81,32.89,6.09,2.54,32.31,71.11,38.63,69.46,Upgrade
22,Current Unearned Revenue,30.56,17.56,15.96,39.98,19.59,21.21,14.29,15.49,16.23,19.25,Upgrade
23,Other Current Liabilities,160.53,204.57,149.47,197.37,174.63,199.07,214.6,238.55,210.04,233.9,Upgrade
24,Total Current Liabilities,1386,1495,1323,1350,1197,1357,1260,1332,1210,1296,Upgrade
25,Long-Term Leases,3.6,3.9,5.87,5.95,8.55,8.55,11.4,-,-,-,Upgrade
26,Long-Term Unearned Revenue,18.46,19.18,19.45,18.93,20.09,16.7,19.82,15.63,16.05,16.74,Upgrade
27,Long-Term Deferred Tax Liabilities,90.42,71.21,92.32,78.01,69.71,69.3,70.82,86.26,89.39,88.29,Upgrade
28,Total Liabilities,1499,1589,1441,1453,1295,1452,1362,1434,1316,1401,Upgrade
29,Common Stock,66.86,63.81,63.74,63.45,63.45,64.8,64.65,64.42,66.41,68.03,Upgrade
30,Additional Paid-In Capital,178.77,18.15,14.34,-,-,19.79,11.88,-,73.55,145.4,Upgrade
31,Retained Earnings,3330,3381,3053,2913,2527,2393,2120,2003,1775,1640,Upgrade
32,Treasury Stock,-83.17,-83.17,-83.17,-83.17,-83.17,-113.32,-88.64,-88.64,-121.76,-88.64,Upgrade
33,Comprehensive Income & Other,208.78,247.15,248.36,251.7,251.41,253.89,253.95,241.38,232.92,228.84,Upgrade
