,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,529.57,411.24,424.27,820.09,253.18,110.86,120.97,294.55,127.08,72.63,41.75,203.76,129.54,34.42,85.11,292.98,161.19,90.1,379.27,648.7,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,30,-,69.02,4.01,20.59,-,Upgrade
2,Accounts Receivable,362.22,395.47,483.21,337.4,286.6,320.81,389.96,298.02,257.77,355.06,388.12,263.6,228.2,291.67,334.39,274.6,263.87,295.45,353.02,237.48,Upgrade
3,Other Receivables,142.89,148.65,143.78,145.41,115.22,117.67,148.45,160.38,113.35,117.97,127.7,54.44,62.22,61.51,64.18,58.51,56.59,52.38,164.26,163.7,Upgrade
4,Inventory,31.46,34.14,28.91,40.57,57.98,51.3,46.8,69.39,36.19,42.05,29.37,61.29,37.53,32.36,33,49.05,29.9,25.23,24.3,60.19,Upgrade
5,Prepaid Expenses,-,-,-,1.02,-,-,-,1.41,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Current Assets,25.54,39.58,30.83,29.78,11.08,14.83,94.16,96.11,50.8,46.48,80.75,108.01,92.26,98.6,99.52,110.37,83.97,74.87,57.7,75.69,Upgrade
7,Total Current Assets,1092,1029,1111,1374,724.05,615.48,800.34,919.86,585.19,634.19,667.68,691.11,549.76,518.56,646.2,785.51,664.53,542.03,999.13,1186,Upgrade
8,"Property, Plant & Equipment",672.18,691.14,712.22,730.38,745.2,753.64,777.18,797.46,792.69,809.09,818.74,848.64,814.87,836.19,848.68,863.11,808.83,812.3,412.78,424.21,Upgrade
9,Goodwill,36.76,36.76,36.76,36.76,36.76,36.76,36.76,36.76,36.76,36.76,36.76,37.53,37.53,37.53,37.53,37.53,37.53,37.53,0.77,0.77,Upgrade
10,Other Intangible Assets,39.41,40.38,41.16,42.16,43.22,44.25,39.94,40.43,41.29,42.19,43.08,43.87,44.48,45.31,45.93,46.84,48.59,48.73,3.62,3.61,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,93.7,93.32,92.19,92.5,92.35,88.11,15.21,10,10,Upgrade
12,Long-Term Deferred Tax Assets,39.2,40.11,41.17,37.05,36.84,29.77,31.19,40,39.68,31.83,29.91,43.34,47.31,33.39,35.07,38.03,31.36,31.59,32.54,31.85,Upgrade
13,Long-Term Deferred Charges,139.23,144.99,151.25,157.92,165.42,173.04,180.88,187.08,194.24,205.49,215.27,225.66,235.81,246.05,253.68,263.71,267.23,279.12,287.85,296.04,Upgrade
14,Other Long-Term Assets,32.6,36.4,27.13,27.95,43.36,41.35,41.92,50.61,65.16,51.88,132.2,76.56,93.08,85.21,130.9,68.12,126.21,110.93,130.88,62.61,Upgrade
15,Total Assets,2051,2019,2121,2407,1795,1694,1908,2072,1755,1811,1944,2060,1916,1894,2090,2195,2072,1877,1878,2015,Upgrade
16,Accounts Payable,131.25,147.44,168.73,242.25,222.77,216.87,260.19,208.64,115.11,123.8,147.59,149.34,126.7,136.63,161.05,165.04,207.58,168.04,146.08,115.54,Upgrade
17,Accrued Expenses,14.73,42.24,18.68,40.82,15.65,38.39,11.68,31.62,16.93,18.44,18.85,28.97,14.38,17.96,19.15,23.92,15.6,15.74,20.75,21.93,Upgrade
18,Short-Term Debt,300.45,300.34,301.97,300.23,499.33,529.15,529.43,509.38,513.38,517.23,507.78,339.96,441.28,507.25,527.92,459.48,509.57,505.57,445.54,381.04,Upgrade
19,Current Portion of Long-Term Debt,2.47,0.06,-,0.08,-,-,-,-,37.79,115.17,127.16,131.21,134.57,43.33,152.46,117.23,129.22,57.74,95.61,52.74,Upgrade
20,Current Unearned Revenue,178.61,37.66,31.01,445.7,207.63,12.81,15.06,408.54,163.73,7.51,4.26,416,212.22,11.11,0.46,402.68,184.9,21.62,-,-,Upgrade
21,Current Portion of Leases,-,2.39,2.89,2.31,3.55,1.36,1.35,1.31,-,1.32,-,2.24,-,100.45,-,-,-,43.82,-,38.16,Upgrade
