,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,158,149,69,66,100,172,129,135,128,120,103,147,76,128,117,132,41,73,92,110,127,Upgrade
1,Market Cap Growth,-13.58%,-13.58%,-46.05%,-51.11%,-22.40%,44.12%,25.27%,-8.23%,68.46%,-6.85%,-12.50%,11.11%,85.71%,77.13%,27.91%,20.03%,-67.56%,-59.04%,-43.80%,-16.65%,-60.35%,Upgrade
2,Enterprise Value,263,273,163,159,193,259,215,214,208,186,169,203,133,192,180,264,173,163,182,276,293,Upgrade
3,Last Close Price,0.08,0.10,0.06,0.05,0.10,0.17,0.12,0.13,0.14,0.20,0.14,0.20,0.11,0.18,0.16,0.18,0.06,0.11,0.14,0.22,0.25,Upgrade
4,PE Ratio,-,-20.93,-8.26,-,-,4.46,5.56,-,-2.46,-,-,-,-,-339.84,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.31,0.49,0.21,0.20,0.33,0.45,0.38,0.51,0.48,0.61,0.65,0.99,0.70,1.13,1.20,-,0.21,0.33,0.38,0.48,0.59,Upgrade
6,PB Ratio,0.28,0.35,0.16,0.18,0.26,0.45,0.36,0.38,-,0.40,0.34,0.49,-,0.35,0.32,0.36,-,0.19,0.26,0.31,-,Upgrade
7,P/TBV Ratio,0.35,0.35,0.16,0.18,0.26,0.45,0.36,0.38,-,0.39,0.34,0.48,-,0.37,0.34,0.38,-,0.21,0.28,0.33,-,Upgrade
8,EV/Sales Ratio,0.87,0.90,0.50,0.48,0.63,0.67,0.63,0.81,0.77,0.94,1.07,1.38,1.22,1.68,1.84,-,0.90,0.74,0.75,1.20,1.36,Upgrade
9,EV/EBITDA Ratio,38.33,54.94,32.71,-,-,4.91,6.56,-,15.04,204.93,47.50,-,22.39,47.38,-36.62,-,-,-,-,167.78,-87.20,Upgrade
10,EV/EBIT Ratio,54.18,56.25,35.24,-,-,4.97,6.68,-,16.29,-578.36,93.13,-,-,75.31,-27.94,-,-,-,-,-216.69,-42.09,Upgrade
11,Debt / Equity Ratio,0.26,0.26,0.26,0.35,0.24,0.24,0.25,0.25,-,0.33,0.25,0.25,-,0.20,0.21,0.21,-,0.38,0.27,0.27,-,Upgrade
12,Debt / EBITDA Ratio,15.75,1.23,1.23,-,-,1.10,1.08,-,-,16.49,18.63,-,-,4.48,14.44,-,-,-,-,15.04,-,Upgrade
13,Asset Turnover,0.79,0.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,0.80,0.82,0.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.70,0.70,0.70,0.43,-,1.28,-,0.33,-,0.67,-,0.30,-,0.92,-,0.49,-,2.27,-,1.04,-,Upgrade
16,Current Ratio,3.85,3.85,3.85,3.47,-,3.44,-,3.62,-,3.18,-,2.89,-,4.23,-,4.40,-,16.34,-,8.70,-,Upgrade
17,Return on Equity (ROE),15.53%,16.64%,-24.98%,-16.96%,16.30%,18.10%,-,-,-0.51%,-0.39%,-,-,2.35%,-0.40%,-,-,-4.47%,-7.18%,-,-,Upgrade,
18,Return on Assets (ROA),9.66%,10.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),10.10%,10.47%,-11.37%,-8.25%,11.44%,11.61%,-,-,0.90%,0.47%,-,-,2.01%,0.47%,-,-,-2.83%,-0.22%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),1.15%,1.15%,1.09%,-,-,13.44%,-,-,-,-0.11%,-,-,-,0.68%,-,-,-,-,-,-0.29%,-,Upgrade
21,Earnings Yield,-4.50%,-4.78%,-12.10%,-13.22%,9.01%,22.40%,17.99%,5.00%,-40.65%,-54.99%,-61.66%,-43.19%,1.93%,-0.29%,-4.55%,-,-129.34%,-77.84%,-59.29%,-48.58%,-25.63%,Upgrade
22,FCF Yield,-38.77%,-4.03%,-4.32%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-12.15%,-20.39%,-20.39%,4.48%,-15.39%,-69.95%,-69.95%,-93.48%,-47.28%,-,-,-,-57.31%,-22.93%,-22.93%,-,-10.04%,82.75%,-83.27%,-95.77%,-59.26%,Upgrade
24,Total Shareholder Return,-12.15%,-20.39%,-20.39%,4.48%,-15.39%,-69.95%,-69.95%,-93.48%,-47.28%,-,-,-,-57.31%,-22.93%,-22.93%,-,-10.04%,82.75%,-83.27%,-95.77%,-59.26%,Upgrade
