,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2751,2865,1967,3848,4077,4846,4005,4818,5031,4632,4362,5074,6343,7440,7647,9547,9662,11148,10605,11528,13097,Upgrade
1,Market Cap Growth,-40.88%,-40.88%,-50.89%,-20.12%,-18.98%,4.62%,-8.17%,-5.06%,-20.67%,-37.74%,-42.96%,-46.85%,-34.35%,-33.26%,-27.90%,-17.18%,-26.23%,-17.37%,-37.12%,-47.98%,-11.89%,Upgrade
2,Enterprise Value,13582,12757,12127,14208,14436,15099,14188,15524,15737,15422,16732,19714,20982,21671,23581,24920,25034,26059,25465,25343,26912,Upgrade
3,Last Close Price,1.93,2.01,1.38,2.70,2.86,3.40,2.81,3.38,3.53,3.25,3.06,3.56,4.45,5.22,5.35,6.68,6.76,7.80,7.42,8.08,9.18,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-4.82,-3.39,-,-,-,-,-,-,74.73,54.61,42.81,-,Upgrade
5,Forward PE,-,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.62,12.93,12.68,14.44,14.46,Upgrade
6,PS Ratio,0.56,0.54,0.37,0.72,0.75,0.87,0.66,0.72,0.71,0.59,0.53,0.60,0.75,0.92,0.93,1.14,1.12,1.20,1.10,1.17,1.29,Upgrade
7,PB Ratio,0.95,0.41,0.24,0.46,0.48,0.49,0.40,0.47,0.49,0.41,0.39,0.45,0.56,0.61,0.61,0.58,0.64,0.65,0.62,0.68,0.78,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.74,11.12,2.48,2.18,2.47,2.87,Upgrade
9,P/FCF Ratio,3.63,3.78,2.52,6.54,6.75,16.22,8.34,5.13,-,4.54,10.95,-,-11.70,-,-,-,-8.78,-,-,-,-,Upgrade
10,P/OCF Ratio,3.02,3.02,1.94,4.37,4.35,7.77,4.56,3.47,4.01,2.72,4.00,6.76,8.54,-,15.33,33.28,28.58,25.22,22.79,23.41,72.56,Upgrade
11,PEG Ratio,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,Upgrade
12,EV/Sales Ratio,2.57,2.41,2.27,2.65,2.67,2.70,2.34,2.33,2.22,1.95,2.04,2.34,2.47,2.68,2.86,2.98,2.89,2.81,2.64,2.58,2.64,Upgrade
13,EV/EBITDA Ratio,18.91,17.63,14.22,16.24,-,11.79,9.14,9.07,9.20,10.55,15.96,-34.08,-,-12.38,-,183.70,-,13.05,12.73,12.04,13.19,Upgrade
14,EV/EBIT Ratio,-,-,-90.27,-112.22,-,56.28,30.21,25.32,-,69.64,-139.44,-10.54,-,-,-,-30.09,-,23.95,22.02,19.96,21.18,Upgrade
15,EV/FCF Ratio,17.92,16.83,15.56,24.15,23.90,50.54,29.53,16.52,-,15.12,42.02,-,-38.72,-,-,-,-22.75,-,-,-,-,Upgrade
16,Debt / Equity Ratio,1.26,1.26,0.99,0.98,0.97,0.84,0.83,0.84,0.86,0.80,0.86,0.93,0.96,1.08,1.06,0.94,1.00,0.93,0.94,0.97,0.92,Upgrade
17,Debt / EBITDA Ratio,12.28,10.80,4.90,5.89,-,6.26,4.83,5.70,15.88,3.73,4.03,6.93,-,17.09,-,10.14,-,7.92,7.46,6.99,10.53,Upgrade
18,Debt / FCF Ratio,11.63,11.63,10.28,13.78,13.53,27.89,17.32,9.14,-,8.84,23.91,-,-20.13,-,-,-,-13.60,-,-,-,-,Upgrade
19,Asset Turnover,0.21,0.22,0.21,0.26,0.20,0.20,0.19,0.26,0.24,0.25,0.21,0.30,0.22,0.21,0.17,0.20,0.20,0.20,0.18,0.26,Upgrade,
20,Inventory Turnover,10.94,10.16,10.26,10.31,15.92,8.54,8.47,8.90,11.66,10.13,9.69,8.86,13.14,8.56,14.19,6.77,11.33,8.72,9.22,7.92,11.10,Upgrade
21,Quick Ratio,0.61,0.61,0.64,0.72,0.71,0.82,0.82,0.85,0.86,0.79,0.65,0.69,0.65,0.53,0.42,0.56,0.56,0.56,0.59,0.65,0.67,Upgrade
22,Current Ratio,0.72,0.72,0.75,0.84,0.85,0.98,0.99,1.00,1.01,0.96,0.98,0.85,0.88,0.79,0.83,0.74,0.73,0.73,0.75,0.79,0.82,Upgrade
23,Return on Equity (ROE),-45.62%,-4.40%,-2.76%,-63.70%,-2.20%,-1.46%,-1.95%,-28.48%,5.32%,2.31%,-8.17%,-25.10%,-8.55%,-96.44%,-2.01%,-44.40%,2.00%,3.05%,3.24%,-1.54%,Upgrade,
24,Return on Assets (ROA),-0.48%,1.83%,1.01%,-4.92%,0.78%,1.75%,1.17%,-1.03%,2.46%,2.70%,0.40%,-3.17%,-0.41%,-8.84%,0.76%,-8.96%,1.55%,1.70%,2.03%,0.82%,Upgrade,
25,Return on Capital (ROIC),-0.69%,2.64%,1.45%,-6.90%,1.08%,2.42%,1.61%,-1.44%,3.43%,3.83%,0.58%,-4.55%,-0.60%,-12.43%,1.03%,-12.17%,2.09%,2.29%,2.76%,1.12%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-0.93%,-0.81%,-,1.52%,2.63%,3.38%,-,1.20%,-0.64%,-9.90%,-,-,-,-3.05%,-,3.94%,4.14%,4.53%,4.47%,Upgrade
27,Earnings Yield,-88.36%,-84.84%,-82.95%,-41.03%,-38.57%,-21.38%,-22.12%,-16.67%,-19.15%,-20.76%,-29.50%,-91.74%,-71.58%,-74.56%,-68.40%,-18.58%,-16.14%,1.34%,1.83%,2.34%,2.74%,Upgrade
28,FCF Yield,27.56%,26.46%,39.63%,15.29%,14.82%,6.16%,11.99%,19.51%,16.04%,22.02%,9.13%,-5.24%,-8.54%,-9.80%,-11.99%,-13.16%,-11.39%,-10.45%,-10.32%,-7.77%,-10.75%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,506.70%,46170.26%,-,-,-,-,-,-,383.37%,237.61%,251.84%,-,Upgrade
30,Buyback Yield / Dilution,-21.70%,-57.81%,22.79%,-38.59%,-15.96%,-36.95%,7.73%,21.81%,-21.72%,41.01%,30.65%,-6.85%,-5.85%,36.13%,12.93%,30.61%,23.38%,-18.18%,-17.76%,-8.21%,9.34%,Upgrade
31,Total Shareholder Return,-21.70%,-57.81%,22.79%,-38.59%,-15.96%,-36.95%,7.73%,21.81%,-21.72%,41.01%,30.65%,-6.85%,-5.85%,36.13%,12.93%,30.61%,23.38%,-18.18%,-17.76%,-8.21%,9.34%,Upgrade
