,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,744.8,718.93,660.6,619.43,571.48,543.06,571.81,572.37,528.96,-,487.03,498.26,447.18,472.62,491.78,560.24,453.41,503.01,515.91,652.38,Upgrade
1,Trading Asset Securities,0.07,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.07,-,0.07,0.1,0.11,0.08,0.08,0.07,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,744.87,718.99,660.65,619.48,571.54,543.11,571.86,572.42,529.03,-,487.09,498.36,447.29,472.7,491.86,560.32,453.41,503.01,515.91,652.38,Upgrade
3,Cash Growth,30.33%,32.38%,15.53%,8.22%,8.04%,-,17.40%,14.86%,18.27%,-,-0.97%,-11.06%,-1.35%,-6.03%,-4.66%,-14.11%,-21.51%,61.07%,100.62%,-38.85%,Upgrade
4,Accounts Receivable,366.68,373.62,393.08,435.8,338.08,254.14,258.22,319.85,244.31,-,215.17,353.92,336.57,370.62,358.48,357.29,369.65,313.14,278.44,263.97,Upgrade
5,Other Receivables,38.57,31.25,42.51,41.31,60.46,43.45,56.55,54.78,109.13,-,229.17,123.63,120.89,115.89,116.06,105.13,102.62,93.42,98.52,96.25,Upgrade
6,Receivables,405.26,404.88,435.59,477.11,398.53,297.59,314.77,374.63,353.44,-,444.34,477.55,457.46,486.51,474.54,462.42,472.27,406.56,376.97,360.22,Upgrade
7,Inventory,448.06,516.58,559.15,630.54,783.77,777.02,686.14,608.05,630.38,-,686.76,577.63,525.72,496.47,617.7,663.82,723.46,650.96,660.66,727.14,Upgrade
8,Prepaid Expenses,-,6.1,-,5.84,-,8.66,-,3.63,-,-,-,4.06,-,-,-,-,-,-,-,6.31,Upgrade
9,Other Current Assets,164.47,168.42,184.78,190.95,224.67,222.24,208.67,190.74,220.4,-,239.6,245.67,383.58,333.11,263.86,365,279.48,240.93,323.23,335.62,Upgrade
10,Total Current Assets,1763,1815,1840,1924,1979,1849,1781,1749,1733,-,1858,1803,1814,1789,1848,2052,1929,1801,1877,2082,Upgrade
11,"Property, Plant & Equipment",570.66,572.9,590.57,612,635.64,661.95,685.9,711.39,791.9,-,819.29,828.75,835.23,815.31,815.95,744.6,744.39,744.38,754.7,776.58,Upgrade
12,Long-Term Investments,50.15,52.06,50.83,51.57,58.17,58.93,60.91,67.51,92.67,-,91.78,91.69,91.37,91.72,90.03,90.13,90.45,88.3,88.59,88.72,Upgrade
13,Other Intangible Assets,27.37,27.63,28.34,29,29.28,29.42,26.02,26.5,30.64,-,31.68,30.87,31.25,31.65,32.13,32.42,31.34,31.69,31.09,31.76,Upgrade
14,Long-Term Deferred Tax Assets,16.21,15.77,18.5,19.9,21.84,21.39,19.41,16.47,11.61,-,13.34,12.04,13.04,12.49,15.62,15.05,8.06,7.03,8.3,7.68,Upgrade
15,Long-Term Deferred Charges,23.78,28.09,31.23,36.89,40.78,44.38,41.9,42.78,38.95,-,43.71,43.73,33.49,28.73,25.72,27.08,24.7,24.06,20.49,25.22,Upgrade
16,Other Long-Term Assets,99.73,93.27,85.5,77.6,77.94,77.68,80.58,82.24,16.39,-,15.79,18.23,16.48,13.39,18.5,69.52,46.35,55.3,55.78,61.37,Upgrade
17,Total Assets,2551,2605,2645,2751,2842,2742,2696,2696,2715,-,2873,2829,2835,2782,2846,3030,2874,2752,2836,3073,Upgrade
