,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,19787.0,22946,18853.0,21382,15904.0,13752,15659.0,13379,11877.0,7973,Upgrade
1,Long-Term Investments,22071.0,22952,17506.0,19968,19259.0,18668,18031.0,14434,13645.0,11946,Upgrade
2,Trading Asset Securities,4501.0,4167,2947.0,2309,1712.0,2111,3271.0,2594,3386.0,5430,Upgrade
3,Loans & Lease Receivables,255382.0,260984,256479.0,260387,249951.0,261555,235485.0,241337,218209.0,212137,Upgrade
4,Other Receivables,1707.0,946.69,1209.0,381.37,879.24,390.61,869.07,66.58,430.79,21.19,Upgrade
5,"Property, Plant & Equipment",28950.0,29005,25902.0,26302,26840.0,27697,26396.0,23124,18931.0,17421,Upgrade
6,Goodwill,194.74,182.19,171.52,268.5,270.51,373.98,373.98,2032,2032.0,2384,Upgrade
7,Other Intangible Assets,140.6,123.7,121.75,92.16,85.97,74.79,72.23,51.52,49.13,28.89,Upgrade
8,Other Current Assets,4982.0,5183,4657.0,5516,6111.0,7315,8422.0,11257,6058.0,8284,Upgrade
9,Long-Term Deferred Tax Assets,6051.0,5921,6052.0,6332,6118.0,6037,5395.0,5306,5143.0,4732,Upgrade
10,Other Long-Term Assets,16146.0,8815,17176.0,17977,19399.0,19921,21347.0,19504,19768.0,18458,Upgrade
11,Total Assets,360390.0,361642,351483.0,361363,346995.0,358485,335880.0,333555,299927.0,289317,Upgrade
12,Accounts Payable,7866.0,10274,9510.0,11558,13975.0,16141,13890.0,12595,7880.0,7572,Upgrade
13,Accrued Expenses,4798.0,-,5171.0,-,4547.0,-,4737.0,-,3967.0,-,Upgrade
14,Short-Term Debt,19220.0,42.82,22302.0,19383,16496.0,24867,17153.0,21263,20066.0,13926,Upgrade
15,Current Portion of Long-Term Debt,126556.0,127086,110139.0,134033,107045.0,120188,106672.0,92143,84601.0,87738,Upgrade
16,Current Portion of Leases,277.21,285.92,280.5,150.66,143.96,158.79,163.64,187.62,237.54,254.82,Upgrade
17,Long-Term Debt,119511.0,138019,123456.0,114940,128116.0,117751,108798.0,120536,102842.0,86675,Upgrade
18,Long-Term Leases,717.26,746.66,707.15,351.49,362.43,368.47,443.38,482.62,583.05,1585,Upgrade
19,Long-Term Unearned Revenue,1057.0,620.15,1460.0,531.37,1433.0,241.03,2130.0,621.25,1426.0,613.46,Upgrade
20,Current Income Taxes Payable,1278.0,479.43,1438.0,967.57,1858.0,1161,2172.0,978.05,1765.0,1068,Upgrade
21,Other Current Liabilities,7639.0,12375,7941.0,11342,8245.0,15174,11588.0,18816,10285.0,17439,Upgrade
22,Long-Term Deferred Tax Liabilities,826.53,837.63,860.95,895.46,902.57,426.41,386.85,239.28,244.08,191.63,Upgrade
23,Other Long-Term Liabilities,12937.0,11822,10339.0,10747,11289.0,12544,14275.0,17314,20229.0,26562,Upgrade
24,Total Liabilities,302913.0,302589,293914.0,304900,294554.0,309021,282826.0,285176,254660.0,243624,Upgrade
25,Common Stock,13099.0,13098,13066.0,13066,13052.0,13052,13043.0,11729,10397.0,10300,Upgrade
26,Retained Earnings,34361.0,33558,34462.0,32067,30873.0,27603,26270.0,23435,22069.0,19587,Upgrade
27,Comprehensive Income & Other,1530.0,3102,4145.0,4833,4404.0,4722,9724.0,10383,10131.0,13838,Upgrade
28,Total Common Equity,48990.0,49759,51673.0,49966,48329.0,45377,49037.0,45547,42598.0,43725,Upgrade
29,Minority Interest,8487.0,9294,5896.0,6497,4112.0,4087,4017.0,2832,2670.0,1968,Upgrade
30,Shareholders' Equity,57477.0,59053,57570.0,56463,52441.0,49464,53054.0,48379,45267.0,45693,Upgrade
31,Total Liabilities & Equity,360390.0,361642,351483.0,361363,346995.0,358485,335880.0,333555,299927.0,289317,Upgrade
32,Total Debt,266282.0,266181,256884.0,268859,252163.0,263333,233230.0,234612,208329.0,190179,Upgrade
33,Net Cash (Debt),-241994.0,-239068,-235085.0,-245167,-234547.0,-247470,-214300.0,-218640,-193067.0,-176776,Upgrade
34,Net Cash Per Share,-52.01,-49.58,-49.14,-51.40,-49.62,-52.37,-45.76,-50.14,-46.57,-46.51,Upgrade
35,Filing Date Shares Outstanding,4222.0,4320,4315.0,4318,4316.0,4315,4314.0,4164,3978.0,3964,Upgrade
36,Total Common Shares Outstanding,4222.0,4320,4315.0,4318,4316.0,4315,4314.0,4164,3978.0,3964,Upgrade
37,Working Capital,118971.0,144100,127464.0,112988,122571.0,108024,107472.0,123121,111023.0,106350,Upgrade
38,Book Value Per Share,11.6,11.16,11.61,10.96,10.49,9.77,9.63,8.91,8.58,7.82,Upgrade
39,Tangible Book Value,48655.0,49453,51380.0,49605,47973.0,44929,48591.0,43463,40516.0,41312,Upgrade
40,Tangible Book Value Per Share,11.52,11.09,11.54,10.88,10.4,9.67,9.52,8.41,8.05,7.21,Upgrade
