,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Interest and Dividend Income,10482,10700,11382,11085,11160,10518,9810,9358,8792,7730,Upgrade
1,Total Interest Expense,631.52,581.49,505.89,532.07,497.63,557.14,530.44,385.22,292.09,325.09,Upgrade
2,Net Interest Income,9851,10118,10876,10553,10662,9961,9280,8973,8500,7405,Upgrade
3,Other Revenue,9298,7406,8273,7363,7779,7276,7722,6891,7058,5589,Upgrade
4,Revenue Before Loan Losses,19148,17525,19149,17916,18441,17237,17002,15864,15558,12994,Upgrade
5,Provision for Loan Losses,510.25,496.67,-145.1,636.84,588.56,1013,132.77,1053,1382,1155,Upgrade
6,Revenue,18638,17028,19294,17279,17852,16225,16869,14811,14176,11839,Upgrade
7,Revenue Growth (YoY),-3.40%,-1.45%,8.08%,6.50%,5.83%,9.54%,19.00%,25.10%,18.63%,-5.35%,Upgrade
8,Cost of Services Provided,15640,13434,14664,13439,12653,12744,13057,11253,10921,9367,Upgrade
9,Other Operating Expenses,67.13,69.95,57.12,85.78,68.82,78.47,72.86,65.2,83.52,43.94,Upgrade
10,Total Operating Expenses,15707,13504,14721,13525,12722,12822,13130,11318,11005,9411,Upgrade
11,Operating Income,2931,3524,4573,3754,5130,3402,3740,3493,3171,2428,Upgrade
12,Earnings From Equity Investments,177.52,83.4,18.26,251.03,72.87,171.15,519.93,141.79,216.85,250.81,Upgrade
13,Currency Exchange Gain (Loss),-35.43,35.43,-17.44,17.44,-,-,-,-,41.79,-,Upgrade
14,EBT Excluding Unusual Items,3274,3567,4982,4101,5219,3929,4675,3807,4009,3114,Upgrade
15,Gain (Loss) on Sale of Investments,546.19,421.01,456.04,242.89,271.21,497.13,978.76,342.02,94.83,195.95,Upgrade
16,Pretax Income,4014,4008,5435,4990,5759,4559,5806,4207,4178,3330,Upgrade
17,Income Tax Expense,1806,1697,2007,1501,2283,1435,2469,1316,1503,971.72,Upgrade
18,Earnings From Continuing Ops.,2208,2311,3428,3489,3476,3124,3337,2891,2675,2358,Upgrade
19,Minority Interest in Earnings,-430.02,-194.57,-263.76,-353.4,-75.19,-146.02,-201.33,-130.6,21.06,-23.28,Upgrade
20,Net Income,1778,2116,3164,3136,3401,2978,3136,2761,2696,2335,Upgrade
21,Preferred Dividends & Other Adjustments,0.8,31.39,41.96,64.94,110.23,139.53,196.19,187.89,176.09,278.93,Upgrade
22,Net Income to Common,1777,2085,3122,3071,3291,2838,2939,2573,2520,2056,Upgrade
23,Net Income Growth,-43.80%,-32.50%,-6.96%,5.30%,8.46%,7.86%,16.30%,18.25%,14.42%,-6.34%,Upgrade
24,Shares Outstanding (Basic),4222,4214,4213,4187,4187,4184,4097,4007,3829,3797,Upgrade
25,Shares Outstanding (Diluted),4653,4822,4784,4770,4726,4726,4684,4361,4146,3800,Upgrade
26,Shares Change (YoY),-2.74%,1.09%,1.21%,0.93%,0.92%,8.37%,12.98%,14.75%,9.04%,-0.67%,Upgrade
27,EPS (Basic),0.42,0.49,0.74,0.73,0.79,0.68,0.72,0.64,0.66,0.54,Upgrade
28,EPS (Diluted),0.39,0.45,0.67,0.66,0.71,0.61,0.64,0.60,0.62,0.54,Upgrade
29,EPS Growth,-41.30%,-32.07%,-6.11%,7.06%,10.52%,2.41%,3.94%,11.13%,11.69%,-6.90%,Upgrade
30,Free Cash Flow,5935,-4381,11023,-9855,12443,-24087,1059,-26385,-11256,-20379,Upgrade
31,Free Cash Flow Per Share,1.28,-0.91,2.30,-2.07,2.63,-5.10,0.23,-6.05,-2.72,-5.36,Upgrade
32,Dividend Per Share,0.284,0.233,-,-,-,-,-,-,-,-,Upgrade
33,Operating Margin,15.73%,20.70%,23.70%,21.72%,28.74%,20.97%,22.17%,23.58%,22.37%,20.51%,Upgrade
34,Profit Margin,9.54%,12.24%,16.18%,17.77%,18.43%,17.49%,17.42%,17.37%,17.78%,17.36%,Upgrade
35,Free Cash Flow Margin,31.84%,-25.73%,57.13%,-57.04%,69.70%,-148.46%,6.28%,-178.14%,-79.40%,-172.14%,Upgrade
