,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,346986,260387,291397,260049,306077,247698,287931,242956,295446,243535,267600,239655,275907,218708,253800,203176,224328,174214,201054,146205,Upgrade
1,Revenue Growth (YoY),13.37%,5.12%,1.20%,7.04%,3.60%,1.71%,7.60%,1.38%,7.08%,11.35%,5.44%,17.95%,22.99%,25.54%,26.23%,38.97%,31.43%,29.20%,33.79%,20.75%,Upgrade
2,Cost of Revenue,313990,231622,262680,237085,279858,224172,263177,222309,270772,221693,248014,221695,255112,201892,236720,187857,207938,159012,184375,134069,Upgrade
3,Gross Profit,32996,28765,28717,22964,26219,23526,24754,20647,24674,21842,19586,17960,20795,16816,17080,15319,16390,15203,16679,12136,Upgrade
4,"Selling, General & Admin",19287,12325,13999,11230,15487,10429,13421,10506,15630,10227,11801,11167,17100,10819,13173,9212,12401,7057,8227,5880,Upgrade
5,Research & Development,4384,4396,4217,4034,4341,3794,4072,4186,4366,4116,4027,4384,4105,4004,3693,4530,4504,4107,3604,3935,Upgrade
6,Operating Expenses,23671,16721,18216,15264,19828,14223,17493,14692,19996,14343,15828,15551,21205,14823,16867,13742,16904,11164,11831,9815,Upgrade
7,Operating Income,9325,12044,10501,7700,6391,9303,7261,5955,4678,7499,3758,2409,-410,1993,213.42,1577,-514.31,4039,4848,2320,Upgrade
8,Interest Expense,-926,-681,-688,-601,-927,-710,-654,-590,-698,-579,-484,-345,-447,-276,-232.33,-258,-295.88,-297.8,-324.22,-207.1,Upgrade
9,Interest & Investment Income,-,-,-,2589,9576,-,-,2051,5742,-,-,-,4213,-,-,-,2753,-,538.03,-,Upgrade
10,Earnings From Equity Investments,556,1359,1142,-730,497,427,907,-821,113,377,-1604,-1081,-4272,-1851,522.78,682,1679,-272.31,4004,-1120,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-36,-28,-,-,162,114,-,-,-,42,-,-,-,-90,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),2308,2112,4349,220,-4368,2560,1670,-309,-3095,1936,2486,885,-1927,1525,2029,1215,3565,1510,-3565,1045,Upgrade
13,EBT Excluding Unusual Items,11263,14834,15304,9142,11141,11580,9184,6448,6854,9233,4156,1868,-2801,1391,2533,3216,7097,4979,5501,2038,Upgrade
14,Impairment of Goodwill,-799,-,-,-,-3143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,1185,409,312,-126,-3558,-778,-459,876,370,-2752,1100,-4783,-2490,-4586,-1573,823,15465,2953,11513,-654.7,Upgrade
16,Gain (Loss) on Sale of Assets,1527,-,-,49,891,-,1009,484,-3408,1229,-,-,158,579,87.34,83,1388,343.98,195.59,-,Upgrade
17,Asset Writedown,-1562,-,-,-,-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,11614,15243,15616,9065,3306,10802,9734,7808,3816,7710,5256,-2915,-5133,-2616,1047,4122,23950,8276,17210,1384,Upgrade
19,Income Tax Expense,750,2406,2022,1700,1394,2579,2811,1609,595,1751,1227,603,185,653,569.62,480,-331.37,690.37,796.55,326.44,Upgrade
20,Earnings From Continuing Operations,10864,12837,13594,7365,1912,8223,6923,6199,3221,5959,4029,-3518,-5318,-3269,477.52,3642,24281,7585,16413,1057,Upgrade
21,Net Income to Company,10864,12837,13594,7365,1912,8223,6923,6199,3221,5959,4029,-3518,-5318,-3269,477.52,3642,24281,7585,16413,1057,Upgrade
22,Minority Interest in Earnings,-1010,-1106,-950,-235,1477,-287,-342,62,-189,4,347,527,153,462,316.74,-25,43.92,-25.15,33.59,15.64,Upgrade
23,Net Income,9854,11731,12644,7130,3389,7936,6581,6261,3032,5963,4376,-2991,-5165,-2807,794.27,3617,24325,7560,16447,1073,Upgrade
24,Net Income to Common,9854,11731,12644,7130,3389,7936,6581,6261,3032,5963,4376,-2991,-5165,-2807,794.27,3617,24325,7560,16447,1073,Upgrade
25,Net Income Growth,190.76%,47.82%,92.13%,13.88%,11.77%,33.09%,50.39%,-,-,-,450.95%,-,-,-,-95.17%,237.15%,569.39%,1134.84%,2557.75%,-85.34%,Upgrade
26,Shares Outstanding (Basic),1452,1458,1507,1563,1574,1574,1572,1570,1568,1565,1561,1558,1555,1553,1553,1554,1551,1548,1481,1463,Upgrade
27,Shares Outstanding (Diluted),1521,1518,1543,1572,1583,1585,1583,1590,1589,1675,1588,1558,1555,1553,1589,1604,1602,1609,1572,1490,Upgrade
28,Shares Change (YoY),-3.95%,-4.26%,-2.56%,-1.13%,-0.38%,-5.37%,-0.31%,2.06%,2.16%,7.86%,-0.03%,-2.87%,-2.94%,-3.46%,1.03%,7.65%,7.54%,8.28%,6.03%,0.95%,Upgrade
29,EPS (Basic),6.79,8.05,8.39,4.56,2.15,5.04,4.19,3.99,1.93,3.81,2.80,-1.92,-3.32,-1.81,0.51,2.33,15.68,4.88,11.11,0.73,Upgrade
30,EPS (Diluted),6.46,7.72,8.18,4.53,2.12,5.00,4.16,3.93,1.80,3.56,2.74,-1.92,-3.32,-1.81,0.50,2.26,15.08,4.70,10.46,0.72,Upgrade
31,EPS Growth,204.44%,54.40%,96.63%,15.38%,17.81%,40.45%,51.82%,-,-,-,448.00%,-,-,-,-95.22%,213.89%,518.68%,1020.67%,2406.52%,-85.48%,Upgrade
32,Free Cash Flow,-,-11577,47417,-14578,10927,10011,42904,-24514,12993,3845,28207,-7063,3523,7481,26016,-10968,1119,10304,23752,-1542,Upgrade
33,Free Cash Flow Per Share,-,-7.63,30.74,-9.27,6.90,6.32,27.10,-15.42,8.18,2.30,17.76,-4.53,2.27,4.82,16.38,-6.84,0.70,6.41,15.11,-1.04,Upgrade
34,Dividend Per Share,7.299,-,-,-,5.389,-,-,-,4.276,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Dividend Growth,35.44%,-,-,-,26.02%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Gross Margin,9.51%,11.05%,9.85%,8.83%,8.57%,9.50%,8.60%,8.50%,8.35%,8.97%,7.32%,7.49%,7.54%,7.69%,6.73%,7.54%,7.31%,8.73%,8.30%,8.30%,Upgrade
37,Operating Margin,2.69%,4.63%,3.60%,2.96%,2.09%,3.76%,2.52%,2.45%,1.58%,3.08%,1.40%,1.01%,-0.15%,0.91%,0.08%,0.78%,-0.23%,2.32%,2.41%,1.59%,Upgrade
38,Profit Margin,2.84%,4.51%,4.34%,2.74%,1.11%,3.20%,2.29%,2.58%,1.03%,2.45%,1.64%,-1.25%,-1.87%,-1.28%,0.31%,1.78%,10.84%,4.34%,8.18%,0.73%,Upgrade
39,Free Cash Flow Margin,-,-4.45%,16.27%,-5.61%,3.57%,4.04%,14.90%,-10.09%,4.40%,1.58%,10.54%,-2.95%,1.28%,3.42%,10.25%,-5.40%,0.50%,5.91%,11.81%,-1.06%,Upgrade
40,EBITDA,11323,14042,12435,9917,9540,11095,8988,7915,7541,9036,5180,4081,1860,3293,1438,3246,1166,5560,5145,3726,Upgrade
41,EBITDA Margin,3.26%,5.39%,4.27%,3.81%,3.12%,4.48%,3.12%,3.26%,2.55%,3.71%,1.94%,1.70%,0.67%,1.51%,0.57%,1.60%,0.52%,3.19%,2.56%,2.55%,Upgrade
42,D&A For EBITDA,1998,1998,1934,2217,3149,1792,1727,1960,2863,1537,1422,1672,2270,1300,1224,1669,1680,1521,296.92,1406,Upgrade
43,EBIT,9325,12044,10501,7700,6391,9303,7261,5955,4678,7499,3758,2409,-410,1993,213.42,1577,-514.31,4039,4848,2320,Upgrade
44,EBIT Margin,2.69%,4.63%,3.60%,2.96%,2.09%,3.76%,2.52%,2.45%,1.58%,3.08%,1.40%,1.01%,-0.15%,0.91%,0.08%,0.78%,-0.23%,2.32%,2.41%,1.59%,Upgrade
45,Effective Tax Rate,6.46%,15.78%,12.95%,18.75%,42.17%,23.88%,28.88%,20.61%,15.59%,22.71%,23.34%,-,-,-,54.40%,11.64%,-,8.34%,4.63%,23.59%,Upgrade
46,Revenue as Reported,346986,260387,291397,260049,306077,247698,287931,242956,295446,243535,267600,239655,275907,218708,253800,203176,224328,174214,201054,146205,Upgrade
47,Advertising Expenses,-,-,-,6927,-,-,-,5937,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
