,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Operating Revenue,106.08,164.56,153.91,85.85,80.02,82.9,240.53,149.57,126.75,107.24,186.4,164.54,199.88,298.95,205.92,206.17,310.26,141.88,134.55,57.12,Upgrade
1,Other Revenue,-,-0.63,0.63,-,5.29,-3.29,3.29,-,3.88,-1.77,1.77,-,-,-1.43,1.43,-,4.21,-3.22,3.22,-,Upgrade
2,Revenue,106.08,163.92,154.54,85.85,85.32,79.61,243.82,149.57,130.64,105.47,188.17,164.54,199.88,297.53,207.35,206.17,314.47,138.67,137.77,57.12,Upgrade
3,Revenue Growth (YoY),24.33%,105.90%,-36.62%,-42.60%,-34.69%,-24.52%,29.57%,-9.10%,-34.64%,-64.55%,-9.25%,-20.19%,-36.44%,114.56%,50.50%,260.97%,859.68%,43.66%,42.74%,232.19%,Upgrade
4,Cost of Revenue,-268.18,110.9,100.5,56.78,75.49,53.6,164.95,98.85,100.17,67.07,125.72,102.42,124.88,214.68,137.08,133.84,198.2,81.39,82.84,34.87,Upgrade
5,Gross Profit,374.26,53.03,54.04,29.07,9.83,26.01,78.87,50.72,30.47,38.4,62.45,62.12,75,82.84,70.27,72.33,116.27,57.28,54.93,22.24,Upgrade
6,"Selling, General & Admin",-110.85,38.12,38.54,34.19,44.51,44.77,49.78,45.97,50.24,45.08,32.62,30.09,39.42,41.88,43.16,37.61,33.05,28.71,24.78,17.65,Upgrade
7,Research & Development,-51.95,16.63,16.87,18.45,19.25,21.42,26.49,22.65,23.58,21.11,19.34,19.14,21.25,18.39,20.76,14.04,21.41,14.53,12.59,12.24,Upgrade
8,Other Operating Expenses,605.67,-3.68,-0.83,-0.04,7.85,-2.96,-4.83,-2.17,7.44,-6.76,-6.68,-4.32,-0.48,-10.24,-8.21,-6.63,3.15,-2.9,-3.96,-5.04,Upgrade
