,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,1543,1415,1497,1344,1746,3635,1989,2713,2010,1674,1701,2038,2095,3515,2574,3272,2422,-,-,-,-,Upgrade
1,Market Cap Growth,-61.07%,-61.07%,-24.72%,-50.46%,-13.15%,117.09%,16.91%,33.12%,-4.06%,-52.36%,-33.91%,-37.70%,-13.52%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1540,1411,1508,1348,2051,3941,2252,2917,2179,1843,1899,2156,2020,3440,2427,2984,2362,-,-,-,-,Upgrade
3,Last Close Price,16.34,14.98,15.85,14.12,18.33,44.49,24.34,33.21,24.60,20.49,20.82,24.95,25.42,42.65,31.23,39.70,29.17,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-11.33,-,-,-,-,-,-,-,41.79,52.05,63.05,30.64,38.88,24.32,-,-,-,-,Upgrade
5,PS Ratio,3.03,2.77,3.06,3.32,3.53,6.51,3.29,4.31,3.50,2.84,2.58,2.40,2.41,3.86,2.51,3.77,3.04,-,-,-,-,Upgrade
6,PB Ratio,1.63,1.40,1.48,1.32,1.70,3.83,2.62,3.41,2.54,2.08,-,2.44,2.52,4.31,3.26,4.23,3.08,-,-,-,-,Upgrade
7,P/TBV Ratio,1.56,1.56,1.65,1.46,1.89,4.30,2.99,3.90,2.89,2.36,-,2.75,2.83,4.79,3.59,4.63,3.34,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-25.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-27.24,-,-,-,-,-,-,-,16.00,65.51,-,-41.97,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.02,2.77,3.08,3.33,4.15,7.06,3.73,4.63,3.80,3.13,2.89,2.54,2.32,3.78,2.37,3.44,2.96,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-20.24,-12.18,-,-,-,-33.55,-,-,-,28.84,27.85,40.50,19.39,26.11,18.78,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,30.94,29.79,42.79,20.09,27.07,19.35,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-25.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.15,0.15,0.15,0.20,0.23,0.33,0.71,0.68,0.67,0.66,-,0.39,0.26,0.18,0.16,0.17,0.17,0.24,-,0.12,0.06,Upgrade
15,Debt / EBITDA Ratio,-,-,8.88,35.17,-,-,-,24.75,-,-,-,3.63,3.36,1.66,1.14,2.11,1.20,0.52,-,0.51,-,Upgrade
16,Debt / FCF Ratio,-,-,-2.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.05,-,-,-,Upgrade
17,Asset Turnover,-,0.40,0.37,0.21,0.20,0.18,0.53,0.33,-,-,0.51,0.45,0.54,0.83,0.59,0.66,-,-,-,-,Upgrade,
18,Inventory Turnover,-,-,1.46,1.45,0.93,1.32,0.96,2.74,1.57,-,-,2.37,1.80,1.90,2.68,1.80,2.10,-,-,-,-,Upgrade
19,Quick Ratio,-,-,1.21,1.22,1.32,1.43,1.50,1.50,1.45,1.54,-,1.49,1.50,1.44,1.48,1.47,1.70,1.21,-,1.59,-,Upgrade
20,Current Ratio,-,-,1.84,1.85,1.89,1.96,2.01,1.94,1.89,1.96,-,1.85,1.99,1.86,2.03,2.10,2.20,1.66,-,2.12,-,Upgrade
21,Return on Equity (ROE),-30.19%,-3.05%,1.69%,-11.37%,-26.13%,-21.46%,0.35%,-8.02%,-,-,8.70%,5.81%,10.31%,9.35%,5.75%,15.68%,-,-,21.04%,-,Upgrade,
22,Return on Assets (ROA),-,-0.20%,-0.66%,-4.12%,-9.32%,-4.70%,-0.47%,-2.55%,-,-,2.36%,2.53%,2.49%,4.60%,2.14%,5.47%,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-12.40%,-0.27%,-0.87%,-5.39%,-12.40%,-6.44%,-0.66%,-3.49%,-,-,3.14%,3.66%,3.91%,7.23%,3.28%,8.96%,-,-,13.39%,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,7.53%,7.68%,9.30%,14.34%,13.38%,14.59%,17.39%,-,6.05%,-,Upgrade
25,Earnings Yield,-7.00%,-7.63%,-6.12%,-8.83%,-7.09%,-3.18%,-5.22%,-2.84%,-2.94%,-2.14%,1.55%,2.39%,1.92%,1.59%,3.26%,2.57%,4.11%,-,-,-,-,Upgrade
26,FCF Yield,-,-3.97%,-6.76%,-8.02%,-3.35%,-9.01%,-6.11%,-5.70%,-11.76%,-8.87%,-8.30%,-12.52%,-6.74%,-6.69%,-5.28%,-2.81%,-,-,-,-,Upgrade,
27,Dividend Yield,0.59%,-,-,-,-,0.22%,-,-,-,-,-,-,-,0.49%,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,-,847.10%,-,-,-,-,-,-,-,150.05%,16.50%,11.09%,9.79%,530.92%,7.12%,1.83%,15.52%,-,-,Upgrade
29,Buyback Yield / Dilution,-17.10%,-19.81%,-13.55%,-20.28%,-14.75%,-3.13%,3.00%,3.86%,-1.24%,5.61%,-6.43%,-0.98%,-31.96%,-37.98%,-,-33.96%,-4.09%,1.00%,-,26.35%,-16.33%,Upgrade
30,Total Shareholder Return,-16.51%,-19.81%,-13.55%,-20.28%,-14.75%,-2.91%,3.00%,3.86%,-1.24%,5.61%,-6.43%,-0.98%,-31.96%,-37.49%,-,-33.96%,-4.09%,1.00%,-,26.35%,-16.33%,Upgrade
