,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,4932,5141,4112,4312,3307,3654,2826,3107,2441,2686,Upgrade
1,Revenue Growth (YoY),19.95%,19.25%,24.33%,18.00%,17.01%,17.59%,15.80%,15.67%,1.91%,-17.01%,Upgrade
2,Cost of Revenue,2874,3016,2446,2515,2002,2138,1654,1807,1515,1670,Upgrade
3,Gross Profit,2058,2125,1666,1796,1305,1516,1173,1300,925.98,1016,Upgrade
4,"Selling, General & Admin",1683,1228,1450,1043,1126,848.4,997.73,700.72,844.66,560.15,Upgrade
5,Other Operating Expenses,-158.38,-142.96,-134.78,-166.62,-244.03,-88,-215.78,-56.98,-132.42,-40.27,Upgrade
6,Operating Expenses,1549,1103,1310,836.61,1033,775.73,821.56,646.24,716.76,554.82,Upgrade
7,Operating Income,509.65,1022,355.88,959.88,271.7,739.91,351.16,653.45,209.22,460.94,Upgrade
8,Interest Expense,-5.29,-8.16,-10.92,-9.24,-4.75,-4.66,-5.06,-31.76,-80.08,-87.25,Upgrade
9,Interest & Investment Income,20.13,34.24,40.91,42.67,42.75,40.17,28.24,53.12,55.8,50.47,Upgrade
10,Currency Exchange Gain (Loss),-10.9,6.18,-4.43,-9.81,-8.41,-5.17,-6.49,4.36,19.47,26.77,Upgrade
11,EBT Excluding Unusual Items,513.59,1055,381.43,983.49,301.3,770.25,367.86,679.17,204.4,450.92,Upgrade
12,Gain (Loss) on Sale of Assets,-3.09,-2.33,-1.58,0.05,-3.85,-2.97,-0.11,-0.53,0.01,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,0.07,-1.38,34.94,11.28,Upgrade
14,Pretax Income,510.5,1052,379.85,983.54,297.45,767.28,367.82,677.26,239.35,462.2,Upgrade
15,Income Tax Expense,139.62,230.57,105.96,217.3,84.93,163.03,95.08,207.8,79.85,126.39,Upgrade
16,Earnings From Continuing Operations,370.88,821.71,273.89,766.25,212.52,604.26,272.75,469.46,159.5,335.82,Upgrade
17,Minority Interest in Earnings,-11.97,-32.01,-16.11,-62.6,-16.32,-53.34,-72.48,-68.03,-46.4,-33.85,Upgrade
18,Net Income,358.91,789.7,257.78,703.65,196.2,550.91,200.27,401.44,113.1,301.97,Upgrade
19,Net Income to Common,358.91,789.7,257.78,703.65,196.2,550.91,200.27,401.44,113.1,301.97,Upgrade
20,Net Income Growth,39.23%,12.23%,31.38%,27.72%,-2.03%,37.24%,77.07%,32.94%,73.89%,-17.80%,Upgrade
21,Shares Outstanding (Basic),2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,Upgrade
22,Shares Outstanding (Diluted),2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,Upgrade
23,Shares Change (YoY),-0.00%,0.00%,0.01%,0.00%,-,-,-,-,-,-,Upgrade
24,EPS (Basic),0.17,0.38,0.12,0.34,0.09,0.27,0.10,0.19,0.05,0.15,Upgrade
25,EPS (Diluted),0.17,0.38,0.12,0.34,0.09,0.27,0.10,0.19,0.05,0.15,Upgrade
26,EPS Growth,39.23%,12.23%,31.86%,27.72%,-2.37%,37.24%,77.05%,32.94%,74.63%,-17.80%,Upgrade
27,Free Cash Flow,-235.52,36.66,356.5,-12.67,344.16,5.22,383.26,-20.29,116.02,-100.59,Upgrade
28,Free Cash Flow Per Share,-0.11,0.02,0.17,-0.01,0.17,0.00,0.19,-0.01,0.06,-0.05,Upgrade
29,Dividend Per Share,0.096,0.154,0.125,0.060,-,-,-,-,-,-,Upgrade
30,Dividend Growth,-23.21%,156.01%,-,-,-,-,-,-,-,-,Upgrade
31,Operating Margin,10.33%,19.89%,8.66%,22.26%,8.22%,20.25%,12.42%,21.03%,8.57%,17.16%,Upgrade
32,Profit Margin,7.28%,15.36%,6.27%,16.32%,5.93%,15.08%,7.09%,12.92%,4.63%,11.24%,Upgrade
33,Free Cash Flow Margin,-4.78%,0.71%,8.67%,-0.29%,10.41%,0.14%,13.56%,-0.65%,4.75%,-3.74%,Upgrade
34,EBITDA,548.69,1056,388.18,997.03,306.89,770.2,384.75,688.44,245.88,501.12,Upgrade
35,D&A For EBITDA,39.04,33.33,32.3,37.15,35.19,30.29,33.58,34.98,36.66,40.19,Upgrade
36,EBIT,509.65,1022,355.88,959.88,271.7,739.91,351.16,653.45,209.22,460.94,Upgrade
37,Advertising Expenses,-,542.31,-,380.76,-,335.4,-,247.3,-,197.7,Upgrade
