,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,4254,3410,3596,3550,3860,3424,3339,2966,3451,3206,Upgrade
1,Short-Term Investments,1.29,1603,1601,2000,2001,2001,2000,2001,3000,3000,Upgrade
2,Cash & Short-Term Investments,4256,5013,5198,5551,5861,5425,5339,4967,6451,6206,Upgrade
3,Cash Growth,-18.13%,-9.68%,-11.32%,2.32%,9.78%,9.21%,-17.24%,-19.97%,0.45%,1.41%,Upgrade
4,Accounts Receivable,4389,4548,3831,3858,3024,3435,2600,2736,2257,2512,Upgrade
5,Other Receivables,138.21,108.38,74.58,96.43,89.17,103.73,81.78,74.84,78.48,63.64,Upgrade
6,Receivables,4527,4656,3906,3954,3113,3539,2682,2811,2336,2576,Upgrade
7,Inventory,2109,2312,1350,1219,1182,907.8,890.94,634.17,762.57,882.39,Upgrade
8,Prepaid Expenses,97.91,68.51,84.9,75.03,56.15,51.87,49.98,53.55,16.99,-,Upgrade
9,Other Current Assets,1069,156.49,1078,995.07,1071,1172,1122,911.94,873.13,848.54,Upgrade
10,Total Current Assets,12058,12207,11617,11794,11284,11096,10083,9378,10440,10513,Upgrade
11,"Property, Plant & Equipment",1060,952.63,866.91,854.07,874.64,899.02,927.81,956.17,992.65,1032,Upgrade
12,Long-Term Investments,18.93,19.32,20.21,22.88,32.95,27.57,26.73,18.78,18.19,27.39,Upgrade
13,Long-Term Deferred Tax Assets,215.9,172.4,163.69,144.2,151.07,102.24,97.78,79.45,81.75,29.44,Upgrade
14,Other Long-Term Assets,60.52,53.79,397.11,83.04,93.48,102.45,102.34,88.95,88.89,90.31,Upgrade
15,Total Assets,13414,13405,13065,12898,12436,12227,11238,10521,11622,11692,Upgrade
16,Accounts Payable,1331,1452,1499,1312,1503,1375,1250,1063,1059,1204,Upgrade
17,Accrued Expenses,811.21,682.07,682.95,503.18,526.65,-,446.33,-,262.1,-,Upgrade
18,Short-Term Debt,-,-,-,-,-,207.56,207.84,208.59,210.22,-,Upgrade
19,Current Portion of Long-Term Debt,46.72,97.51,47.99,241.8,192.28,-,-,-,1727,2277,Upgrade
20,Current Portion of Leases,1.81,1.39,1.52,1.26,0.3,0.28,0.39,0.93,2.16,2.33,Upgrade
21,Current Income Taxes Payable,610.58,595.34,461.25,509.44,386.13,426.64,368.18,339.73,346.21,349.75,Upgrade
22,Current Unearned Revenue,99.49,112.89,168.73,105.15,60.05,89.39,142.65,66.03,211.45,186.25,Upgrade
23,Other Current Liabilities,461.49,457.79,226.27,330.33,237.44,921.21,252.96,578.37,223.17,633.09,Upgrade
24,Total Current Liabilities,3363,3399,3088,3003,2906,3021,2668,2256,4041,4652,Upgrade
25,Long-Term Debt,214.5,231,244.5,300,100,-,-,-,-,100,Upgrade
26,Long-Term Leases,1.48,0.65,1.29,0.12,0.27,0.41,0.64,-,0.07,1.09,Upgrade
27,Long-Term Deferred Tax Liabilities,5.71,1.37,8.24,10.65,12.44,14.43,13.67,22.55,14.28,-,Upgrade
28,Total Liabilities,3584,3632,3342,3314,3018,3035,2682,2279,4056,4753,Upgrade
29,Common Stock,182.31,182.31,182.31,182.31,182.3,182.3,182.3,182.3,182.3,182.3,Upgrade
30,Additional Paid-In Capital,0.34,0.34,0.34,-,-,-,-,-,-,-,Upgrade
31,Retained Earnings,9082,9037,8514,8378,7586,7390,6839,6639,6237,6124,Upgrade
32,Comprehensive Income & Other,110.5,110.6,385.87,300.77,174.94,126.84,95.29,54.74,189.14,262.17,Upgrade
33,Total Common Equity,9375,9331,9082,8861,7944,7699,7117,6876,6609,6569,Upgrade
34,Minority Interest,453.89,441.92,640.8,723.41,1474,1492,1439,1366,957.08,370.36,Upgrade
35,Shareholders' Equity,9829,9773,9723,9584,9418,9191,8556,8242,7566,6939,Upgrade
36,Total Liabilities & Equity,13414,13405,13065,12898,12436,12227,11238,10521,11622,11692,Upgrade
37,Total Debt,264.51,330.54,295.31,543.18,292.85,208.25,208.87,209.53,1939,2380,Upgrade
38,Net Cash (Debt),3991,4683,4902,5007,5568,5216,5130,4758,4512,3826,Upgrade
39,Net Cash Growth,-18.59%,-6.48%,-11.96%,-4.00%,8.54%,9.64%,13.69%,24.34%,16.02%,13.81%,Upgrade
