,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,127399,146380,129554,147982,142672,148581,151804,176537,130347,157103,137482,171384,132109,155422,130577,146019,122641,125725,121820,139419,Upgrade
1,Trading Asset Securities,409.27,409.27,409.27,409.27,417.14,417.14,129.74,149.55,133.38,123.38,123.37,123.38,112.37,225.2,480.5,507.23,55.9,55.47,64.3,72.8,Upgrade
2,Cash & Short-Term Investments,127808,146789,129964,148391,143090,148999,151934,176687,130481,157226,137606,171508,132221,155647,131057,146526,122697,125780,121884,139492,Upgrade
3,Cash Growth,-10.68%,-1.48%,-14.46%,-16.01%,9.66%,-5.23%,10.41%,3.02%,-1.32%,1.01%,5.00%,17.05%,7.76%,23.75%,7.53%,5.04%,6.89%,0.77%,-6.85%,22.98%,Upgrade
4,Accounts Receivable,5803,5151,5248,4051,5379,4785,4952,4328,4788,4452,3703,3673,5240,4838,4125,3995,2485,2627,2355,1845,Upgrade
5,Other Receivables,143701,146110,155474,150388,157560,153914,152679,157426,181508,158104,155899,157849,167378,173674,169594,153246,151939,181745,147947,133125,Upgrade
6,Receivables,149505,151260,160722,154439,162939,158699,157632,161753,186296,162556,159602,161521,172618,178511,173719,157241,154423,184373,150302,134970,Upgrade
7,Inventory,832443,831395,871897,869508,871715,854633,877252,877893,864483,844700,860191,809656,839575,801752,789245,741475,682059,634845,606079,584001,Upgrade
8,Prepaid Expenses,-,61101,-,67534,-,54272,-,54804,-,57909,-,56407,-,53753,-,44027,-,-,-,35431,Upgrade
9,Other Current Assets,90512,27113,91719,28665,87681,44412,88161,29263,106906,51349,117192,48249,119768,61079,96641,46967,89879,52361,84069,43027,Upgrade
10,Total Current Assets,1200268,1217659,1254302,1268539,1265425,1261015,1274978,1300401,1288165,1273741,1274591,1247342,1264182,1250742,1190662,1136237,1049058,997359,962334,936922,Upgrade
11,"Property, Plant & Equipment",11034,12320,13574,12999,13860,14368,15599,15952,18932,18816,18225,16029,14656,14727,14704,8249,8224,8281,7935,7997,Upgrade
12,Long-Term Investments,106072,106615,105856,105731,113088,111657,110046,108350,103595,102341,100259,98267,86665,83793,77280,75211,62248,61441,62262,62156,Upgrade
13,Goodwill,65.92,65.92,65.92,65.92,66.82,66.82,66.82,66.82,66.82,66.82,66.82,66.82,66.82,66.82,66.82,66.82,48.96,48.96,48.96,48.96,Upgrade
14,Other Intangible Assets,346.19,353.47,388.65,373.48,357.13,366.98,360.53,370.97,371.49,380.31,404.01,404.16,438.72,428.5,399.11,429.77,398.81,401.44,405.82,389.24,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,0.51,0.51,0.48,0.64,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,17751,17505,16769,16274,13955,13307,14566,13864,9429,9785,8676,9331,7535,7651,7271,7613,5291,5148,5163,5162,Upgrade
17,Long-Term Deferred Charges,244.1,265.54,274.75,284.42,300.07,322.74,344.32,369.67,418.68,445.32,490.46,498.25,479,491.18,448.62,559.07,510.45,505.64,502.11,531.77,Upgrade
18,Other Long-Term Assets,38162,35202,33126,32645,31165,30736,30645,30794,26174,26234,26404,27297,25067,23632,21709,21284,20248,20502,19252,19510,Upgrade
19,Total Assets,1373944,1389984,1424356,1436912,1438218,1431839,1448025,1471353,1448060,1432582,1429792,1399933,1399883,1382622,1314170,1251441,1147900,1095165,1058354,1033209,Upgrade
20,Accounts Payable,131646,76069,146590,86077,141770,142867,141680,88148,125108,76758,133967,73549,131228,64062,123927,54891,105099,28388,109716,23291,Upgrade
21,Accrued Expenses,567.48,111775,38697,140412,45114,62738,44102,136344,40118,111378,39517,129617,41727,121414,36392,137664,1239,73826,758.34,92802,Upgrade
22,Short-Term Debt,4778,11290,6107,5213,5247,1360,1080,1197,1269,2067,6037,4094,4999,4217,4663,4777,5114,3878,2965,3133,Upgrade
23,Current Portion of Long-Term Debt,59177,62201,59060,68114,63493,59405,68374,79368,65978,73653,63375,60229,52012,55448,49769,59799,59136,60353,53615,63314,Upgrade
24,Current Portion of Leases,-,543.1,-,413.19,-,561.06,-,579.34,-,460.67,-,345.71,-,403.66,-,-,-,11.73,-,11.21,Upgrade
25,Current Income Taxes Payable,13547,5179,17304,4910,2034,-13733,6574,-11557,4230,-16112,7197,-12135,761.5,-19025,-6443,-11214,-18410,-19067,-10282,-10817,Upgrade
26,Current Unearned Revenue,373791,358300,378379,378032,447344,442708,441018,412913,457919,435230,437372,416869,460880,443147,413998,366499,379705,374484,316073,936.73,Upgrade
27,Other Current Liabilities,149111,116438,124592,130561,113166,109840,116836,135287,130077,133188,132958,146250,109411,128450,133788,139346,123972,89878,115550,427029,Upgrade
28,Total Current Liabilities,732618,741795,770728,813731,818168,805745,819663,842280,824700,816622,820423,818817,801019,798118,756094,751763,655854,611752,588394,599700,Upgrade
29,Long-Term Debt,290996,299477,304419,280516,279231,290053,301021,300199,296632,287334,290516,273523,283990,274045,271394,232227,237810,237808,233238,203590,Upgrade
30,Long-Term Leases,3699,3781,3967,3868,4801,4798,4695,5080,6267,6197,6353,4086,5326,5515,5412,28.23,32.67,32.24,26.83,27.28,Upgrade
31,Long-Term Unearned Revenue,70.42,74.06,61.3,61.56,56.45,62.56,158.34,58.07,97,50.9,52.14,54.08,58.61,59.45,57.15,57.88,-,-,-,-,Upgrade
32,Long-Term Deferred Tax Liabilities,1537,1627,1614,1686,1673,1658,1779,1562,519.23,527.64,540.22,513.47,563.3,607.76,737.06,666.17,1045,912.38,893.47,368.77,Upgrade
