,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,17863,17425,12694,12755,11773,15868,16352,16805,15611,19268,18014,11229,13737,11425,11516,14114,15430,23069,25120,26743,29851,Upgrade
1,Market Cap Growth,9.81%,9.81%,-22.37%,-24.10%,-24.59%,-17.65%,-9.23%,49.66%,13.64%,68.65%,56.43%,-20.44%,-10.97%,-50.48%,-54.16%,-47.22%,-48.31%,-34.45%,-34.20%,-24.60%,18.54%,Upgrade
2,Enterprise Value,23806,23245,18629,17598,16616,20378,20984,20313,19119,20985,20084,13362,15871,13395,12554,14342,15658,21070,22608,25379,28486,Upgrade
3,Last Close Price,11.82,11.53,8.40,8.42,7.77,10.48,10.80,11.09,10.31,12.72,11.89,7.41,9.07,7.54,7.60,9.20,10.06,15.04,16.37,17.33,19.34,Upgrade
4,PE Ratio,23.66,22.57,22.69,32.04,34.55,53.29,51.52,53.48,54.26,-41.85,-31.36,-15.74,-,-,-,-,424.76,-,38.86,25.20,21.20,Upgrade
5,Forward PE,15.67,18.95,17.38,22.33,17.14,22.00,22.39,32.59,28.60,29.64,37.23,221.79,-,207.69,99.87,94.27,23.35,42.95,16.60,15.91,10.68,Upgrade
6,PS Ratio,0.39,0.39,0.29,0.30,0.29,0.41,0.43,0.48,0.46,0.59,0.62,0.41,0.54,0.48,0.49,0.61,0.72,1.04,1.12,1.21,1.29,Upgrade
7,PB Ratio,1.88,1.85,1.38,1.42,1.33,1.89,1.95,2.02,1.90,2.37,2.23,1.41,1.74,1.33,1.33,1.62,1.75,2.55,2.76,2.90,3.24,Upgrade
8,P/TBV Ratio,2.49,2.49,1.85,1.94,1.83,2.64,2.71,2.84,2.67,3.35,3.17,2.01,2.47,2.04,2.02,2.42,2.58,3.64,3.79,3.97,4.36,Upgrade
9,P/FCF Ratio,16.82,16.41,18.15,-,23.47,-,-15.44,-,-,-,89.18,-,-14.41,-,-9.27,-,-9.99,-,-19.20,-,-2682.04,Upgrade
