,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,252.76,211.65,219.39,224.11,281.8,312.59,215.92,224.21,209.72,245.92,213.11,256.46,252.09,258.78,175.6,217.87,229.42,225.59,102.72,194.41,Upgrade
1,Other Revenue,-3.11,3.11,-,3.58,-1.58,1.58,-,2.79,-1.21,1.21,-,10.46,-1.53,1.53,-,3.53,-0.7,0.7,-,0.86,Upgrade
2,Revenue,249.65,214.75,219.39,227.69,280.23,314.17,215.92,226.99,208.52,247.13,213.11,266.91,250.56,260.3,175.6,221.4,228.72,226.29,102.72,195.28,Upgrade
3,Revenue Growth (YoY),-10.91%,-31.64%,1.60%,0.31%,34.39%,27.13%,1.32%,-14.96%,-16.78%,-5.06%,21.36%,20.56%,9.55%,15.03%,70.96%,13.38%,15.93%,60.93%,50.44%,88.84%,Upgrade
4,Cost of Revenue,179.31,151.64,151.14,167.55,191.01,213.83,147.87,141.45,128.51,162.88,144.59,186.56,168.69,170.46,115.59,147.23,137.75,137.12,59.43,114.15,Upgrade
5,Gross Profit,70.34,63.11,68.25,60.14,89.21,100.34,68.06,85.54,80,84.24,68.52,80.35,81.87,89.85,60.01,74.16,90.97,89.17,43.28,81.12,Upgrade
6,"Selling, General & Admin",40.82,41.12,36.54,51.63,46.74,46.79,38.49,49.67,45.16,39.99,36.87,50.21,40.6,34.8,33.98,40.86,39.02,39.36,24.63,34.62,Upgrade
7,Research & Development,13.38,11.57,13.22,16.59,15.23,14.41,12.38,21.34,10.06,15.34,10.95,17.17,9.98,11.67,8.33,10.12,8.64,9.19,6.58,10.43,Upgrade
8,Other Operating Expenses,-8.75,2.24,-1.52,-0.95,-6.55,3.16,-0.61,3.21,-0.58,-2.91,-0.94,5.62,-4.03,-2.46,-0.29,1.75,-0.4,-0.99,0.06,2.01,Upgrade
9,Operating Expenses,50.84,50.6,49.31,79.45,56.6,63.54,48.64,101.81,56.67,49.18,46.99,72.57,48.91,48.24,43.68,54.13,52.34,56.44,33.47,48.49,Upgrade
10,Operating Income,19.5,12.52,18.93,-19.32,32.61,36.8,19.42,-16.26,23.33,35.06,21.53,7.78,32.96,41.61,16.33,20.03,38.63,32.73,9.82,32.63,Upgrade
11,Interest Expense,-,-1.15,-0.4,-0.64,-0.41,-0.41,-0.36,-0.73,-,-0.49,-,-0.22,-1.47,-1.32,-,-1.35,-,-0.53,-,-0.03,Upgrade
12,Interest & Investment Income,5.69,3.78,0.53,6.73,3.03,0.78,0.24,2.9,5.24,3,0.58,10.93,2.79,0.91,0.88,5.54,1.15,3,1.86,1.37,Upgrade
