,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,885,734,975,919,717,706,627,487,543,583,560,661,627,689,712,684,779,1003,695,510,499,Upgrade
1,Market Cap Growth,3.97%,3.97%,55.36%,88.51%,31.96%,21.15%,12.00%,-26.27%,-13.39%,-15.45%,-21.26%,-3.28%,-19.42%,-31.28%,2.42%,34.07%,56.18%,72.12%,18.10%,-6.19%,-12.75%,Upgrade
2,Enterprise Value,281,98,338,-385,-596,-493,214,74,104,212,240,417,384,353,375,-376,-240,109,-219,-267,-307,Upgrade
3,Last Close Price,1.58,1.31,1.66,1.56,1.22,1.20,0.75,0.58,0.65,0.65,0.62,0.73,0.68,0.72,0.74,0.71,0.81,1.02,0.71,0.52,0.51,Upgrade
4,PE Ratio,4.80,3.98,6.08,5.63,3.01,3.31,2.59,2.23,3.26,2.90,2.89,3.76,3.70,4.63,4.52,4.55,4.89,6.39,4.43,3.15,2.89,Upgrade
5,PS Ratio,0.98,0.81,1.00,0.99,0.79,0.76,0.69,0.51,0.60,0.64,0.60,0.76,0.79,0.90,0.94,0.92,1.11,1.45,1.00,0.71,0.71,Upgrade
6,PB Ratio,0.52,0.43,0.57,0.56,0.42,0.41,0.34,0.27,-,0.32,0.31,0.37,-,0.41,0.45,0.43,-,0.71,0.51,0.37,-,Upgrade
7,P/TBV Ratio,0.43,0.43,0.57,0.57,0.42,0.41,0.34,0.27,-,0.33,0.31,0.37,-,0.41,0.45,0.43,-,0.71,0.51,0.37,-,Upgrade
8,EV/Sales Ratio,0.31,0.11,0.35,-,-,-,0.24,0.08,0.11,0.23,0.26,0.48,0.49,0.46,0.49,-,-,0.16,-,-,-,Upgrade
9,EV/EBITDA Ratio,1.27,0.43,1.67,-,-,-,0.87,0.35,0.54,0.92,1.07,2.08,2.04,2.15,2.23,-,-,0.58,-,-,-,Upgrade
10,EV/EBIT Ratio,1.44,0.50,1.98,-,-,-,1.01,0.41,0.65,1.07,1.24,2.41,2.36,2.55,2.61,-,-,0.66,-,-,-,Upgrade
11,Debt / Equity Ratio,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.00,0.00,-,Upgrade
12,Debt / EBITDA Ratio,0.41,0.30,0.30,12.84,0.01,0.01,0.00,0.00,-,0.01,0.00,0.00,-,0.00,0.00,0.00,-,0.01,0.03,0.01,-,Upgrade
13,Asset Turnover,0.33,0.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,2.10,1.89,1.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.62,1.62,1.62,1.46,-,2.58,-,2.26,-,1.56,-,1.39,-,1.53,-,1.79,-,3.79,-,3.42,-,Upgrade
16,Current Ratio,1.74,1.74,1.74,1.66,-,2.75,-,2.47,-,1.74,-,1.56,-,1.78,-,1.94,-,3.92,-,3.61,-,Upgrade
17,Return on Equity (ROE),13.16%,13.61%,3.87%,13.08%,7.08%,13.00%,-,-,11.70%,9.25%,-,-,8.43%,5.98%,-,-,11.96%,4.48%,-,-,Upgrade,
18,Return on Assets (ROA),6.76%,6.82%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),9.58%,9.89%,-0.80%,9.11%,6.20%,10.42%,-,-,8.73%,6.85%,-,-,7.11%,4.41%,-,-,8.86%,3.42%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),10.68%,10.68%,9.27%,-,-,10.49%,-,9.53%,-,10.77%,-,9.37%,-,7.99%,-,8.24%,-,11.28%,-,11.82%,-,Upgrade
21,Earnings Yield,20.83%,25.13%,16.45%,17.77%,33.25%,30.18%,38.67%,44.89%,30.65%,34.49%,34.57%,26.60%,27.05%,21.61%,22.15%,21.99%,20.47%,15.64%,22.58%,31.76%,34.63%,Upgrade
