,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,146033,145609,145877,150122,126034,110760,112462,120978,97427,85579,122699,135928,178615,172060,179327,174070,142574,133396,118235,102672,138367,Upgrade
1,Market Cap Growth,31.46%,31.46%,29.71%,24.09%,29.36%,29.42%,-8.34%,-11.00%,-45.45%,-50.26%,-31.58%,-21.91%,25.28%,28.98%,51.67%,69.54%,3.04%,39.40%,8.08%,-4.40%,97.90%,Upgrade
2,Enterprise Value,153804,162794,140394,146687,125800,121916,124382,134769,101154,87901,122542,128898,179650,171431,193689,190498,164227,163150,159861,129709,176263,Upgrade
3,Last Close Price,15.90,14.36,14.42,14.08,12.31,10.06,10.43,11.44,9.52,6.77,10.97,10.90,13.43,14.24,14.74,16.40,13.29,13.26,12.10,10.46,13.78,Upgrade
4,PE Ratio,11.39,12.04,12.32,14.19,12.69,12.75,16.23,18.71,17.57,16.35,19.49,15.18,15.33,13.99,13.48,13.95,13.01,12.77,12.68,10.94,13.58,Upgrade
5,Forward PE,10.28,8.94,9.78,10.43,10.44,10.52,12.11,14.31,13.92,7.96,9.91,8.74,12.17,11.55,10.22,12.03,9.78,10.60,10.85,9.83,12.25,Upgrade
6,PS Ratio,0.58,0.61,0.62,0.64,0.53,0.50,0.54,0.58,0.49,0.45,0.61,0.55,0.66,0.62,0.63,0.66,0.61,0.60,0.61,0.56,0.71,Upgrade
7,PB Ratio,1.44,1.08,1.15,1.19,1.02,0.94,0.95,0.99,0.83,0.76,0.99,1.04,1.38,1.40,1.48,1.69,1.49,1.57,1.46,1.29,1.77,Upgrade
8,P/TBV Ratio,3.35,3.35,3.67,3.89,3.65,3.42,3.65,3.64,3.26,3.09,3.98,3.77,5.48,6.01,6.50,16.72,40.33,63.76,-,-,-,Upgrade
9,P/FCF Ratio,9.35,-,6.77,6.16,5.64,7.61,20.50,-,-,-,38.76,-,10.06,-,6.36,-,6.97,-,6.53,-,6.71,Upgrade
