,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,64773,75323,88027,92857,82044,76747,72645,70842,69704,71006,64087,79679,66327,77393,57013,62429,42896,45769,38010,48818,Upgrade
1,Trading Asset Securities,18288,11765,10136,11422,11189,13460,8243,11864,12635,12737,9923,6387,9772,4918,6435,5852,9452,9828,4239,4451,Upgrade
2,Cash & Short-Term Investments,83062,87087,98162,104279,93234,90208,80888,82706,82339,83743,74010,86066,76099,82311,63448,68282,52348,55597,42249,53269,Upgrade
3,Cash Growth,-10.91%,-3.46%,21.36%,26.08%,13.23%,7.72%,9.29%,-3.90%,8.20%,1.74%,16.65%,26.05%,45.37%,48.05%,50.18%,28.18%,25.92%,18.12%,7.40%,25.86%,Upgrade
4,Accounts Receivable,61558,59514,58721,48738,59803,56106,58511,45894,48665,44822,48003,42399,60760,68948,66421,48627,63515,57870,50883,44575,Upgrade
5,Other Receivables,1085,3433,1380,3540,1985,3404,1612,3087,2316,3917,1344,6498,1601,1766,756.18,2389,1455,2124,1277,1904,Upgrade
6,Receivables,62643,62946,60100,52278,61788,59509,60123,48980,50980,48740,49348,49387,62361,70714,67177,51016,64969,59994,52159,46479,Upgrade
7,Inventory,34697,36546,38791,37930,34720,36727,35330,33374,35748,35212,33408,35425,30001,28087,30515,31301,28600,27122,25376,24718,Upgrade
8,Other Current Assets,5630,2740,5733,3437,4999,3830,5438,3424,5579,3102,5057,3231,4408,3126,3471,2187,3217,2449,3515,1720,Upgrade
9,Total Current Assets,186032,189319,202787,197925,194741,190274,181779,168484,174646,170796,161822,174109,172870,184238,164612,152786,149134,145162,123299,126185,Upgrade
10,"Property, Plant & Equipment",58020,56599,56102,56592,54057,54039,51495,50907,48029,47356,45658,46852,45472,45020,44668,44485,43102,42496,40928,40834,Upgrade
11,Long-Term Investments,10702,27925,10765,9721,10257,10887,10244,9639,9429,9879,10607,9667,11515,10067,9464,7608,8027,7674,7527,7451,Upgrade
12,Goodwill,24706,24611,24582,24858,24627,25142,23944,24019,23738,23069,22800,22847,23964,24135,24382,24666,24251,24959,24347,23823,Upgrade
13,Other Intangible Assets,22467,22424,22675,23155,22604,23351,22539,22759,22252,22119,20480,22687,22465,22704,23077,23826,23310,24159,23639,23436,Upgrade
14,Long-Term Accounts Receivable,15386,14539,13849,13507,11767,11700,10677,10173,9203,9230,9452,9522,9650,9771,9518,9623,9158,8934,8564,8448,Upgrade
15,Long-Term Deferred Tax Assets,6149,5823,6012,6311,5042,5104,4604,4905,4678,4936,4817,5987,5404,6169,5988,6280,6388,6122,5123,5034,Upgrade
16,Long-Term Deferred Charges,337.24,338.95,296.78,294.53,195.12,504.83,339.26,651.24,330.62,606.12,264.92,506.58,296.35,561.48,290.38,539.27,65.13,350.75,14.64,393.87,Upgrade
17,Other Long-Term Assets,20011,2017,1682,1883,1931,1610,1861,2128,2487,2059,1789,1479,1709,1518,1540,1249,1642,1122,1450,1228,Upgrade
18,Total Assets,343810,343596,338750,334247,325221,322610,307481,293666,294792,290050,277692,293656,293345,304182,283539,271062,265077,260978,234893,236832,Upgrade
19,Accounts Payable,91437,94786,94545,87754,86536,82972,77436,67585,76987,74169,66886,77310,71277,81268,80054,68289,69854,64113,53265,59195,Upgrade
20,Accrued Expenses,6892,9218,6435,9677,6977,9035,6304,8357,5810,7323,5418,8139,6177,8007,5477,7619,5303,8310,4861,7968,Upgrade
21,Short-Term Debt,2175,2778,1775,2204,3980,6934,5652,6873,4472,7187,2700,2418,5903,6299,4840,6231,2450,7667,3331,2015,Upgrade
22,Current Portion of Long-Term Debt,-,9229,-,8564,-,5502,-,4508,-,677.9,-,3514,-,3559,-,2760,-,6384,12989,6118,Upgrade
23,Current Portion of Leases,-,1131,-,1112,-,1126,-,1173,-,2318,-,1683,-,3963,-,4239,-,5204,-,6835,Upgrade
24,Current Income Taxes Payable,2078,915.46,3805,1419,2288,493.32,1926,405.11,1421,384.67,1658,518.59,1919,1339,3269,731.72,3140,1458,2987,977.01,Upgrade
25,Current Unearned Revenue,12544,13504,11496,15235,14526,14600,12345,13087,11863,13912,12832,16220,13196,14022,12408,15603,9154,14373,10765,10654,Upgrade
26,Other Current Liabilities,36434,19354,29282,20251,27692,18664,26073,17755,25579,18354,25989,19205,32374,23693,28255,18285,32947,16417,14767,12115,Upgrade
27,Total Current Liabilities,151561,150915,147338,146215,141999,139326,129736,119743,126133,124327,115483,129008,130848,142150,134302,123758,122849,123926,102965,105877,Upgrade
28,Long-Term Debt,37695,41305,43029,42263,41968,41249,41606,39837,39207,27014,26407,25197,26569,24786,26343,26728,29581,25255,25446,25012,Upgrade
29,Long-Term Leases,15362,14235,14447,13668,14147,13168,12661,11587,11530,13809,11653,11083,12638,11933,13596,12711,14059,12855,13136,12907,Upgrade
30,Long-Term Unearned Revenue,4608,5238,4595,5132,4506,4667,4466,5110,4109,4620,4049,4832,4467,5010,4798,5359,4960,4873,4385,4948,Upgrade
31,Long-Term Deferred Tax Liabilities,4296,3957,4094,4269,4557,4621,4185,4450,4535,4551,4394,4736,4625,4711,4830,5050,5369,5548,5412,5406,Upgrade
32,Other Long-Term Liabilities,9036,3212,813.55,3130,7756,3463,7848,2848,7700,2799,10114,3167,12210,3617,12666,3915,13635,2588,10727,1912,Upgrade
33,Total Liabilities,222557,225212,222068,221561,214934,213061,200503,189555,193213,183836,172101,188141,191356,203165,196534,190363,190453,186919,162071,167057,Upgrade
34,Common Stock,8727,8727,8727,8727,8727,8727,8727,8727,8727,8727,8727,8727,8727,8727,7934,7934,7934,7934,7934,7934,Upgrade
35,Additional Paid-In Capital,11170,11118,11068,11013,-,11350,-,11350,-,11285,-,13375,-,12378,180.55,369.85,-,118.43,-,118.9,Upgrade
36,Retained Earnings,64581,62084,61334,58734,56261,55630,54952,53096,51581,51484,51833,50842,49368,49514,48459,45192,43051,41816,40320,38256,Upgrade
37,Treasury Stock,-597.24,-597.24,-597.24,-597.24,-1036,-1036,-1036,-1036,-1014,-500.14,-,-,-,-,-,-,-,-,-,-,Upgrade
