,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",41011,41059,41056,41102,41094,41057,33117,33158,33289,33613,Upgrade
1,Cash & Equivalents,1505,1418,2757,1334,1833,1453,1770,1802,1375,1319,Upgrade
2,Accounts Receivable,47.02,22.23,56.88,32.67,31.8,26.15,19.35,16.07,44.34,15.89,Upgrade
3,Other Receivables,23.83,27.75,26.64,7.3,16.84,24.07,4.07,4.07,14.03,14.15,Upgrade
4,Investment In Debt and Equity Securities,-,-,-,30,-,23.52,-,-,-,6.17,Upgrade
5,Goodwill,859.87,859.87,859.87,859.87,859.87,859.87,859.87,859.87,859.87,859.87,Upgrade
6,Loans Receivable Current,43.89,42.06,42.03,42.06,42.03,42.09,42.68,49.57,218,218,Upgrade
7,Other Current Assets,229.72,214.06,400.39,186.41,163.83,116.48,133.37,108.18,228.15,174.31,Upgrade
8,Trading Asset Securities,-,-,11.57,37.25,-,-,-,-,-,-,Upgrade
9,Deferred Long-Term Charges,157.99,203.24,232.14,235.43,235.69,259.74,191.23,261.57,247.05,205.43,Upgrade
10,Other Long-Term Assets,-,-,-,-,43.23,-,-,-,-,-,Upgrade
11,Total Assets,43878,43846,45443,43866,44321,43862,36137,36260,36276,36425,Upgrade
12,Current Portion of Long-Term Debt,6992,5845,5570,4364,3445,2894,842.46,3307,4146,3218,Upgrade
13,Current Portion of Leases,12.46,11.97,10.66,10.49,4.6,9.99,10.49,10.03,9.59,9.16,Upgrade
14,Long-Term Debt,13487,14410,16352,15541,16024,14767,13246,10781,10395,11034,Upgrade
15,Long-Term Leases,5.43,11.83,16.77,22.52,-,-,4.6,9.99,15.09,20.03,Upgrade
16,Accounts Payable,22.24,14.26,19.82,25.19,20.39,27.56,19.14,19.24,13.42,14.21,Upgrade
17,Accrued Expenses,373.92,407.17,400.4,378.32,337.1,325.98,502.95,272.95,449.62,813.61,Upgrade
18,Current Income Taxes Payable,53.2,58.74,56.47,89.06,90.99,142.91,104.27,111.79,108.38,117.75,Upgrade
19,Other Current Liabilities,490.43,534.01,482.65,499.95,627.67,822.23,256.25,684.35,376.3,287.33,Upgrade
20,Long-Term Deferred Tax Liabilities,5565,5522,5445,5381,5321,5202,5060,4997,4977,4906,Upgrade
21,Other Long-Term Liabilities,184.73,192.1,218.2,233.14,256.35,246.76,318.86,293.46,209.63,200.07,Upgrade
22,Total Liabilities,27187,27006,28572,26545,26128,27938,20365,20487,20974,20621,Upgrade
23,Common Stock,15495,15633,15664,16104,16974,14718,14564,14585,14097,14599,Upgrade
24,Retained Earnings,362.39,327.36,565.21,135.26,-478.45,-422.54,-364.63,-375.52,-417.59,-419.66,Upgrade
25,Comprehensive Income & Other,-362.39,-327.36,-565.21,-135.26,478.45,422.54,364.63,375.52,417.59,419.66,Upgrade
26,Total Common Equity,15495,15633,15664,16104,16974,14718,14564,14585,14097,14599,Upgrade
27,Minority Interest,1196,1207,1208,1217,1220,1206,1208,1188,1205,1205,Upgrade
28,Shareholders' Equity,16691,16840,16871,17322,18193,15924,15772,15773,15302,15805,Upgrade
29,Total Liabilities & Equity,43878,43846,45443,43866,44321,43862,36137,36260,36276,36425,Upgrade
30,Total Debt,20497,20278,21950,19938,19474,21171,14104,14109,14839,14282,Upgrade
31,Net Cash / Debt,-18993,-18861,-19181,-18567,-17641,-19718,-12334,-12307,-13464,-12963,Upgrade
32,Net Cash Per Share,-3.83,-3.54,-3.75,-3.94,-3.93,-5.24,-3.31,-3.03,-4.19,-3.67,Upgrade
33,Filing Date Shares Outstanding,4996,4916,4834,4784,4672,3417,3319,3303,3220,3206,Upgrade
34,Total Common Shares Outstanding,4996,4916,4834,4784,4672,3417,3319,3303,3220,3206,Upgrade
35,Book Value Per Share,3.10,3.18,3.24,3.37,3.63,4.31,4.39,4.42,4.38,4.55,Upgrade
36,Tangible Book Value,14635,14773,14804,15245,16114,13858,13704,13725,13237,13739,Upgrade
37,Tangible Book Value Per Share,2.93,3.01,3.06,3.19,3.45,4.06,4.13,4.16,4.11,4.29,Upgrade
38,Buildings,-,3149,-,3110,-,2999,-,2913,-,2943,Upgrade
