,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,1034,1026,1061,929.19,943.67,915,881.68,927.6,831.14,1058,Upgrade
1,Total Revenue,1034,1026,1061,929.19,943.67,915,881.68,927.6,831.14,1058,Upgrade
2,Revenue Growth (YoY,-2.52%,10.42%,12.42%,1.55%,7.03%,-1.36%,6.08%,-12.36%,-16.86%,2.85%,Upgrade
3,Property Expenses,290.17,338.04,299.58,289.41,271.01,250.3,247.49,259.01,194.37,246.77,Upgrade
4,"Selling, General & Administrative",9.67,3.32,15.88,15.62,15.03,10.01,15.17,11.18,10.76,65.88,Upgrade
5,Depreciation & Amortization,76.44,73.45,76.53,74.37,72.51,75.03,69.65,71.56,70.77,66,Upgrade
6,Other Operating Expenses,92.37,81.04,103.44,69.72,84.9,89.52,82.78,83.03,75.78,92.32,Upgrade
7,Total Operating Expenses,468.65,495.85,495.42,449.12,443.44,424.85,415.09,424.77,351.69,470.96,Upgrade
8,Operating Income,565.44,530.14,565.44,480.08,500.22,490.15,466.59,502.83,479.45,587.49,Upgrade
9,Interest Expense,-466.05,-501.62,-424.23,-361.27,-216.1,-161.08,-194.31,-207.77,-266.55,-281.9,Upgrade
10,Interest & Investment Income,16.01,21.92,14.27,14.12,11.4,14.85,11.29,16.06,15.93,16.14,Upgrade
11,Currency Exchange Gain (Loss),-18.04,-25.25,-95.01,-187.47,-805.44,204.76,137.69,1039,-236.3,-211.53,Upgrade
12,Other Non-Operating Income,21.1,-23.61,157.88,280.36,106.98,-61.75,-48.69,-417.41,-12.46,62.71,Upgrade
13,EBT Excluding Unusual Items,118.46,1.58,218.34,225.8,-402.95,486.93,372.57,933.14,-19.92,172.91,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,2.39,-1.76,15.67,Upgrade
15,Asset Writedown,-69.47,26.91,0.67,-109.75,13.94,60.16,18.51,-40.78,-256.86,32.78,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,174.88,163.61,Upgrade
17,Pretax Income,48.99,28.49,219.01,116.05,-389.01,547.09,391.08,894.75,-103.66,384.97,Upgrade
18,Income Tax Expense,89.52,120,131.46,105.91,132.07,158.13,105.48,95.55,108.42,175.23,Upgrade
19,Net Income,-40.53,-91.5,87.55,10.14,-521.08,388.96,285.6,799.2,-212.08,209.74,Upgrade
20,Preferred Dividends & Other Adjustments,-9.75,-0.95,-7.64,5.19,12.92,9.91,19.65,22.01,-0.38,-37.63,Upgrade
21,Net Income to Common,-30.78,-90.56,95.18,4.95,-534,379.05,265.95,777.19,-211.7,247.36,Upgrade
22,Net Income Growth,-,-,-,-97.39%,-,-51.33%,-,281.05%,-,-40.03%,Upgrade
23,Basic Shares Outstanding,4960,4874,4811,4708,4485,3332,3311,3230,3213,3129,Upgrade
24,Diluted Shares Outstanding,4960,5329,5120,4708,4485,3765,3726,4063,3213,3529,Upgrade
25,Shares Change (YoY),-3.12%,13.18%,14.14%,25.04%,20.37%,-7.33%,15.99%,15.13%,-12.27%,0.26%,Upgrade
26,EPS (Basic),-0.01,-0.02,0.02,0.00,-0.12,0.11,0.08,0.24,-0.07,0.08,Upgrade
27,EPS (Diluted),-0.01,-0.02,0.02,0.00,-0.12,0.10,0.07,0.20,-0.07,0.07,Upgrade
28,EPS Growth,-,-,-,-98.95%,-,-48.89%,-,181.85%,-,-36.56%,Upgrade
29,Dividend Per Share,0.037,0.030,0.054,0.040,0.073,0.099,0.102,0.100,0.099,0.105,Upgrade
30,Dividend Growth,-31.42%,-24.06%,-26.29%,-59.49%,-28.39%,-1.01%,3.54%,-4.88%,-27.21%,-23.37%,Upgrade
31,Operating Margin,54.68%,51.67%,53.30%,51.67%,53.01%,53.57%,52.92%,54.21%,57.69%,55.50%,Upgrade
32,Profit Margin,-2.98%,-8.83%,8.97%,0.53%,-56.59%,41.43%,30.16%,83.79%,-25.47%,23.37%,Upgrade
33,Free Cash Flow Margin,9.15%,26.44%,16.95%,6.21%,31.41%,46.74%,39.34%,63.45%,12.79%,44.05%,Upgrade
34,EBITDA,611.29,574.98,611.2,524.7,543.11,535.55,506.61,544.75,520.59,628.02,Upgrade
35,D&A For Ebitda,45.85,44.84,45.76,44.63,42.88,45.39,40.02,41.93,41.14,40.53,Upgrade
36,EBIT,565.44,530.14,565.44,480.08,500.22,490.15,466.59,502.83,479.45,587.49,Upgrade
