,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4977,4303,3673,3769,4949,4751,4159,4988,3903,3616,4310,5685,6971,5359,7016,8890,-,-,-,-,-,Upgrade
1,Market Cap Growth,-9.44%,-9.44%,-11.69%,-24.44%,26.82%,31.40%,-3.50%,-12.27%,-44.02%,-32.52%,-38.57%,-36.05%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4915,3240,3535,3692,4873,3661,4057,4765,3680,2570,3934,4720,6005,4396,6032,8682,-,-,-,-,-,Upgrade
3,Last Close Price,24.52,21.18,18.04,18.37,24.05,23.09,20.16,23.96,18.75,17.37,20.70,27.11,33.24,25.55,33.45,42.13,-,-,-,-,-,Upgrade
4,PE Ratio,66.52,56.83,48.98,46.63,60.90,52.31,43.23,45.72,35.31,33.56,39.55,53.38,65.75,42.34,51.04,59.86,-,-,-,-,-,Upgrade
5,PS Ratio,19.58,16.73,14.47,14.73,18.94,14.80,12.09,12.98,9.88,9.48,10.90,14.15,16.58,10.23,12.37,14.14,-,-,-,-,-,Upgrade
6,PB Ratio,3.94,3.41,2.92,2.94,3.87,3.82,3.37,3.93,3.10,3.01,3.62,4.75,5.90,4.76,6.31,7.85,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.41,3.41,2.92,2.94,3.88,3.82,3.37,3.93,3.10,3.01,3.63,4.75,5.90,4.76,6.31,7.85,-,-,-,-,-,Upgrade
8,P/FCF Ratio,129.20,-,-,-,-2460.37,-,-,-,44.03,32.33,-,-,69.00,46.08,54.89,-,-,-,-,-,-,Upgrade
